Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec_percent_Receiving,Prog_Receiving,Url
2019,Rayo Vallecano,La Liga,Chechu,ESP,DF,36,1982,1,54,6,29,32,0,0,53,2,2,100,2,0,41,246,185,3,0,0,0,0,36,36,100,0,https://fbref.com/en/players/e98f3a6a/Chechu
2019,Rayo Vallecano,La Liga,Santi Comesaña,ESP,MF,21,1996,22.6,1289,74,428,777,158,11,1266,36,48,75,38,2,902,3693,1748,57,11,0,16,24,884,824,93.2,20,https://fbref.com/en/players/5ae499d0/Santi-Comesana
2019,Rayo Vallecano,La Liga,Franco Di Santo,ARG,"FW,MF",29,1989,1.9,51,1,4,28,20,2,45,1,3,33.3,1,0,22,68,6,0,0,0,6,0,69,33,47.8,11,https://fbref.com/en/players/549c6ba7/Franco-Di-Santo
2019,Rayo Vallecano,La Liga,Stole Dimitrievski,MKD,GK,24,1993,21,696,635,695,2,0,0,452,0,0,NA,0,0,315,1699,1038,0,0,0,0,0,208,208,100,0,https://fbref.com/en/players/fc70e345/Stole-Dimitrievski
2019,Rayo Vallecano,La Liga,Gorka Elustondo,ESP,MF,31,1987,3.2,162,20,61,97,14,2,159,0,0,NA,0,0,87,424,238,4,1,0,1,0,100,94,94,3,https://fbref.com/en/players/7b309e55/Gorka-Elustondo
2019,Rayo Vallecano,La Liga,Adri Embarba,ESP,"FW,MF",26,1992,25.4,1215,21,191,480,645,83,1049,49,95,51.6,54,2,820,4733,2638,126,46,21,63,67,1038,715,68.9,159,https://fbref.com/en/players/db8f0eba/Adri-Embarba
2019,Rayo Vallecano,La Liga,Álex Gálvez,ESP,DF,29,1989,15.7,857,121,534,342,19,11,811,2,2,100,2,0,478,2385,1205,25,3,0,1,0,463,456,98.5,7,https://fbref.com/en/players/960fb42d/Alex-Galvez
2019,Rayo Vallecano,La Liga,Alberto García,ESP,GK,33,1985,17,581,512,579,5,0,0,397,0,0,NA,0,0,283,1518,824,0,0,0,1,0,209,208,99.5,0,https://fbref.com/en/players/17d9e354/Alberto-Garcia
2019,Rayo Vallecano,La Liga,Álvaro García,ESP,"FW,MF",25,1992,19.6,692,31,138,238,367,76,676,12,29,41.4,13,1,491,3043,1794,102,24,20,26,21,697,451,64.7,138,https://fbref.com/en/players/90bbd822/Alvaro-Garcia
2019,Rayo Vallecano,La Liga,Javi Guerra,ESP,"FW,MF",36,1982,2.6,102,3,9,51,44,15,100,4,5,80,4,0,66,310,62,5,1,0,5,2,129,75,58.1,25,https://fbref.com/en/players/aa386464/Javi-Guerra
2019,Rayo Vallecano,La Liga,Uche Henry Agbo,NGA,MF,22,1995,4.1,234,3,66,155,30,0,231,2,2,100,2,0,177,871,440,19,4,0,2,3,173,169,97.7,2,https://fbref.com/en/players/98554bfd/Uche-Henry-Agbo
2019,Rayo Vallecano,La Liga,Giannelli Imbula,COD,MF,25,1992,19.2,939,23,173,651,207,15,916,55,73,75.3,63,0,823,4644,2522,113,32,2,24,38,808,731,90.5,34,https://fbref.com/en/players/b86fe156/Giannelli-Imbula
2019,Rayo Vallecano,La Liga,Gaël Kakuta,COD,"MF,FW",27,1991,8,360,7,48,163,174,23,335,23,33,69.7,24,2,285,1227,638,39,11,4,19,18,341,261,76.5,51,https://fbref.com/en/players/5b1bf5e3/Gael-Kakuta
2019,Rayo Vallecano,La Liga,Álvaro Medrán,ESP,MF,24,1994,12.8,898,28,196,567,201,14,838,18,25,72,18,0,693,3397,1572,65,23,0,11,23,677,626,92.5,29,https://fbref.com/en/players/31223bcf/Alvaro-Medran
2019,Rayo Vallecano,La Liga,Álex Moreno,ESP,DF,25,1993,34.8,2003,129,607,870,709,84,1662,56,106,52.8,67,4,1216,8806,5824,278,83,40,43,56,1213,1034,85.2,111,https://fbref.com/en/players/16e9d0ea/Alex-Moreno
2019,Rayo Vallecano,La Liga,Sergio Moreno,ESP,MF,19,1999,0.2,3,0,0,1,2,1,3,0,0,NA,0,0,2,5,1,0,0,0,0,0,8,3,37.5,2,https://fbref.com/en/players/014b57f5/Sergio-Moreno
2019,Rayo Vallecano,La Liga,José Pozo,ESP,"MF,FW",22,1996,18,971,13,126,567,390,46,949,57,83,68.7,62,0,859,4878,2951,152,55,12,36,57,905,765,84.5,136,https://fbref.com/en/players/fc8b614b/Jose-Pozo
2019,Rayo Vallecano,La Liga,Mario Suárez,ESP,MF,31,1987,11.4,700,41,208,451,87,13,689,12,21,57.1,13,0,486,2033,1045,31,7,1,13,17,505,473,93.7,18,https://fbref.com/en/players/7106f0a0/Mario-Suarez
2019,Rayo Vallecano,La Liga,Tito,ESP,DF,33,1985,12.2,749,49,229,390,164,4,624,3,9,33.3,5,0,396,1606,951,44,16,0,8,5,427,393,92,17,https://fbref.com/en/players/7cefa219/Tito
2019,Rayo Vallecano,La Liga,Raúl de Tomás,ESP,FW,23,1994,31.3,895,34,71,498,382,130,807,62,97,63.9,63,4,662,3008,1525,105,28,15,80,59,1355,630,46.5,212,https://fbref.com/en/players/02ef8778/Raul-de-Tomas
2019,Rayo Vallecano,La Liga,Óscar Trejo,ARG,"MF,FW",30,1988,19.6,1168,22,170,689,412,58,1140,48,72,66.7,52,3,899,4236,2215,103,44,4,48,61,1016,842,82.9,123,https://fbref.com/en/players/fc647b34/Oscar-Trejo
2019,Rayo Vallecano,La Liga,Emiliano Velázquez,URU,DF,24,1994,14.2,807,131,447,346,52,15,739,13,16,81.3,14,0,382,1816,938,32,9,0,8,8,351,340,96.9,11,https://fbref.com/en/players/5efb80d5/Emiliano-Velazquez
2019,RB Leipzig,Bundesliga,Tyler Adams,USA,MF,19,1999,8,617,17,116,421,127,7,605,11,14,78.6,11,1,411,2285,1352,53,17,1,13,9,438,404,92.2,25,https://fbref.com/en/players/2b09d998/Tyler-Adams
2019,RB Leipzig,Bundesliga,Jean-Kévin Augustin,FRA,FW,21,1997,5.1,182,0,5,77,114,38,182,11,23,47.8,11,3,153,683,386,18,9,5,26,14,221,141,63.8,74,https://fbref.com/en/players/97bfa797/Jean-Kevin-Augustin
2019,RB Leipzig,Bundesliga,Bruma,POR,"MF,FW",23,1994,6.1,433,5,37,235,206,23,409,15,25,60,15,0,362,1897,1008,56,25,6,13,16,386,334,86.5,40,https://fbref.com/en/players/5caa62a7/Bruma
2019,RB Leipzig,Bundesliga,Matheus Cunha,BRA,"FW,MF",19,1999,9.5,377,8,34,156,204,56,371,20,26,76.9,22,2,293,1247,667,37,9,8,28,21,458,272,59.4,115,https://fbref.com/en/players/dc62b55d/Matheus-Cunha
2019,RB Leipzig,Bundesliga,Diego Demme,GER,MF,26,1991,22.8,1734,31,285,1172,385,14,1663,11,15,73.3,11,0,1190,5324,2971,131,42,2,29,17,1259,1174,93.2,63,https://fbref.com/en/players/dc3fa3b5/Diego-Demme
2019,RB Leipzig,Bundesliga,Emil Forsberg,SWE,"MF,FW",26,1991,13.9,693,7,50,369,351,47,630,22,38,57.9,23,1,537,2715,1539,95,46,13,36,27,656,503,76.7,122,https://fbref.com/en/players/9a2e0ccc/Emil-Forsberg
2019,RB Leipzig,Bundesliga,Péter Gulácsi,HUN,GK,28,1990,32.5,1089,880,1086,5,0,0,771,0,0,NA,0,0,553,2597,1487,0,0,0,0,0,409,407,99.5,0,https://fbref.com/en/players/bcb2ccd8/Peter-Gulacsi
2019,RB Leipzig,Bundesliga,Amadou Haidara,MLI,MF,20,1998,4.2,262,6,29,163,84,9,259,11,15,73.3,11,1,184,921,463,29,7,2,9,4,213,170,79.8,22,https://fbref.com/en/players/92432bc6/Amadou-Haidara
2019,RB Leipzig,Bundesliga,Marcel Halstenberg,GER,DF,26,1991,26.8,1894,60,446,906,645,44,1475,29,45,64.4,31,0,949,4559,2844,130,50,7,21,22,1029,923,89.7,75,https://fbref.com/en/players/8ff2354e/Marcel-Halstenberg
2019,RB Leipzig,Bundesliga,Stefan Ilsanker,AUT,"DF,MF",29,1989,10.4,571,40,225,327,45,6,545,2,3,66.7,2,0,281,1276,741,17,4,0,4,1,275,268,97.5,7,https://fbref.com/en/players/8494acc4/Stefan-Ilsanker
2019,RB Leipzig,Bundesliga,Kevin Kampl,SVN,MF,27,1990,23.5,1725,26,228,1066,560,33,1593,35,41,85.4,35,1,1250,7238,3855,167,57,8,19,26,1271,1155,90.9,70,https://fbref.com/en/players/b825a650/Kevin-Kampl
2019,RB Leipzig,Bundesliga,Lukas Klostermann,GER,DF,22,1996,22.3,1259,72,367,575,391,36,1062,11,13,84.6,11,0,639,3702,2000,87,27,9,12,15,678,600,88.5,53,https://fbref.com/en/players/ca8033cb/Lukas-Klostermann
2019,RB Leipzig,Bundesliga,Ibrahima Konaté,FRA,DF,19,1999,27,1347,124,634,733,68,21,1309,18,20,90,18,0,759,4966,2714,92,19,1,9,12,672,658,97.9,16,https://fbref.com/en/players/5ed9b537/Ibrahima-Konate
2019,RB Leipzig,Bundesliga,Konrad Laimer,AUT,"MF,DF",21,1997,20.8,1109,23,204,557,424,52,1039,33,61,54.1,37,0,696,2861,1719,88,34,12,43,34,803,615,76.6,110,https://fbref.com/en/players/c1b7847c/Konrad-Laimer
2019,RB Leipzig,Bundesliga,Nordi Mukiele,FRA,DF,20,1997,13.6,887,44,228,459,251,13,760,22,30,73.3,23,0,521,2672,1514,76,18,2,10,17,487,459,94.3,21,https://fbref.com/en/players/ac73ec79/Nordi-Mukiele
2019,RB Leipzig,Bundesliga,Yvon Mvogo,SUI,GK,24,1994,1.5,33,29,33,0,0,0,23,0,0,NA,0,0,16,76,37,0,0,0,0,0,15,15,100,0,https://fbref.com/en/players/dc29b608/Yvon-Mvogo
2019,RB Leipzig,Bundesliga,Willi Orban,HUN,DF,25,1992,22.8,1314,149,604,699,76,37,1279,3,3,100,3,0,605,3168,1754,54,9,1,7,6,619,601,97.1,32,https://fbref.com/en/players/20030c06/Willi-Orban
2019,RB Leipzig,Bundesliga,Yussuf Poulsen,DEN,FW,24,1994,27.2,1228,30,77,637,589,137,1207,32,66,48.5,34,4,764,2867,1567,77,31,15,110,59,1650,955,57.9,356,https://fbref.com/en/players/d2416c2e/Yussuf-Poulsen
2019,RB Leipzig,Bundesliga,Marcel Sabitzer,AUT,"MF,FW",24,1994,26.1,1558,45,232,727,705,96,1487,18,32,56.3,19,2,1068,5067,2343,129,58,12,44,39,1348,1078,80,230,https://fbref.com/en/players/e280527c/Marcel-Sabitzer
2019,RB Leipzig,Bundesliga,Marcelo Saracchi,URU,DF,20,1998,7.3,557,20,147,280,172,13,479,12,25,48,12,0,347,1903,1231,53,14,5,4,5,330,313,94.8,29,https://fbref.com/en/players/1c96ad85/Marcelo-Saracchi
2019,RB Leipzig,Bundesliga,Emile Smith Rowe,ENG,MF,18,2000,0.3,16,0,3,8,6,1,16,1,1,100,1,0,15,72,29,2,0,0,0,0,18,13,72.2,2,https://fbref.com/en/players/17695062/Emile-Smith-Rowe
2019,RB Leipzig,Bundesliga,Dayot Upamecano,FRA,DF,19,1998,14.4,893,76,444,463,42,13,871,10,12,83.3,11,0,554,3368,1907,48,5,0,6,7,512,502,98,6,https://fbref.com/en/players/d248cd8f/Dayot-Upamecano
2019,RB Leipzig,Bundesliga,Timo Werner,GER,FW,22,1996,27.9,1228,7,61,481,758,210,1164,38,86,44.2,44,1,919,4322,2547,155,37,51,73,57,1459,947,64.9,343,https://fbref.com/en/players/49fe9070/Timo-Werner
2019,Real Madrid,La Liga,Marco Asensio,ESP,FW,22,1996,19.8,1233,7,104,578,675,106,1182,36,56,64.3,38,4,1075,6959,3671,188,58,23,34,27,1215,995,81.9,179,https://fbref.com/en/players/45af8a54/Marco-Asensio
2019,Real Madrid,La Liga,Gareth Bale,WAL,FW,29,1989,19.8,1007,15,99,483,506,107,972,23,34,67.6,24,3,746,4147,2107,130,36,24,26,32,1108,830,74.9,189,https://fbref.com/en/players/a58bb1e1/Gareth-Bale
2019,Real Madrid,La Liga,Karim Benzema,FRA,FW,30,1987,32.8,1549,26,76,740,829,224,1470,53,85,62.4,55,0,1259,5617,2767,177,56,36,61,48,1919,1265,65.9,330,https://fbref.com/en/players/70d74ece/Karim-Benzema
2019,Real Madrid,La Liga,Dani Carvajal,ESP,DF,26,1992,23.4,2067,82,576,1017,620,60,1819,38,57,66.7,39,2,1465,6406,3810,172,57,14,17,18,1512,1403,92.8,76,https://fbref.com/en/players/4958bfb2/Dani-Carvajal
2019,Real Madrid,La Liga,Casemiro,BRA,MF,26,1992,25.7,1949,97,569,1209,264,39,1899,14,18,77.8,15,2,1348,4627,2521,74,29,1,11,16,1373,1308,95.3,46,https://fbref.com/en/players/4d224fe8/Casemiro
2019,Real Madrid,La Liga,Dani Ceballos,ESP,"MF,FW",21,1996,13.9,1237,15,156,753,421,37,1213,21,36,58.3,22,2,990,4957,2484,118,42,5,18,26,1042,962,92.3,69,https://fbref.com/en/players/c0617e2b/Dani-Ceballos
2019,Real Madrid,La Liga,Thibaut Courtois,BEL,GK,26,1992,27,883,808,880,2,1,1,648,1,1,100,1,0,487,2299,993,0,0,0,0,0,400,400,100,1,https://fbref.com/en/players/1840e36d/Thibaut-Courtois
2019,Real Madrid,La Liga,Brahim Díaz,ESP,FW,18,1999,4.2,248,1,25,127,107,33,246,19,32,59.4,20,2,226,944,452,27,4,3,18,12,250,206,82.4,44,https://fbref.com/en/players/407feb71/Brahim-Diaz
2019,Real Madrid,La Liga,Cristo González,ESP,FW,20,1997,0.5,18,1,4,10,5,0,16,0,1,0,0,0,13,14,3,0,0,0,0,2,19,13,68.4,3,https://fbref.com/en/players/896b5df2/Cristo-Gonzalez
2019,Real Madrid,La Liga,Isco,ESP,"MF,FW",26,1992,13.2,1143,5,137,676,413,61,1100,29,43,67.4,30,1,988,4465,2206,124,35,9,24,32,1080,954,88.3,105,https://fbref.com/en/players/a0b4bb3e/Isco
2019,Real Madrid,La Liga,Vinicius Júnior,BRA,FW,18,2000,9.7,498,1,39,166,347,110,492,37,59,62.7,40,0,461,3100,2145,121,28,51,27,37,523,395,75.5,110,https://fbref.com/en/players/7111d552/Vinicius-Junior
2019,Real Madrid,La Liga,Toni Kroos,GER,MF,28,1990,24.7,2389,34,402,1560,568,21,2173,14,18,77.8,14,0,1811,7746,4125,197,51,6,14,12,1913,1834,95.9,43,https://fbref.com/en/players/6ce1f46f/Toni-Kroos
2019,Real Madrid,La Liga,Marcos Llorente,ESP,MF,23,1995,6,429,25,133,295,36,2,425,5,9,55.6,5,0,348,2059,771,24,7,2,1,3,332,321,96.7,9,https://fbref.com/en/players/02c15616/Marcos-Llorente
2019,Real Madrid,La Liga,Marcelo,BRA,DF,30,1988,20.6,1745,41,381,885,580,57,1574,38,53,71.7,39,2,1341,5575,3552,190,47,15,26,15,1396,1296,92.8,72,https://fbref.com/en/players/603116a7/Marcelo
2019,Real Madrid,La Liga,Mariano,DOM,FW,24,1993,5,147,2,6,58,95,43,136,4,7,57.1,5,0,92,375,215,10,7,3,8,4,197,110,55.8,54,https://fbref.com/en/players/5c4dc0ff/Mariano
2019,Real Madrid,La Liga,Luka Modrić,CRO,MF,32,1985,29,2265,28,324,1358,735,54,2177,62,91,68.1,66,3,1904,9605,4331,241,56,13,34,48,2005,1828,91.2,130,https://fbref.com/en/players/6025fab1/Luka-Modric
2019,Real Madrid,La Liga,Nacho,ESP,DF,28,1990,18.9,1214,108,488,600,174,25,1152,11,17,64.7,12,0,821,2750,1250,44,17,7,9,4,836,814,97.4,17,https://fbref.com/en/players/2946f9a1/Nacho
2019,Real Madrid,La Liga,Keylor Navas,CRC,GK,31,1986,10,314,284,313,1,0,0,241,0,0,NA,0,0,182,909,498,0,0,0,0,0,145,145,100,0,https://fbref.com/en/players/ecada4fc/Keylor-Navas
2019,Real Madrid,La Liga,Álvaro Odriozola,ESP,DF,22,1995,13.1,897,29,225,395,341,50,772,13,31,41.9,13,1,643,3755,1989,111,27,12,6,17,686,599,87.3,72,https://fbref.com/en/players/1d1691ad/Alvaro-Odriozola
2019,Real Madrid,La Liga,Sergio Ramos,ESP,DF,32,1986,27.5,2192,207,1046,1171,108,42,2125,5,9,55.6,6,0,1550,8072,4435,83,12,0,4,3,1657,1583,95.5,30,https://fbref.com/en/players/08511d65/Sergio-Ramos
2019,Real Madrid,La Liga,Sergio Reguilón,ESP,DF,21,1996,12.4,937,40,241,480,275,20,855,12,22,54.5,12,0,686,2967,1811,87,32,5,14,9,676,638,94.4,36,https://fbref.com/en/players/3353737a/Sergio-Reguilon
2019,Real Madrid,La Liga,Javi Sánchez,ESP,DF,21,1997,0.5,15,6,12,3,0,0,13,0,0,NA,0,0,5,11,0,0,0,0,0,0,5,5,100,0,https://fbref.com/en/players/60359288/Javi-Sanchez
2019,Real Madrid,La Liga,Jesús Vallejo,ESP,"DF,MF",21,1997,3.5,184,30,113,75,2,1,181,1,1,100,1,0,117,507,230,4,1,0,0,1,124,120,96.8,0,https://fbref.com/en/players/c2111b45/Jesus-Vallejo
2019,Real Madrid,La Liga,Federico Valverde,URU,MF,20,1998,7.3,445,12,94,286,105,9,441,11,18,61.1,11,2,337,1827,1054,43,17,1,7,4,320,301,94.1,17,https://fbref.com/en/players/0959c2a2/Federico-Valverde
2019,Real Madrid,La Liga,Raphaël Varane,FRA,DF,25,1993,30.6,1974,197,1050,985,53,25,1909,7,11,63.6,8,0,1336,7637,3482,78,11,0,6,3,1393,1345,96.6,17,https://fbref.com/en/players/9f8e9423/Raphael-Varane
2019,Real Madrid,La Liga,Lucas Vázquez,ESP,FW,27,1991,16.8,1229,18,164,572,552,90,1199,39,63,61.9,42,1,1045,4186,2501,157,26,29,41,50,1201,992,82.6,128,https://fbref.com/en/players/fd51b456/Lucas-Vazquez
2019,Real Madrid,La Liga,Luca Zidane,FRA,GK,20,1998,1,40,31,40,0,0,0,28,0,0,NA,0,0,17,33,20,0,0,0,0,0,22,22,100,0,https://fbref.com/en/players/c818c4d9/Luca-Zidane
2019,Real Sociedad,La Liga,Miguel Ángel Moyá,ESP,GK,34,1984,11,393,336,389,5,0,0,291,1,1,100,1,0,211,778,505,0,0,0,1,0,188,187,99.5,0,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya
2019,Real Sociedad,La Liga,Ander Barrenetxea,ESP,"FW,MF",16,2001,4.4,177,7,27,73,96,15,177,21,28,75,21,2,153,913,440,27,8,2,12,9,172,118,68.6,37,https://fbref.com/en/players/200e89e1/Ander-Barrenetxea
2019,Real Sociedad,La Liga,Jon Bautista,ESP,"FW,MF",23,1995,6.6,232,9,16,124,101,34,223,7,10,70,8,1,124,326,152,9,3,3,26,12,347,164,47.3,66,https://fbref.com/en/players/debc6b55/Jon-Bautista
2019,Real Sociedad,La Liga,Aritz Elustondo,ESP,DF,24,1994,25,1524,192,784,682,150,27,1398,15,17,88.2,16,1,894,5596,3093,88,15,2,13,4,886,849,95.8,24,https://fbref.com/en/players/f7dc2ae5/Aritz-Elustondo
2019,Real Sociedad,La Liga,Andoni Gorosabel,ESP,DF,21,1996,5.1,354,24,111,181,87,4,296,1,5,20,1,0,204,869,465,21,10,0,9,5,220,192,87.3,15,https://fbref.com/en/players/6f5f82c0/Andoni-Gorosabel
2019,Real Sociedad,La Liga,Ander Guevara,ESP,MF,21,1997,1,55,1,11,38,11,0,54,2,2,100,2,0,42,181,75,3,2,0,0,1,37,34,91.9,0,https://fbref.com/en/players/8e48dc61/Ander-Guevara
2019,Real Sociedad,La Liga,Theo Hernández,FRA,DF,20,1997,22,1476,61,457,782,415,35,1275,38,72,52.8,42,0,991,6366,4311,152,70,14,25,39,1010,914,90.5,64,https://fbref.com/en/players/d4c9725f/Theo-Hernandez
2019,Real Sociedad,La Liga,Asier Illarramendi,ESP,MF,28,1990,20.2,1444,87,435,952,160,5,1359,7,12,58.3,7,0,974,5527,2779,110,27,0,6,16,933,891,95.5,10,https://fbref.com/en/players/5ce0b5ba/Asier-Illarramendi
2019,Real Sociedad,La Liga,Adnan Januzaj,BEL,"FW,MF",23,1995,13.9,821,9,71,318,515,66,726,65,113,57.5,70,1,695,3751,2259,119,33,20,61,56,792,605,76.4,127,https://fbref.com/en/players/4737cebe/Adnan-Januzaj
2019,Real Sociedad,La Liga,Willian José,BRA,FW,26,1991,26.3,1047,32,76,584,441,104,998,22,44,50,24,3,751,3047,936,46,18,5,50,51,1302,828,63.6,280,https://fbref.com/en/players/d87e2cae/Willian-Jose
2019,Real Sociedad,La Liga,Juanmi,ESP,"FW,MF",25,1993,16.9,586,9,83,321,216,68,570,22,35,62.9,27,1,422,1790,704,46,8,7,34,30,746,418,56,125,https://fbref.com/en/players/84399660/Juanmi
2019,Real Sociedad,La Liga,Robin Le Normand,FRA,DF,21,1996,3.2,257,23,127,144,7,5,248,2,2,100,2,0,178,1190,607,9,1,0,1,0,180,179,99.4,5,https://fbref.com/en/players/9a64e67e/Robin-Le-Normand
2019,Real Sociedad,La Liga,Diego Llorente,ESP,DF,24,1993,19.5,1307,176,755,625,33,11,1276,5,6,83.3,5,0,874,5760,3379,59,8,1,6,5,899,875,97.3,11,https://fbref.com/en/players/bba30585/Diego-Llorente
2019,Real Sociedad,La Liga,Roberto López,ESP,MF,18,2000,0.3,7,2,2,3,2,0,7,0,0,NA,0,0,2,17,0,0,0,0,0,0,8,2,25,0,https://fbref.com/en/players/2a8c9f98/Roberto-Lopez
2019,Real Sociedad,La Liga,Mikel Merino,ESP,MF,22,1996,22.8,1401,59,323,866,318,44,1388,27,43,62.8,28,2,1032,4450,2510,98,39,4,37,45,1177,980,83.3,103,https://fbref.com/en/players/d080ed5e/Mikel-Merino
2019,Real Sociedad,La Liga,Martín Merquelanz,ESP,"MF,FW",23,1995,0.1,1,0,0,1,1,0,1,0,0,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,0,https://fbref.com/en/players/ddd5348b/Martin-Merquelanz
2019,Real Sociedad,La Liga,Héctor Moreno,MEX,DF,30,1988,21.5,1383,172,751,696,49,14,1321,2,3,66.7,2,0,923,6028,3686,99,12,0,2,2,975,946,97,8,https://fbref.com/en/players/5d311e8d/Hector-Moreno
2019,Real Sociedad,La Liga,Aihen Muñoz,ESP,DF,20,1997,10.6,639,39,235,284,147,12,533,12,22,54.5,14,0,382,1834,982,43,10,4,8,8,383,354,92.4,23,https://fbref.com/en/players/228b0d9d/Aihen-Munoz
2019,Real Sociedad,La Liga,Raúl Navas,ESP,DF,30,1988,14.6,1013,152,589,469,24,9,985,3,3,100,3,0,678,4696,2285,59,4,0,3,0,697,675,96.8,6,https://fbref.com/en/players/ad178594/Raul-Navas
2019,Real Sociedad,La Liga,Mikel Oyarzabal,ESP,"FW,MF",21,1997,35,1483,37,218,693,712,148,1419,65,114,57,74,0,1068,5731,3366,161,68,17,74,87,1547,1038,67.1,283,https://fbref.com/en/players/8c3c640c/Mikel-Oyarzabal
2019,Real Sociedad,La Liga,Rubén Pardo,ESP,"MF,FW",25,1992,15.2,992,30,162,597,299,14,867,15,19,78.9,16,1,684,3712,1746,70,27,0,8,16,756,665,88,42,https://fbref.com/en/players/2306bfde/Ruben-Pardo
2019,Real Sociedad,La Liga,Sandro Ramírez,ESP,"FW,MF",23,1995,11.7,559,9,61,240,299,59,514,13,31,41.9,14,0,388,1747,866,44,17,8,37,16,547,372,68,100,https://fbref.com/en/players/833fb62e/Sandro-Ramirez
2019,Real Sociedad,La Liga,Kévin Rodrigues,POR,DF,24,1994,5.4,307,26,108,140,79,3,258,11,14,78.6,11,0,184,900,587,26,9,1,3,6,182,161,88.5,10,https://fbref.com/en/players/f1bed920/Kevin-Rodrigues
2019,Real Sociedad,La Liga,Gerónimo Rulli,ARG,GK,26,1992,27,1153,976,1142,14,0,0,848,0,0,NA,0,0,625,2522,1310,0,0,0,0,0,544,543,99.8,0,https://fbref.com/en/players/625c144a/Geronimo-Rulli
2019,Real Sociedad,La Liga,Luca Sangalli,ESP,"MF,FW",23,1995,11.1,507,6,87,315,164,17,501,18,25,72,18,0,407,2106,1155,64,30,2,20,20,473,369,78,53,https://fbref.com/en/players/7958dc65/Luca-Sangalli
2019,Real Sociedad,La Liga,Alex Sola,ESP,DF,19,1999,1,93,2,26,45,28,1,72,3,8,37.5,3,0,60,270,174,7,1,0,1,0,49,45,91.8,1,https://fbref.com/en/players/5fa714d5/Alex-Sola
2019,Real Sociedad,La Liga,Joseba Zaldúa,ESP,DF,26,1992,23.8,1506,85,435,749,436,21,1230,18,34,52.9,19,0,854,4724,2883,142,51,7,22,23,949,850,89.6,30,https://fbref.com/en/players/5ca20b7a/Joseba-Zaldua
2019,Real Sociedad,La Liga,Igor Zubeldia,ESP,MF,21,1997,28.3,1505,103,490,1008,135,8,1483,37,48,77.1,38,0,1046,5889,2952,83,22,1,12,25,982,924,94.1,22,https://fbref.com/en/players/5c7845f6/Igor-Zubeldia
2019,Real Sociedad,La Liga,Martín Zubimendi,ESP,MF,19,1999,0.1,6,1,3,3,0,0,6,0,0,NA,0,0,2,25,5,0,0,0,0,0,0,0,NA,0,https://fbref.com/en/players/3ee0dd59/Martin-Zubimendi
2019,Real Sociedad,La Liga,David Zurutuza,ESP,"MF,FW",32,1986,13.6,792,30,165,502,184,17,781,7,18,38.9,8,0,561,2985,1554,76,29,1,21,18,618,522,84.5,55,https://fbref.com/en/players/d9bda115/David-Zurutuza
2019,Reims,Ligue 1,Yunis Abdelhamid,MAR,DF,30,1987,38,2023,310,1347,754,46,26,1972,22,24,91.7,22,0,1227,6642,3350,41,4,0,10,5,1210,1179,97.4,11,https://fbref.com/en/players/32c2d95f/Yunis-Abdelhamid
2019,Reims,Ligue 1,Mathieu Cafaro,FRA,"FW,MF",21,1997,23.3,1076,10,191,524,468,40,968,27,52,51.9,31,4,730,4142,2345,103,37,6,46,44,904,666,73.7,128,https://fbref.com/en/players/2a657da0/Mathieu-Cafaro
2019,Reims,Ligue 1,Moreto Cassamã,GNB,MF,20,1998,0.7,52,2,9,41,5,0,52,1,1,100,1,0,40,163,91,4,1,0,1,0,42,41,97.6,3,https://fbref.com/en/players/f54d2149/Moreto-Cassama
2019,Reims,Ligue 1,Xavier Chavalerin,FRA,MF,27,1991,36,1870,72,575,1032,353,24,1738,26,34,76.5,28,1,1155,4874,2197,82,24,2,27,20,1204,1080,89.7,60,https://fbref.com/en/players/279ddf6a/Xavier-Chavalerin
2019,Reims,Ligue 1,Pablo Chavarría,ARG,FW,30,1988,21.9,648,17,55,260,355,121,622,19,28,67.9,20,1,413,1589,774,46,7,12,64,35,978,460,47,206,https://fbref.com/en/players/4207e578/Pablo-Chavarria
2019,Reims,Ligue 1,Boulaye Dia,SEN,"FW,MF",21,1996,8.3,284,11,38,138,138,50,274,21,32,65.6,22,1,202,977,622,31,8,13,31,19,396,189,47.7,82,https://fbref.com/en/players/244bc2c8/Boulaye-Dia
2019,Reims,Ligue 1,Tristan Dingomé,CMR,MF,27,1991,14.9,750,8,123,445,220,15,734,11,22,50,14,0,543,1808,751,33,15,1,20,19,672,534,79.5,92,https://fbref.com/en/players/92b56413/Tristan-Dingome
2019,Reims,Ligue 1,Axel Disasi,FRA,DF,20,1998,1.8,95,11,62,31,8,2,92,2,2,100,2,0,61,369,232,3,0,0,1,0,52,50,96.2,3,https://fbref.com/en/players/ad82197c/Axel-Disasi
