Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,MP_Playing.Time,Min_Playing.Time,Mn_per_MP_Playing.Time,Min_percent_Playing.Time,Mins_Per_90_Playing.Time,Starts_Starts,Mn_per_Start_Starts,Compl_Starts,Subs_Subs,Mn_per_Sub_Subs,unSub_Subs,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success,plus_per__minus_90_Team.Success,On_minus_Off_Team.Success,onxG_Team.Success..xG.,onxGA_Team.Success..xG,xGplus_per__minus__Team.Success..xG,xGplus_per__minus_90_Team.Success..xG,On_minus_Off_Team.Success..xG,Url
2019,Augsburg,Bundesliga,Alfreð Finnbogason,ISL,FW,29,1989,18,1335,74,43.6,14.8,17,75,5,1,63,0,1.06,22,24,-2,-0.13,0.8,22.5,22.1,0.4,0.03,0.78,https://fbref.com/en/players/f9e7c4ac/Alfred-Finnbogason
2019,Augsburg,Bundesliga,Raphael Framberger,GER,"DF,MF",22,1995,7,548,78,17.9,6.1,6,90,6,1,7,11,0.14,7,13,-6,-0.99,-0.48,8.4,8.9,-0.5,-0.08,0.4,https://fbref.com/en/players/626fab5f/Raphael-Framberger
2019,Augsburg,Bundesliga,Fabian Giefer,GER,GK,28,1990,4,360,90,11.8,4,4,90,4,0,NA,13,1,6,7,-1,-0.25,0.38,5.3,6.7,-1.4,-0.35,0.07,https://fbref.com/en/players/fbefefdb/Fabian-Giefer
2019,Augsburg,Bundesliga,Felix Götze,GER,MF,20,1998,6,126,21,4.1,1.4,0,NA,0,6,20,10,1.5,4,5,-1,-0.71,-0.13,2.6,2.2,0.4,0.29,0.74,https://fbref.com/en/players/ee7cdd0c/Felix-Gotze
2019,Augsburg,Bundesliga,Jeffrey Gouweleeuw,NED,DF,27,1991,25,2092,84,68.4,23.2,24,87,22,1,3,0,0.96,35,46,-11,-0.47,0.36,31.6,38.6,-7,-0.3,0.36,https://fbref.com/en/players/1025db8e/Jeffrey-Gouweleeuw
2019,Augsburg,Bundesliga,Michael Gregoritsch,AUT,"MF,FW",24,1994,32,2487,78,81.3,27.6,28,85,18,4,28,0,0.88,36,62,-26,-0.94,-1.88,34,47.2,-13.1,-0.48,-0.32,https://fbref.com/en/players/8e235926/Michael-Gregoritsch
2019,Augsburg,Bundesliga,André Hahn,GER,"FW,MF",27,1990,28,2052,73,67.1,22.8,21,89,19,7,26,1,1.07,37,43,-6,-0.26,0.99,28.9,36.5,-7.6,-0.33,0.26,https://fbref.com/en/players/cd82452e/Andre-Hahn
2019,Augsburg,Bundesliga,Martin Hinteregger,AUT,DF,25,1992,18,1575,88,51.5,17.5,18,88,17,0,NA,0,0.83,24,30,-6,-0.34,0.51,25.3,27.9,-2.6,-0.15,0.54,https://fbref.com/en/players/080440a4/Martin-Hinteregger
2019,Augsburg,Bundesliga,Koo Ja-cheol,KOR,"MF,FW",29,1989,26,1640,63,53.6,18.2,19,78,8,7,22,1,1.08,26,28,-2,-0.11,1.03,21.5,28,-6.5,-0.36,0.13,https://fbref.com/en/players/3c05e082/Koo-Ja-cheol
2019,Augsburg,Bundesliga,Christoph Janker,GER,"MF,FW",33,1985,4,72,18,2.4,0.8,1,48,0,3,8,8,1,0,5,-5,-6.25,-5.8,0.4,2.4,-2,-2.45,-2.08,https://fbref.com/en/players/cf01fe3a/Christoph-Janker
2019,Augsburg,Bundesliga,Fredrik Jensen,FIN,"FW,MF",20,1997,6,207,35,6.8,2.3,2,66,0,4,19,4,1.17,0,4,-4,-1.74,-1.23,1.6,3.9,-2.2,-0.97,-0.6,https://fbref.com/en/players/3eeb80e0/Fredrik-Jensen
2019,Augsburg,Bundesliga,Rani Khedira,GER,"DF,MF",24,1994,30,2624,87,85.8,29.2,30,87,27,0,NA,0,1.07,43,53,-10,-0.34,1.72,38.5,47,-8.5,-0.29,0.86,https://fbref.com/en/players/59e4b92e/Rani-Khedira
2019,Augsburg,Bundesliga,Gregor Kobel,SUI,GK,20,1997,16,1389,87,45.4,15.4,16,87,15,0,NA,0,0.88,18,42,-24,-1.56,-1.77,13.7,27,-13.3,-0.86,-0.82,https://fbref.com/en/players/cd59b9df/Gregor-Kobel
2019,Augsburg,Bundesliga,Benjamin Leneis,GER,GK,19,1999,0,NA,NA,NA,NA,0,NA,0,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/302faefb/Benjamin-Leneis
2019,Augsburg,Bundesliga,Andreas Luthe,GER,GK,31,1987,15,1311,87,42.8,14.6,14,90,14,1,50,11,1.13,27,22,5,0.34,1.63,24.3,23.7,0.6,0.04,0.8,https://fbref.com/en/players/7fe12375/Andreas-Luthe
2019,Augsburg,Bundesliga,Maurice Malone,GER,"FW,MF",17,2000,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/0674ebf1/Maurice-Malone
2019,Augsburg,Bundesliga,Philipp Max,GER,"DF,MF",24,1993,30,2569,86,84,28.5,30,86,24,0,NA,1,0.87,41,50,-9,-0.32,1.7,34.9,46.5,-11.6,-0.41,0.05,https://fbref.com/en/players/826e8b63/Philipp-Max
2019,Augsburg,Bundesliga,Jan Morávek,CZE,MF,28,1989,13,757,58,24.7,8.4,7,79,2,6,34,5,0.69,14,22,-8,-0.95,-0.48,10.3,14.5,-4.2,-0.5,-0.11,https://fbref.com/en/players/e7d22eae/Jan-Moravek
2019,Augsburg,Bundesliga,Reece Oxford,ENG,DF,19,1998,8,505,63,16.5,5.6,6,80,4,2,14,3,0.75,8,25,-17,-3.03,-2.92,5.8,12.3,-6.5,-1.16,-0.9,https://fbref.com/en/players/8b6e0db2/Reece-Oxford
2019,Augsburg,Bundesliga,Marco Richter,GER,"FW,MF",20,1997,25,1426,57,46.6,15.8,17,72,4,8,26,5,0.92,29,35,-6,-0.38,0.39,22.4,29,-6.7,-0.42,-0.01,https://fbref.com/en/players/f972644c/Marco-Richter
2019,Augsburg,Bundesliga,Romario Rösch,GER,MF,19,1999,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/87ebfdb8/Romario-Rosch
2019,Augsburg,Bundesliga,Stefano Russo,GER,"DF,MF",18,2000,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/8667b551/Stefano-Russo
2019,Augsburg,Bundesliga,Julian Schieber,GER,FW,29,1989,9,258,29,8.4,2.9,3,64,0,6,11,1,0.89,2,7,-5,-1.74,-1.26,3.1,6.5,-3.5,-1.21,-0.87,https://fbref.com/en/players/37c213cf/Julian-Schieber
2019,Augsburg,Bundesliga,Jonathan Schmid,FRA,DF,28,1990,28,2520,90,82.4,28,28,90,28,0,NA,5,1.11,45,58,-13,-0.46,0.7,34.8,48.8,-14,-0.5,-0.48,https://fbref.com/en/players/088ca1bd/Jonathan-Schmid
2019,Augsburg,Bundesliga,Cheon Seonghoon,KOR,FW,17,2000,0,NA,NA,NA,NA,0,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/f1333503/Cheon-Seonghoon
2019,Augsburg,Bundesliga,Kostas Stafylidis,GRE,DF,24,1993,12,920,77,30.1,10.2,11,81,8,1,33,2,1.08,19,24,-5,-0.49,0.14,13.6,18.1,-4.6,-0.45,-0.05,https://fbref.com/en/players/861e0116/Kostas-Stafylidis
2019,Augsburg,Bundesliga,Jozo Stanić,CRO,DF,19,1999,1,3,3,0.1,0,0,NA,0,1,2,6,0,0,0,0,0,0.59,0,0,0,0,0.42,https://fbref.com/en/players/597ff9d3/Jozo-Stanic
2019,Augsburg,Bundesliga,Georg Teigl,AUT,"MF,FW",27,1991,6,296,49,9.7,3.3,2,92,2,4,28,9,0.83,5,8,-3,-0.91,-0.36,2.4,6.9,-4.6,-1.39,-1.08,https://fbref.com/en/players/c8cfb04d/Georg-Teigl
2019,Bayern Munich,Bundesliga,David Alaba,AUT,DF,26,1992,31,2530,82,82.7,28.1,29,85,24,2,27,0,2.29,71,27,44,1.57,-0.47,64.8,21.6,43.2,1.54,-0.45,https://fbref.com/en/players/05439de2/David-Alaba
2019,Bayern Munich,Bundesliga,Thiago Alcántara,ESP,MF,27,1991,30,2408,80,78.7,26.8,26,89,23,4,24,0,2.53,74,21,53,1.98,1.57,65.5,18.3,47.2,1.77,0.7,https://fbref.com/en/players/77e84962/Thiago-Alcantara
2019,Bayern Munich,Bundesliga,Jérôme Boateng,GER,DF,29,1988,20,1693,85,55.3,18.8,19,89,18,1,0,11,2.4,51,17,34,1.81,0.36,43.6,13.8,29.9,1.59,-0.06,https://fbref.com/en/players/2db2fd7b/Jerome-Boateng
2019,Bayern Munich,Bundesliga,Kingsley Coman,FRA,"FW,MF",22,1996,21,1378,66,45,15.3,17,76,5,4,22,0,2.57,42,13,29,1.89,0.45,34.4,11.9,22.5,1.47,-0.26,https://fbref.com/en/players/042e8a49/Kingsley-Coman
2019,Bayern Munich,Bundesliga,Alphonso Davies,CAN,"FW,MF",17,2000,6,80,13,2.6,0.9,0,NA,0,6,12,7,2.17,3,1,2,2.25,0.62,2.3,1.8,0.5,0.54,-1.1,https://fbref.com/en/players/d781d855/Alphonso-Davies
2019,Bayern Munich,Bundesliga,Christian Früchtl,GER,GK,18,2000,0,NA,NA,NA,NA,0,NA,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/1940be91/Christian-Fruchtl
2019,Bayern Munich,Bundesliga,Serge Gnabry,GER,"FW,MF",23,1995,30,1762,59,57.6,19.6,21,72,3,9,28,0,2.27,51,16,35,1.79,0.33,48,14,34,1.74,0.28,https://fbref.com/en/players/88e357ef/Serge-Gnabry
2019,Bayern Munich,Bundesliga,Leon Goretzka,GER,MF,23,1995,30,2023,67,66.1,22.5,23,81,18,7,22,0,2.3,56,24,32,1.42,-0.66,52.2,17,35.2,1.57,-0.15,https://fbref.com/en/players/cc86b9a3/Leon-Goretzka
2019,Bayern Munich,Bundesliga,Ron-Thorben Hoffmann,GER,GK,19,1999,0,NA,NA,NA,NA,0,NA,0,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/f72f1743/Ron-Thorben-Hoffmann
2019,Bayern Munich,Bundesliga,Mats Hummels,GER,DF,29,1988,21,1775,85,58,19.7,20,89,19,1,0,8,2.1,52,19,33,1.67,0.06,47.8,16.1,31.7,1.61,-0.02,https://fbref.com/en/players/05d548d8/Mats-Hummels
2019,Bayern Munich,Bundesliga,Joshua Kimmich,GER,"DF,MF",23,1995,34,3060,90,100,34,34,90,34,0,NA,0,2.29,88,32,56,1.65,NA,80.8,25.9,55,1.62,NA,https://fbref.com/en/players/49296448/Joshua-Kimmich
2019,Bayern Munich,Bundesliga,Robert Lewandowski,POL,FW,29,1988,33,2957,90,96.6,32.9,33,90,31,0,NA,1,2.33,87,31,56,1.7,1.7,79.1,24.5,54.6,1.66,1.36,https://fbref.com/en/players/8d78e732/Robert-Lewandowski
2019,Bayern Munich,Bundesliga,Lars Lukas Mai,GER,DF,18,2000,0,NA,NA,NA,NA,0,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/95173427/Lars-Lukas-Mai
2019,Bayern Munich,Bundesliga,Javi Martínez,ESP,MF,29,1988,21,1309,62,42.8,14.5,16,79,9,5,10,9,2.57,37,15,22,1.51,-0.23,33.1,14,19.2,1.32,-0.52,https://fbref.com/en/players/7f97771d/Javi-Martinez
2019,Bayern Munich,Bundesliga,Jonathan Meier,GER,"DF,MF",18,1999,0,NA,NA,NA,NA,0,NA,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/7fd0352e/Jonathan-Meier
2019,Bayern Munich,Bundesliga,Thomas Müller,GER,"MF,FW",28,1989,32,2378,74,77.7,26.4,28,81,11,4,29,2,2.25,72,21,51,1.93,1.27,63.6,18.7,44.9,1.7,0.37,https://fbref.com/en/players/3c6089ab/Thomas-Muller
2019,Bayern Munich,Bundesliga,Manuel Neuer,GER,GK,32,1986,26,2302,89,75.2,25.6,26,89,25,0,NA,0,2.42,71,23,48,1.88,0.93,59.8,17.9,41.9,1.64,0.09,https://fbref.com/en/players/8778c910/Manuel-Neuer
2019,Bayern Munich,Bundesliga,Rafinha,BRA,DF,32,1985,16,901,56,29.4,10,9,88,7,7,15,13,2.31,26,9,17,1.7,0.07,24.9,6.8,18.1,1.81,0.27,https://fbref.com/en/players/d003e213/Rafinha
2019,Bayern Munich,Bundesliga,Franck Ribéry,FRA,"FW,MF",35,1983,25,1174,47,38.4,13,10,75,2,15,28,2,2.24,31,11,20,1.53,-0.18,30.3,10,20.3,1.56,-0.1,https://fbref.com/en/players/f61c7c4e/Franck-Ribery
2019,Bayern Munich,Bundesliga,Arjen Robben,NED,"FW,MF",34,1984,12,567,47,18.5,6.3,7,68,2,5,18,2,1.83,13,9,4,0.63,-1.24,14.9,4.6,10.3,1.63,0.02,https://fbref.com/en/players/09586899/Arjen-Robben
2019,Bayern Munich,Bundesliga,James Rodríguez,COL,"MF,FW",27,1991,20,1138,57,37.2,12.6,13,78,3,7,17,4,2.25,32,14,18,1.42,-0.36,30.3,8.6,21.7,1.72,0.16,https://fbref.com/en/players/715bf047/James-Rodriguez
2019,Bayern Munich,Bundesliga,Renato Sanches,POR,MF,20,1997,17,577,34,18.9,6.4,4,84,2,13,19,13,1.94,16,9,7,1.09,-0.68,16.7,6.3,10.3,1.61,-0.01,https://fbref.com/en/players/032f894e/Renato-Sanches
2019,Bayern Munich,Bundesliga,Meritan Shabani,ALB,FW,19,1999,1,1,1,0,0,0,NA,0,1,0,1,3,0,0,0,0,-1.65,0,0,0,0,-1.62,https://fbref.com/en/players/012c38ec/Meritan-Shabani
2019,Bayern Munich,Bundesliga,Niklas Süle,GER,DF,22,1995,31,2654,86,86.7,29.5,29,90,29,2,21,3,2.23,73,29,44,1.49,-1.17,70.1,22.2,48,1.63,0.08,https://fbref.com/en/players/e33c06cf/Niklas-Sule
2019,Bayern Munich,Bundesliga,Corentin Tolisso,FRA,MF,23,1994,2,52,26,1.7,0.6,1,42,0,1,10,2,3,2,1,1,1.73,0.09,1.2,0.8,0.4,0.61,-1.02,https://fbref.com/en/players/652d4c37/Corentin-Tolisso
2019,Bayern Munich,Bundesliga,Sven Ulreich,GER,GK,29,1988,9,758,84,24.8,8.4,8,90,8,1,37,25,2,17,9,8,0.95,-0.93,21,8,13,1.55,-0.09,https://fbref.com/en/players/7d3e7da6/Sven-Ulreich
2019,Bayern Munich,Bundesliga,Sandro Wagner,GER,FW,30,1987,7,143,20,4.7,1.6,1,80,0,6,11,8,1.86,1,0,1,0.63,-1.07,3.2,0.7,2.5,1.56,-0.06,https://fbref.com/en/players/61b0b44d/Sandro-Wagner
2019,Bayern Munich,Bundesliga,Paul Will,GER,MF,19,1999,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/14af7b90/Paul-Will
2019,Bayern Munich,Bundesliga,Jeong Woo-yeong,KOR,FW,18,1999,1,5,5,0.2,0.1,0,NA,0,1,4,3,3,1,0,1,18,16.38,0.8,0,0.8,14.28,12.68,https://fbref.com/en/players/6190474d/Jeong-Woo-yeong
2019,Dortmund,Bundesliga,Manuel Akanji,SUI,DF,23,1995,25,2205,88,72.1,24.5,25,88,24,0,NA,0,2.28,60,35,25,1.02,-0.24,40.2,30.8,9.3,0.38,-0.63,https://fbref.com/en/players/89ac64a6/Manuel-Akanji
2019,Dortmund,Bundesliga,Paco Alcácer,ESP,FW,24,1993,26,1211,47,39.6,13.5,11,78,3,15,23,2,2.35,42,21,21,1.56,0.78,24.9,12,13,0.97,0.67,https://fbref.com/en/players/a7a9d95a/Paco-Alcacer
2019,Dortmund,Bundesliga,Leonardo Balerdi,ARG,DF,19,1999,0,NA,NA,NA,NA,0,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/7c3ed041/Leonardo-Balerdi
2019,Dortmund,Bundesliga,Jacob Bruun Larsen,DEN,"FW,MF",19,1998,24,1265,53,41.3,14.1,16,74,3,8,10,7,2.17,32,21,11,0.78,-0.52,24,19.8,4.2,0.3,-0.44,https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen
2019,Dortmund,Bundesliga,Roman Bürki,SUI,GK,27,1990,32,2880,90,94.1,32,32,90,32,0,NA,0,2.19,75,40,35,1.09,0.09,54.8,36,18.7,0.59,0.49,https://fbref.com/en/players/9d12e142/Roman-Burki
2019,Dortmund,Bundesliga,Mahmoud Dahoud,GER,MF,22,1996,14,697,50,22.8,7.7,7,81,4,7,18,17,2.07,22,14,8,1.03,-0.07,15.1,11.6,3.5,0.45,-0.14,https://fbref.com/en/players/db4ed67b/Mahmoud-Dahoud
2019,Dortmund,Bundesliga,Thomas Delaney,DEN,MF,26,1991,30,2283,76,74.6,25.4,27,83,19,3,13,2,2.27,54,26,28,1.1,0.06,39.7,27,12.6,0.5,-0.23,https://fbref.com/en/players/fe641c1a/Thomas-Delaney
2019,Dortmund,Bundesliga,Abdou Diallo,SEN,DF,22,1996,28,2379,85,77.7,26.4,27,88,24,1,7,0,2.07,58,38,20,0.76,-1.49,45.6,32.8,12.8,0.48,-0.33,https://fbref.com/en/players/fc62f087/Abdou-Diallo
2019,Dortmund,Bundesliga,Sergio Gómez,ESP,"DF,MF",17,2000,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/01e5f06e/Sergio-Gomez
2019,Dortmund,Bundesliga,Mario Götze,GER,"FW,MF",26,1992,26,1674,64,54.7,18.6,19,81,6,7,19,3,2.15,37,23,14,0.75,-0.74,32,21.1,11,0.59,0.07,https://fbref.com/en/players/9efa1d25/Mario-Gotze
2019,Dortmund,Bundesliga,Raphaël Guerreiro,POR,"FW,DF",24,1993,23,1527,66,49.9,17,17,84,7,6,16,5,2.22,40,21,19,1.12,0.06,31,14.6,16.4,0.97,0.82,https://fbref.com/en/players/048a1cbc/Raphael-Guerreiro
2019,Dortmund,Bundesliga,Achraf Hakimi,MAR,DF,19,1998,21,1740,83,56.9,19.3,19,90,18,2,19,6,2.57,53,23,30,1.55,1.07,38,19.8,18.2,0.94,0.89,https://fbref.com/en/players/e42d61c7/Achraf-Hakimi
2019,Dortmund,Bundesliga,Marwin Hitz,SUI,GK,30,1987,2,180,90,5.9,2,2,90,2,0,NA,31,3,6,4,2,1,-0.09,3.7,3.5,0.2,0.1,-0.49,https://fbref.com/en/players/2e7ff968/Marwin-Hitz
2019,Dortmund,Bundesliga,Shinji Kagawa,JPN,MF,29,1989,2,98,49,3.2,1.1,1,70,0,1,28,0,2,3,1,2,1.84,0.77,1.2,1.4,-0.2,-0.21,-0.79,https://fbref.com/en/players/5afafbfe/Shinji-Kagawa
2019,Dortmund,Bundesliga,Eric Oelschlägel,GER,GK,22,1995,0,NA,NA,NA,NA,0,NA,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/dbb329c6/Eric-Oelschlagel
2019,Dortmund,Bundesliga,Maximilian Philipp,GER,"FW,MF",24,1994,18,758,42,24.8,8.4,9,71,1,9,13,5,2.28,19,5,14,1.66,0.76,11.5,10.2,1.3,0.16,-0.53,https://fbref.com/en/players/061e8e23/Maximilian-Philipp
2019,Dortmund,Bundesliga,Amos Pieper,GER,DF,20,1998,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/526ea7cc/Amos-Pieper
2019,Dortmund,Bundesliga,Łukasz Piszczek,POL,DF,33,1985,20,1756,88,57.4,19.5,20,88,17,0,NA,3,2.2,42,22,20,1.03,-0.15,31.9,23.4,8.5,0.44,-0.28,https://fbref.com/en/players/fe2db476/Lukasz-Piszczek
2019,Dortmund,Bundesliga,Christian Pulisic,USA,"FW,MF",19,1998,20,932,47,30.5,10.4,9,87,6,11,14,4,2.3,28,13,15,1.45,0.52,19.6,11.9,7.6,0.74,0.26,https://fbref.com/en/players/1bf33a9a/Christian-Pulisic
2019,Dortmund,Bundesliga,Marco Reus,GER,"MF,FW",29,1989,27,2316,86,75.7,25.7,27,86,21,0,NA,0,2.26,60,32,28,1.09,0,46.1,32.8,13.3,0.52,-0.17,https://fbref.com/en/players/36a3ff67/Marco-Reus
2019,Dortmund,Bundesliga,Jadon Sancho,ENG,"FW,MF",18,2000,34,2461,72,80.4,27.3,26,88,17,8,23,0,2.24,68,36,32,1.17,0.42,49.7,31.5,18.2,0.67,0.55,https://fbref.com/en/players/dbf053da/Jadon-Sancho
2019,Dortmund,Bundesliga,Marcel Schmelzer,GER,DF,30,1988,9,566,63,18.5,6.3,6,90,5,3,9,11,2.3,20,9,11,1.75,0.81,7.2,7.2,0,0,-0.68,https://fbref.com/en/players/89565ac5/Marcel-Schmelzer
2019,Dortmund,Bundesliga,Jeremy Toljan,GER,"DF,MF",23,1994,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/a96e5dc0/Jeremy-Toljan
2019,Dortmund,Bundesliga,Ömer Toprak,TUR,DF,29,1989,9,236,26,7.7,2.6,1,97,1,8,17,16,2.22,7,3,4,1.53,0.47,5.6,1.2,4.4,1.68,1.21,https://fbref.com/en/players/c5fd13e9/Omer-Toprak
2019,Dortmund,Bundesliga,Julian Weigl,GER,"DF,MF",22,1995,18,1455,81,47.5,16.2,16,86,14,2,37,10,2.22,37,23,14,0.87,-0.42,27.1,20.1,7,0.44,-0.23,https://fbref.com/en/players/346d51d9/Julian-Weigl
2019,Dortmund,Bundesliga,Axel Witsel,BEL,MF,29,1989,33,2873,87,93.9,31.9,32,89,31,1,21,0,2.21,74,41,33,1.03,-0.89,54.2,37.5,16.7,0.52,-0.58,https://fbref.com/en/players/5dfc6ad5/Axel-Witsel
2019,Dortmund,Bundesliga,Marius Wolf,GER,"DF,FW",23,1995,16,828,52,27.1,9.2,10,79,4,6,7,3,2.13,15,9,6,0.65,-0.6,12.4,10,2.4,0.26,-0.41,https://fbref.com/en/players/fa661778/Marius-Wolf
2019,Dortmund,Bundesliga,Dan-Axel Zagadou,FRA,DF,19,1999,17,1267,75,41.4,14.1,15,84,13,2,7,4,2.41,37,21,16,1.14,0.08,27.4,18.1,9.3,0.66,0.18,https://fbref.com/en/players/a4effc55/Dan-Axel-Zagadou
2019,Düsseldorf,Bundesliga,Kaan Ayhan,TUR,DF,23,1994,28,2449,87,80,27.2,28,87,26,0,NA,2,1.32,38,52,-14,-0.51,-0.22,35.4,49.7,-14.3,-0.53,-0.65,https://fbref.com/en/players/2200181e/Kaan-Ayhan
2019,Düsseldorf,Bundesliga,Aymen Barkok,MAR,MF,20,1998,12,510,43,16.7,5.7,4,80,2,8,24,6,1,8,16,-8,-1.41,-1.13,5.8,12.4,-6.7,-1.18,-0.94,https://fbref.com/en/players/a2a85828/Aymen-Barkok
2019,Düsseldorf,Bundesliga,Adam Bodzek,GER,"MF,DF",32,1985,21,1596,76,52.2,17.7,20,79,11,1,20,5,1.48,28,29,-1,-0.06,0.87,26,30.6,-4.6,-0.26,0.29,https://fbref.com/en/players/bb8a42fa/Adam-Bodzek
2019,Düsseldorf,Bundesliga,Robin Bormuth,GER,DF,22,1995,10,616,62,20.1,6.8,6,91,6,4,18,15,1.4,9,16,-7,-1.02,-0.69,9.7,13.1,-3.4,-0.5,-0.12,https://fbref.com/en/players/d728acae/Robin-Bormuth
2019,Düsseldorf,Bundesliga,Diego Contento,GER,DF,28,1990,0,NA,NA,NA,NA,0,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/15a21c79/Diego-Contento
2019,Düsseldorf,Bundesliga,Jaroslav Drobný,CZE,GK,38,1979,2,180,90,5.9,2,2,90,2,0,NA,8,1.5,2,3,-1,-0.5,-0.03,1.8,1.9,-0.2,-0.08,0.34,https://fbref.com/en/players/e4a30d8c/Jaroslav-Drobny
2019,Düsseldorf,Bundesliga,Marvin Ducksch,GER,FW,24,1994,16,823,51,26.9,9.1,8,81,3,8,22,11,0.94,8,19,-11,-1.2,-1,9,18.4,-9.3,-1.02,-0.85,https://fbref.com/en/players/638a4d71/Marvin-Ducksch
2019,Düsseldorf,Bundesliga,Oliver Fink,GER,MF,36,1982,18,1055,59,34.5,11.7,13,78,5,5,9,2,1.67,20,19,1,0.09,0.85,17,15.9,1,0.09,0.74,https://fbref.com/en/players/316162b6/Oliver-Fink
2019,Düsseldorf,Bundesliga,Niko Gießelmann,GER,DF,26,1991,30,2593,86,84.7,28.8,29,89,27,1,19,2,1.43,42,49,-7,-0.24,1.49,39.8,46.3,-6.5,-0.23,1.11,https://fbref.com/en/players/7242b495/Niko-Giesselmann
2019,Düsseldorf,Bundesliga,Rouwen Hennings,GER,FW,30,1987,29,1833,63,59.9,20.4,19,84,11,10,23,5,1.41,29,34,-5,-0.25,0.56,27.6,38.1,-10.5,-0.51,-0.29,https://fbref.com/en/players/17611373/Rouwen-Hennings
2019,Düsseldorf,Bundesliga,André Hoffmann,GER,"DF,MF",25,1993,13,1049,81,34.3,11.7,11,90,11,2,29,6,1.38,17,21,-4,-0.34,0.19,16.3,21.5,-5.1,-0.44,-0.06,https://fbref.com/en/players/34b306a1/Andre-Hoffmann
2019,Düsseldorf,Bundesliga,Marcin Kamiński,POL,DF,26,1992,27,2430,90,79.4,27,27,90,27,0,NA,5,1.44,40,51,-11,-0.41,0.31,39.1,46.8,-7.7,-0.28,0.55,https://fbref.com/en/players/463503e2/Marcin-Kaminski
2019,Düsseldorf,Bundesliga,Kenan Karaman,TUR,"FW,MF",24,1994,21,919,44,30,10.2,9,81,2,12,16,7,1.48,19,17,2,0.2,0.95,14.9,16.4,-1.5,-0.15,0.35,https://fbref.com/en/players/8f0f2230/Kenan-Karaman
2019,Düsseldorf,Bundesliga,Dawid Kownacki,POL,"MF,FW",21,1997,10,575,58,18.8,6.4,7,72,3,3,24,1,1.3,11,12,-1,-0.16,0.39,8.7,11.7,-3,-0.47,-0.09,https://fbref.com/en/players/be5e1c4c/Dawid-Kownacki
2019,Düsseldorf,Bundesliga,Davor Lovren,CRO,"MF,FW",19,1998,2,46,23,1.5,0.5,0,NA,0,2,22,4,0,0,3,-3,-5.87,-5.48,0.5,1.3,-0.8,-1.54,-1.16,https://fbref.com/en/players/58007d77/Davor-Lovren
2019,Düsseldorf,Bundesliga,Dodi Lukebakio,BEL,"FW,MF",20,1997,31,1972,64,64.4,21.9,22,81,7,9,22,1,1.29,34,44,-10,-0.46,0.04,31.9,36,-4.1,-0.19,0.59,https://fbref.com/en/players/0c61c77c/Dodi-Lukebakio
2019,Düsseldorf,Bundesliga,Alfredo Morales,USA,MF,28,1990,23,1532,67,50.1,17,16,88,14,7,17,4,0.83,15,40,-25,-1.47,-2,19.7,34.3,-14.6,-0.85,-0.92,https://fbref.com/en/players/ff45add5/Alfredo-Morales
2019,Düsseldorf,Bundesliga,Håvard Nielsen,NOR,"FW,MF",25,1993,0,NA,NA,NA,NA,0,NA,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/b18ef366/Havard-Nielsen
