Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Cmp_Total,Att_Total,Cmp_percent_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_percent_Short,Cmp_Medium,Att_Medium,Cmp_percent_Medium,Cmp_Long,Att_Long,Cmp_percent_Long,Ast,xA,A_minus_xA,KP,Final_Third,PPA,CrsPA,Prog,Url
2021,Hertha BSC,Bundesliga,Marvin Plattenhardt,GER,DF,28,1992,11.9,528,698,75.6,10094,4077,208,227,91.6,249,291,85.6,66,152,43.4,2,1.3,0.7,11,35,11,7,50,https://fbref.com/en/players/f7aa75bd/Marvin-Plattenhardt
2021,Hertha BSC,Bundesliga,Nemanja Radonjić,SRB,"FW,DF",24,1996,6.8,159,249,63.9,2415,1101,92,124,74.2,53,79,67.1,10,24,41.7,2,0.9,1.1,8,13,10,3,33,https://fbref.com/en/players/0630eb63/Nemanja-Radonjic
2021,Hertha BSC,Bundesliga,Daishawn Redan,NED,"FW,MF",19,2001,1.1,19,29,65.5,312,87,7,11,63.6,11,15,73.3,0,0,NA,0,0,0,1,4,1,0,5,https://fbref.com/en/players/16b4260e/Daishawn-Redan
2021,Hertha BSC,Bundesliga,Alexander Schwolow,GER,GK,28,1992,26,726,918,79.1,22262,12459,104,105,99,335,336,99.7,287,477,60.2,0,0,0,1,7,0,0,1,https://fbref.com/en/players/0d55d942/Alexander-Schwolow
2021,Hertha BSC,Bundesliga,Niklas Stark,GER,"DF,MF",25,1995,31,1290,1520,84.9,30828,8379,237,280,84.6,716,787,91,331,431,76.8,0,0.2,-0.2,4,86,11,0,106,https://fbref.com/en/players/aad48be9/Niklas-Stark
2021,Hertha BSC,Bundesliga,Jordan Torunarigha,GER,DF,22,1997,10.8,555,631,88,12994,4375,103,115,89.6,332,354,93.8,119,150,79.3,0,0.7,-0.7,4,33,1,0,35,https://fbref.com/en/players/f86cabbd/Jordan-Torunarigha
2021,Hertha BSC,Bundesliga,Lucas Tousart,FRA,MF,23,1997,23.2,669,848,78.9,14897,3465,192,235,81.7,335,382,87.7,133,200,66.5,0,1,-1,7,70,3,1,59,https://fbref.com/en/players/71ec39ef/Lucas-Tousart
2021,Hertha BSC,Bundesliga,Marten Winkler,GER,FW,17,2002,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e0d515ef/Marten-Winkler
2021,Hertha BSC,Bundesliga,Deyovaisio Zeefuik,NED,DF,22,1998,10.1,370,489,75.7,6935,2299,151,183,82.5,166,216,76.9,46,68,67.6,0,1.7,-1.7,14,24,16,10,31,https://fbref.com/en/players/58a2e9f6/Deyovaisio-Zeefuik
2021,Hoffenheim,Bundesliga,Sargis Adamyan,ARM,"FW,MF",27,1993,5.3,120,167,71.9,1955,473,61,79,77.2,42,51,82.4,12,20,60,3,1.8,1.2,12,6,8,1,14,https://fbref.com/en/players/22919e97/Sargis-Adamyan
2021,Hoffenheim,Bundesliga,Kevin Akpoguma,NGA,DF,25,1995,13.2,606,737,82.2,12535,4237,188,213,88.3,320,349,91.7,91,156,58.3,0,0.4,-0.4,2,33,2,0,46,https://fbref.com/en/players/6ec6fde0/Kevin-Akpoguma
2021,Hoffenheim,Bundesliga,Oliver Baumann,GER,GK,30,1990,31,1065,1352,78.8,27435,15923,284,284,100,448,454,98.7,304,584,52.1,0,0,0,0,13,0,0,2,https://fbref.com/en/players/47064058/Oliver-Baumann
2021,Hoffenheim,Bundesliga,Christoph Baumgartner,AUT,"MF,FW",20,1999,26.3,725,954,76,12116,3234,380,461,82.4,244,312,78.2,75,120,62.5,3,3,0,32,60,32,4,98,https://fbref.com/en/players/437f2b00/Christoph-Baumgartner
2021,Hoffenheim,Bundesliga,Ihlas Bebou,TOG,FW,26,1994,24.4,480,633,75.8,6814,1601,286,349,81.9,140,183,76.5,26,45,57.8,7,5,2,37,26,32,14,48,https://fbref.com/en/players/a53b661f/Ihlas-Bebou
2021,Hoffenheim,Bundesliga,Maximilian Beier,GER,"FW,DF",17,2002,0.1,5,5,100,79,4,3,3,100,1,1,100,1,1,100,0,0,0,0,0,0,0,0,https://fbref.com/en/players/5db45ee5/Maximilian-Beier
2021,Hoffenheim,Bundesliga,Ishak Belfodil,ALG,FW,28,1992,6.6,108,151,71.5,1487,259,63,83,75.9,35,49,71.4,5,7,71.4,1,1,0,7,2,3,0,8,https://fbref.com/en/players/ff182fdc/Ishak-Belfodil
2021,Hoffenheim,Bundesliga,Ermin Bičakčić,BIH,DF,30,1990,1.4,54,62,87.1,1111,373,15,17,88.2,32,34,94.1,7,11,63.6,0,0,0,0,3,0,0,4,https://fbref.com/en/players/7aac47fe/Ermin-Bicakcic
2021,Hoffenheim,Bundesliga,Melayro Bogarde,NED,"DF,MF",18,2002,3.1,145,168,86.3,2906,900,66,73,90.4,54,61,88.5,24,29,82.8,1,0.2,0.8,4,11,2,0,16,https://fbref.com/en/players/1fda91b3/Melayro-Bogarde
2021,Hoffenheim,Bundesliga,Joshua Brenet,NED,DF,26,1994,0,0,2,0,0,0,0,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/2b5527c4/Joshua-Brenet
2021,Hoffenheim,Bundesliga,Jacob Bruun Larsen,DEN,FW,21,1998,1,15,19,78.9,203,7,11,13,84.6,3,3,100,1,2,50,0,0,0,0,0,0,0,0,https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen
2021,Hoffenheim,Bundesliga,Moanes Dabbur,ISR,FW,28,1992,11.1,253,345,73.3,3855,1229,150,189,79.4,74,94,78.7,18,34,52.9,0,1,-1,12,23,14,3,35,https://fbref.com/en/players/eac044ad/Moanes-Dabbur
2021,Hoffenheim,Bundesliga,Mijat Gaćinović,SRB,"DF,MF",25,1995,9.1,338,442,76.5,5367,2012,171,202,84.7,137,172,79.7,23,45,51.1,2,1.9,0.1,10,22,7,1,38,https://fbref.com/en/players/16daec92/Mijat-Gacinovic
2021,Hoffenheim,Bundesliga,Dennis Geiger,GER,MF,22,1998,7.3,292,354,82.5,5954,1812,110,120,91.7,124,140,88.6,52,81,64.2,1,1.7,-0.7,14,32,5,0,40,https://fbref.com/en/players/37f606f0/Dennis-Geiger
2021,Hoffenheim,Bundesliga,Florian Grillitsch,AUT,"MF,DF",24,1995,20.9,1213,1413,85.8,26986,8142,359,414,86.7,573,627,91.4,262,323,81.1,1,1.7,-0.7,14,123,31,4,135,https://fbref.com/en/players/ffbbc83b/Florian-Grillitsch
2021,Hoffenheim,Bundesliga,Marco John,GER,DF,18,2002,11.1,425,534,79.6,6793,2701,220,251,87.6,175,206,85,23,44,52.3,0,1.6,-1.6,10,23,19,9,46,https://fbref.com/en/players/d9e196bf/Marco-John
2021,Hoffenheim,Bundesliga,Pavel Kadeřábek,CZE,DF,28,1992,17.6,706,958,73.7,12568,4948,293,354,82.8,337,422,79.9,65,137,47.4,4,3.3,0.7,23,55,31,15,89,https://fbref.com/en/players/79c90e45/Pavel-Kaderabek
2021,Hoffenheim,Bundesliga,Klauss,BRA,"FW,DF",23,1997,0.6,18,22,81.8,245,100,13,14,92.9,4,5,80,1,2,50,0,0.3,-0.3,2,1,2,0,4,https://fbref.com/en/players/f5ae006d/Klauss
2021,Hoffenheim,Bundesliga,Andrej Kramarić,CRO,"FW,MF",29,1991,26.4,780,1014,76.9,13411,2683,385,442,87.1,284,355,80,84,147,57.1,5,4.6,0.4,39,47,43,13,68,https://fbref.com/en/players/603cb947/Andrej-Kramaric
2021,Hoffenheim,Bundesliga,Håvard Nordtveit,NOR,DF,30,1990,7.8,383,449,85.3,9333,3604,86,98,87.8,197,216,91.2,96,129,74.4,0,0.3,-0.3,3,34,2,0,26,https://fbref.com/en/players/6cafd68d/Havard-Nordtveit
2021,Hoffenheim,Bundesliga,Kasim Nuhu,GHA,DF,25,1995,11,550,647,85,12240,4711,135,148,91.2,308,331,93.1,99,149,66.4,0,0,0,1,59,3,0,55,https://fbref.com/en/players/93a50d2c/Kasim-Nuhu
2021,Hoffenheim,Bundesliga,Philipp Pentke,GER,GK,35,1985,3,93,110,84.5,2212,1248,28,28,100,43,44,97.7,21,37,56.8,0,0,0,0,1,0,0,0,https://fbref.com/en/players/c41f7379/Philipp-Pentke
2021,Hoffenheim,Bundesliga,Stefan Posch,AUT,DF,23,1997,23.5,1174,1464,80.2,24691,8794,367,416,88.2,618,680,90.9,181,320,56.6,0,0.8,-0.8,12,110,14,6,121,https://fbref.com/en/players/7f609bfc/Stefan-Posch
2021,Hoffenheim,Bundesliga,Chris Richards,USA,DF,20,2000,10.5,592,674,87.8,12598,3849,170,179,95,330,356,92.7,89,124,71.8,1,0.3,0.7,4,34,3,0,36,https://fbref.com/en/players/0a3d6d2b/Chris-Richards
2021,Hoffenheim,Bundesliga,Sebastian Rudy,GER,"MF,DF",30,1990,18.6,713,972,73.4,12797,4374,307,363,84.6,302,371,81.4,87,179,48.6,3,2.2,0.8,29,69,24,8,89,https://fbref.com/en/players/80f36c88/Sebastian-Rudy
2021,Hoffenheim,Bundesliga,Georginio Rutter,FRA,FW,18,2002,2.7,51,64,79.7,806,151,23,28,82.1,16,21,76.2,6,8,75,0,0.2,-0.2,2,0,3,1,5,https://fbref.com/en/players/c64c01fc/Georginio-Rutter
2021,Hoffenheim,Bundesliga,Diadie Samassékou,MLI,MF,24,1996,28.5,1151,1372,83.9,21897,4349,444,512,86.7,523,605,86.4,155,201,77.1,2,1.1,0.9,9,98,8,3,87,https://fbref.com/en/players/08593525/Diadie-Samassekou
2021,Hoffenheim,Bundesliga,Ryan Sessegnon,ENG,DF,20,2000,17.5,727,934,77.8,12886,4628,327,359,91.1,323,411,78.6,66,116,56.9,3,1.8,1.2,16,51,25,12,72,https://fbref.com/en/players/6aa3e78b/Ryan-Sessegnon
2021,Hoffenheim,Bundesliga,Robert Skov,DEN,"FW,DF",24,1996,12.9,360,518,69.5,6820,1884,158,195,81,144,188,76.6,50,105,47.6,0,1.3,-1.3,15,18,17,5,41,https://fbref.com/en/players/ff98492b/Robert-Skov
2021,Hoffenheim,Bundesliga,Kevin Vogt,GER,DF,28,1991,20.5,1320,1480,89.2,33088,11628,253,266,95.1,684,727,94.1,380,479,79.3,1,0.6,0.4,4,107,12,0,114,https://fbref.com/en/players/1d8e9add/Kevin-Vogt
2021,Köln,Bundesliga,Sebastian Andersson,SWE,FW,29,1991,12.5,175,246,71.1,2491,400,109,142,76.8,53,74,71.6,9,16,56.3,0,0.3,-0.3,5,11,3,1,9,https://fbref.com/en/players/b4cf5806/Sebastian-Andersson
2021,Köln,Bundesliga,Toluwalas Arokodare,NGA,FW,19,2000,1.2,27,36,75,501,39,13,18,72.2,11,13,84.6,3,4,75,0,0,0,1,2,1,0,1,https://fbref.com/en/players/a42760bc/Toluwalas-Arokodare
2021,Köln,Bundesliga,Sebastiaan Bornauw,BEL,DF,21,1999,23.1,748,893,83.8,18905,5271,120,140,85.7,409,452,90.5,211,280,75.4,1,0,1,1,27,2,1,33,https://fbref.com/en/players/01834aa0/Sebastiaan-Bornauw
2021,Köln,Bundesliga,Sava Cestic,SRB,DF,19,2001,10,307,405,75.8,7158,2532,54,71,76.1,189,212,89.2,60,114,52.6,0,0.1,-0.1,2,16,1,0,24,https://fbref.com/en/players/0b7dae21/Sava-Cestic
2021,Köln,Bundesliga,Rafael Czichos,GER,DF,30,1990,25.1,1122,1319,85.1,26835,10619,229,267,85.8,616,658,93.6,267,373,71.6,0,0.1,-0.1,3,86,7,2,97,https://fbref.com/en/players/b0a0698b/Rafael-Czichos
2021,Köln,Bundesliga,Emmanuel Dennis,NGA,FW,22,1997,5.3,98,139,70.5,1396,204,60,76,78.9,25,39,64.1,7,7,100,1,1.2,-0.2,4,4,3,2,3,https://fbref.com/en/players/2c44a35d/Emmanuel-Dennis
2021,Köln,Bundesliga,Dominick Drexler,GER,"MF,FW",30,1990,13.7,411,536,76.7,6577,1589,219,252,86.9,141,175,80.6,36,71,50.7,1,1.6,-0.6,14,20,16,4,40,https://fbref.com/en/players/809940aa/Dominick-Drexler
2021,Köln,Bundesliga,Ondrej Duda,SVK,"FW,MF",25,1994,28.2,897,1250,71.8,17329,4615,392,465,84.3,308,415,74.2,166,294,56.5,5,4.1,0.9,44,95,23,9,102,https://fbref.com/en/players/79ca3e23/Ondrej-Duda
2021,Köln,Bundesliga,Kingsley Ehizibue,NED,DF,25,1995,12.6,433,584,74.1,8404,3261,153,190,80.5,214,279,76.7,58,91,63.7,1,0.7,0.3,7,22,11,8,36,https://fbref.com/en/players/76b2817e/Kingsley-Ehizibue
2021,Köln,Bundesliga,Jonas Hector,GER,MF,30,1990,14.3,439,569,77.2,8741,1951,169,217,77.9,190,225,84.4,72,107,67.3,1,1.6,-0.6,18,34,14,1,45,https://fbref.com/en/players/c2009df3/Jonas-Hector
2021,Köln,Bundesliga,Marco Höger,GER,"DF,MF",30,1989,0.6,21,31,67.7,383,167,9,10,90,9,14,64.3,3,7,42.9,0,0,0,0,1,1,0,4,https://fbref.com/en/players/4114f306/Marco-Hoger
2021,Köln,Bundesliga,Jannes Horn,GER,DF,23,1997,19.6,722,907,79.6,15423,6270,208,239,87,385,442,87.1,122,207,58.9,1,1.6,-0.6,15,52,19,14,68,https://fbref.com/en/players/2b83fa49/Jannes-Horn
2021,Köln,Bundesliga,Timo Horn,GER,GK,27,1993,33.4,974,1326,73.5,30721,19007,138,139,99.3,419,423,99.1,412,758,54.4,0,0,0,1,26,1,0,0,https://fbref.com/en/players/3cd9e95a/Timo-Horn
2021,Köln,Bundesliga,Ismail Jakobs,GER,"DF,MF",20,1999,19.2,465,696,66.8,7879,2715,248,301,82.4,152,231,65.8,53,121,43.8,1,2,-1,14,19,20,13,37,https://fbref.com/en/players/a0415710/Ismail-Jakobs
2021,Köln,Bundesliga,Florian Kainz,AUT,"FW,MF",27,1992,5,126,183,68.9,2251,899,61,68,89.7,41,65,63.1,19,41,46.3,0,1,-1,10,15,8,2,21,https://fbref.com/en/players/94c18565/Florian-Kainz
2021,Köln,Bundesliga,Noah Katterbach,GER,DF,19,2001,12.3,515,669,77,9114,4108,233,265,87.9,218,268,81.3,52,106,49.1,0,1.2,-1.2,12,38,11,7,54,https://fbref.com/en/players/e27de4fa/Noah-Katterbach
2021,Köln,Bundesliga,Dimitris Limnios,GRE,"MF,FW",22,1998,4.2,83,131,63.4,1401,459,42,57,73.7,33,44,75,7,17,41.2,0,0.5,-0.5,4,2,4,1,8,https://fbref.com/en/players/62c7067a/Dimitris-Limnios
2021,Köln,Bundesliga,Jorge Meré,ESP,DF,23,1997,14.4,603,680,88.7,14241,3552,130,139,93.5,334,355,94.1,133,176,75.6,0,0.2,-0.2,3,32,5,0,23,https://fbref.com/en/players/9f979eb2/Jorge-Mere
2021,Köln,Bundesliga,Max Meyer,GER,MF,24,1995,3.9,216,260,83.1,3599,654,109,121,90.1,72,87,82.8,26,38,68.4,0,0.1,-0.1,2,17,7,0,17,https://fbref.com/en/players/eba42d2b/Max-Meyer
2021,Köln,Bundesliga,Anthony Modeste,FRA,"FW,MF",32,1988,2.5,28,48,58.3,391,43,22,30,73.3,3,9,33.3,2,3,66.7,0,0,0,1,1,0,0,0,https://fbref.com/en/players/34e4343c/Anthony-Modeste
2021,Köln,Bundesliga,Salih Özcan,TUR,"MF,FW",22,1998,15.2,560,696,80.5,10052,2394,243,294,82.7,222,258,86,68,102,66.7,1,0.7,0.3,12,41,3,1,39,https://fbref.com/en/players/15413fa5/Salih-Ozcan
2021,Köln,Bundesliga,Elvis Rexhbeçaj,GER,"MF,FW",22,1997,20.4,419,646,64.9,7779,2868,183,232,78.9,154,205,75.1,65,162,40.1,2,2.3,-0.3,26,44,14,4,50,https://fbref.com/en/players/1ae836b1/Elvis-Rexhbecaj
2021,Köln,Bundesliga,Benno Schmitz,GER,DF,25,1994,4.6,178,246,72.4,3380,1634,74,85,87.1,75,95,78.9,26,58,44.8,1,0.4,0.6,5,17,3,1,28,https://fbref.com/en/players/ad00b1a8/Benno-Schmitz
2021,Köln,Bundesliga,Ellyes Skhiri,TUN,MF,25,1995,30.9,1318,1514,87.1,25955,7367,474,535,88.6,592,640,92.5,213,282,75.5,2,1.1,0.9,17,82,19,3,103,https://fbref.com/en/players/c2211709/Ellyes-Skhiri
2021,Köln,Bundesliga,Frederik Sørensen,DEN,"DF,MF",28,1992,1.1,38,50,76,896,428,4,7,57.1,26,28,92.9,7,13,53.8,0,0.1,-0.1,1,5,1,0,4,https://fbref.com/en/players/68635c10/Frederik-Sorensen
2021,Köln,Bundesliga,Jan Thielmann,GER,"FW,MF",18,2002,11.4,229,359,63.8,3526,1201,121,149,81.2,79,113,69.9,17,51,33.3,3,0.7,2.3,9,21,3,2,24,https://fbref.com/en/players/fd53759d/Jan-Thielmann
2021,Köln,Bundesliga,Marius Wolf,GER,"DF,MF",25,1995,28.3,868,1263,68.7,15633,6765,409,499,82,338,437,77.3,101,223,45.3,2,3.2,-1.2,22,99,25,8,115,https://fbref.com/en/players/fa661778/Marius-Wolf
2021,Köln,Bundesliga,Ron-Robert Zieler,GER,GK,31,1989,0.6,18,23,78.3,608,390,3,3,100,7,7,100,8,13,61.5,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a0606ae8/Ron-Robert-Zieler
2021,Leverkusen,Bundesliga,Lucas Alario,ARG,FW,27,1992,13.8,239,315,75.9,3394,332,142,177,80.2,71,92,77.2,15,20,75,2,0.7,1.3,12,12,4,0,10,https://fbref.com/en/players/834d0be5/Lucas-Alario
2021,Leverkusen,Bundesliga,Nadiem Amiri,GER,MF,23,1996,21,946,1143,82.8,17370,3887,426,471,90.4,371,417,89,131,210,62.4,6,2.9,3.1,37,90,27,4,98,https://fbref.com/en/players/555d5edd/Nadiem-Amiri
2021,Leverkusen,Bundesliga,Charles Aránguiz,CHI,MF,31,1989,18.5,1003,1160,86.5,18154,5425,423,463,91.4,452,493,91.7,111,166,66.9,0,0.8,-0.8,15,110,15,0,103,https://fbref.com/en/players/56413b1f/Charles-Aranguiz
2021,Leverkusen,Bundesliga,Santiago Arias,COL,DF,28,1992,1,47,55,85.5,915,324,17,21,81,25,28,89.3,5,6,83.3,0,0,0,0,3,0,0,4,https://fbref.com/en/players/fdd60087/Santiago-Arias
2021,Leverkusen,Bundesliga,Leon Bailey,JAM,"FW,MF",22,1997,23.8,676,961,70.3,12158,2717,360,417,86.3,196,279,70.3,102,202,50.5,8,6.1,1.9,50,25,34,14,57,https://fbref.com/en/players/3a233281/Leon-Bailey
2021,Leverkusen,Bundesliga,Julian Baumgartlinger,AUT,MF,32,1988,11.9,579,668,86.7,11046,2389,242,267,90.6,230,254,90.6,96,124,77.4,0,0.3,-0.3,8,54,6,1,56,https://fbref.com/en/players/69374ff5/Julian-Baumgartlinger
2021,Leverkusen,Bundesliga,Karim Bellarabi,GER,"FW,MF",30,1990,8.9,292,412,70.9,4671,1320,166,200,83,101,137,73.7,21,52,40.4,0,1.8,-1.8,14,14,15,6,27,https://fbref.com/en/players/bee0bab1/Karim-Bellarabi
2021,Leverkusen,Bundesliga,Lars Bender,GER,DF,31,1989,10.4,588,707,83.2,11233,3771,233,265,87.9,254,293,86.7,88,116,75.9,2,0.5,1.5,7,45,12,2,57,https://fbref.com/en/players/c50281a0/Lars-Bender
2021,Leverkusen,Bundesliga,Sven Bender,GER,DF,31,1989,13,917,1002,91.5,19981,4943,205,222,92.3,559,593,94.3,148,179,82.7,0,0.4,-0.4,4,39,3,2,48,https://fbref.com/en/players/070ec0b1/Sven-Bender
2021,Leverkusen,Bundesliga,Kerem Demirbay,GER,MF,27,1993,19.4,954,1211,78.8,18439,5747,419,469,89.3,358,426,84,160,278,57.6,3,2.6,0.4,36,114,25,8,122,https://fbref.com/en/players/54b4dc4e/Kerem-Demirbay
2021,Leverkusen,Bundesliga,Moussa Diaby,FRA,"FW,MF",21,1999,26.5,722,949,76.1,12523,2391,357,416,85.8,282,337,83.7,71,144,49.3,11,6.8,4.2,44,26,42,21,55,https://fbref.com/en/players/aeed5c06/Moussa-Diaby
2021,Leverkusen,Bundesliga,Aleksandar Dragović,AUT,DF,29,1991,12.6,942,1058,89,20529,6358,288,313,92,457,496,92.1,189,233,81.1,0,0.4,-0.4,6,82,4,0,72,https://fbref.com/en/players/6fd8a334/Aleksandar-Dragovic
2021,Leverkusen,Bundesliga,Timothy Fosu-Mensah,NED,DF,22,1998,4.5,304,352,86.4,5677,2013,130,135,96.3,137,152,90.1,35,58,60.3,0,0.1,-0.1,3,30,6,2,29,https://fbref.com/en/players/a9142dc3/Timothy-Fosu-Mensah
2021,Leverkusen,Bundesliga,Jeremie Frimpong,NED,"DF,FW",19,2000,4.8,232,279,83.2,3528,1011,138,148,93.2,78,87,89.7,12,27,44.4,0,0.6,-0.6,4,11,8,4,16,https://fbref.com/en/players/74f2e748/Jeremie-Frimpong
2021,Leverkusen,Bundesliga,Emrehan Gedikli,GER,FW,17,2003,0.3,4,5,80,49,9,3,3,100,1,1,100,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/62f94e47/Emrehan-Gedikli
2021,Leverkusen,Bundesliga,Demarai Gray,ENG,FW,24,1996,4.9,120,179,67,2188,462,61,74,82.4,43,60,71.7,14,37,37.8,2,0.8,1.2,8,7,6,2,15,https://fbref.com/en/players/4468ec10/Demarai-Gray
2021,Leverkusen,Bundesliga,Lennart Grill,GER,GK,21,1999,4,144,161,89.4,3340,1883,29,29,100,90,91,98.9,25,41,61,0,0,0,0,0,0,0,0,https://fbref.com/en/players/37998008/Lennart-Grill
2021,Leverkusen,Bundesliga,Lukáš Hrádecký,FIN,GK,30,1989,28.5,1072,1391,77.1,29990,19082,167,167,100,520,527,98.7,378,687,55,0,0,0,0,9,0,0,1,https://fbref.com/en/players/ad3389d5/Lukas-Hradecky
2021,Leverkusen,Bundesliga,Tin Jedvaj,CRO,DF,24,1995,1.7,110,127,86.6,2255,943,38,39,97.4,59,66,89.4,13,20,65,0,0,0,0,14,1,0,9,https://fbref.com/en/players/f820504e/Tin-Jedvaj
2021,Leverkusen,Bundesliga,Niklas Lomb,GER,GK,27,1993,1.5,48,60,80,1217,848,12,12,100,25,25,100,11,23,47.8,0,0,0,0,0,0,0,0,https://fbref.com/en/players/9321b8ed/Niklas-Lomb
2021,Leverkusen,Bundesliga,Exequiel Palacios,ARG,MF,21,1998,6.4,371,428,86.7,6208,1616,201,215,93.5,125,148,84.5,39,52,75,0,0.9,-0.9,9,27,4,1,27,https://fbref.com/en/players/e82adcab/Exequiel-Palacios
2021,Leverkusen,Bundesliga,Paulinho,BRA,FW,20,2000,0.7,21,26,80.8,264,33,16,19,84.2,4,5,80,1,1,100,0,0,0,0,2,0,0,2,https://fbref.com/en/players/53070b63/Paulinho
2021,Leverkusen,Bundesliga,Joel Pohjanpalo,FIN,MF,25,1994,0.1,2,2,100,37,0,0,0,NA,2,2,100,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/ea003d07/Joel-Pohjanpalo
2021,Leverkusen,Bundesliga,Patrik Schick,CZE,FW,24,1996,20.7,311,429,72.5,4324,591,180,234,76.9,94,132,71.2,15,21,71.4,1,2.3,-1.3,21,10,2,0,16,https://fbref.com/en/players/5d4f7d61/Patrik-Schick
2021,Leverkusen,Bundesliga,Daley Sinkgraven,NED,DF,25,1995,17.4,1059,1291,82,20457,6197,419,469,89.3,472,537,87.9,152,236,64.4,0,0.7,-0.7,14,79,16,1,74,https://fbref.com/en/players/73000a79/Daley-Sinkgraven
2021,Leverkusen,Bundesliga,Jonathan Tah,GER,DF,24,1996,24.7,1773,1951,90.9,39040,9981,431,464,92.9,1003,1058,94.8,329,407,80.8,0,0.1,-0.1,2,101,5,1,105,https://fbref.com/en/players/bd142efb/Jonathan-Tah
2021,Leverkusen,Bundesliga,Edmond Tapsoba,BFA,DF,21,1999,29.5,2498,2746,91,57975,16066,543,580,93.6,1384,1465,94.5,557,670,83.1,0,0.5,-0.5,3,145,10,0,145,https://fbref.com/en/players/a73c8f95/Edmond-Tapsoba
2021,Leverkusen,Bundesliga,Mitchell Weiser,GER,DF,26,1994,2.5,177,210,84.3,2795,914,102,113,90.3,59,67,88.1,12,23,52.2,0,0,0,0,18,3,0,13,https://fbref.com/en/players/30c220c3/Mitchell-Weiser
2021,Leverkusen,Bundesliga,Wendell,BRA,DF,27,1993,16.2,1032,1198,86.1,18108,4969,472,508,92.9,451,504,89.5,98,152,64.5,0,0.1,-0.1,1,69,12,3,80,https://fbref.com/en/players/f9acca3a/Wendell
2021,Leverkusen,Bundesliga,Florian Wirtz,GER,MF,17,2003,24.7,819,1047,78.2,13255,3531,448,521,86,271,338,80.2,73,120,60.8,6,4.6,1.4,49,92,28,4,103,https://fbref.com/en/players/e7fcf289/Florian-Wirtz
2021,M'Gladbach,Bundesliga,László Bénes,SVK,MF,22,1997,1.7,80,110,72.7,1364,387,48,56,85.7,21,24,87.5,10,26,38.5,1,0.4,0.6,4,3,0,0,5,https://fbref.com/en/players/fe888e39/Laszlo-Benes
2021,M'Gladbach,Bundesliga,Ramy Bensebaini,ALG,DF,25,1995,20.1,1005,1210,83.1,18228,7228,435,480,90.6,458,526,87.1,100,162,61.7,0,0.4,-0.4,8,58,15,5,72,https://fbref.com/en/players/378825c7/Ramy-Bensebaini
2021,M'Gladbach,Bundesliga,Louis Beyer,GER,DF,20,2000,2.1,75,90,83.3,1506,476,23,27,85.2,39,44,88.6,12,17,70.6,0,0,0,0,2,0,0,5,https://fbref.com/en/players/9af1f9ff/Louis-Beyer
2021,M'Gladbach,Bundesliga,Nico Elvedi,SUI,DF,23,1996,28.2,1738,1873,92.8,35755,8987,545,578,94.3,910,945,96.3,271,319,85,1,0.2,0.8,3,36,3,1,63,https://fbref.com/en/players/48035304/Nico-Elvedi
2021,M'Gladbach,Bundesliga,Breel Embolo,SUI,"FW,MF",23,1997,16,335,459,73,4526,697,217,264,82.2,86,122,70.5,17,27,63,2,1,1,14,11,14,1,23,https://fbref.com/en/players/0b4f388a/Breel-Embolo
2021,M'Gladbach,Bundesliga,Matthias Ginter,GER,DF,26,1994,34,2009,2342,85.8,42224,15161,607,654,92.8,1085,1176,92.3,298,475,62.7,1,2,-1,11,167,19,4,183,https://fbref.com/en/players/f521b80a/Matthias-Ginter
2021,M'Gladbach,Bundesliga,Patrick Herrmann,GER,FW,29,1991,9.7,234,350,66.9,3955,1191,124,160,77.5,80,108,74.1,25,64,39.1,3,1.7,1.3,21,13,8,4,25,https://fbref.com/en/players/dfb6490a/Patrick-Herrmann
2021,M'Gladbach,Bundesliga,Jonas Hofmann,GER,"FW,MF",28,1992,20.2,763,1025,74.4,14975,4327,337,389,86.6,274,333,82.3,134,248,54,11,5.5,5.5,57,53,25,4,65,https://fbref.com/en/players/2903a856/Jonas-Hofmann
2021,M'Gladbach,Bundesliga,Tony Jantschke,GER,DF,30,1990,3,234,254,92.1,4840,1490,68,71,95.8,127,133,95.5,36,44,81.8,0,0,0,0,8,0,0,16,https://fbref.com/en/players/34b54da7/Tony-Jantschke
2021,M'Gladbach,Bundesliga,Christoph Kramer,GER,MF,29,1991,22.6,1130,1303,86.7,19122,5431,547,593,92.2,454,510,89,99,147,67.3,2,1.2,0.8,11,84,13,2,91,https://fbref.com/en/players/496aeede/Christoph-Kramer
2021,M'Gladbach,Bundesliga,Stefan Lainer,AUT,DF,27,1992,30.8,1289,1706,75.6,22635,9716,593,673,88.1,536,686,78.1,134,265,50.6,2,2.4,-0.4,34,97,33,16,148,https://fbref.com/en/players/4aea5077/Stefan-Lainer
