Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per,xA_Per,xG+xA_Per,npxG_Per,npxG+xA_Per,Url
2021,Arminia,Bundesliga,Manuel Prietl,AUT,MF,28,1991,28,28,2517,28,1,1,1,0,0,3,0,0.04,0.04,0.07,0.04,0.07,0.7,0.7,1.4,2.1,0.02,0.05,0.08,0.02,0.08,https://fbref.com/en/players/901c0f97/Manuel-Prietl
2021,Arminia,Bundesliga,Sven Schipplock,GER,"FW,MF",31,1988,32,5,744,8.3,1,0,1,0,0,4,0,0.12,0,0.12,0.12,0.12,1.1,1.1,0.9,2,0.13,0.1,0.24,0.13,0.24,https://fbref.com/en/players/53eeaf6a/Sven-Schipplock
2021,Arminia,Bundesliga,Nils Seufert,GER,"MF,FW",23,1997,13,2,343,3.8,0,1,0,0,0,1,0,0,0.26,0.26,0,0.26,0,0,0.3,0.3,0.01,0.07,0.08,0.01,0.08,https://fbref.com/en/players/0da32a38/Nils-Seufert
2021,Arminia,Bundesliga,Jóan Símun Edmundsson,FRO,"MF,FW",29,1991,5,0,58,0.6,1,0,1,0,0,0,0,1.55,0,1.55,1.55,1.55,0.5,0.5,0,0.5,0.81,0,0.81,0.81,0.81,https://fbref.com/en/players/1be390b3/Joan-Simun-Edmundsson
2021,Arminia,Bundesliga,Cebio Soukou,BEN,"FW,MF",27,1992,14,5,458,5.1,1,0,1,0,0,2,0,0.2,0,0.2,0.2,0.2,0.8,0.8,0.1,0.9,0.15,0.03,0.18,0.15,0.18,https://fbref.com/en/players/3c4b7820/Cebio-Soukou
2021,Arminia,Bundesliga,Michel Vlap,NED,"MF,FW",23,1997,7,5,371,4.1,1,1,1,0,0,0,0,0.24,0.24,0.49,0.24,0.49,0.3,0.3,0.6,0.9,0.08,0.15,0.22,0.08,0.22,https://fbref.com/en/players/02760e49/Michel-Vlap
2021,Arminia,Bundesliga,Andreas Voglsammer,GER,"FW,MF",28,1992,18,11,1000,11.1,2,2,2,0,0,1,0,0.18,0.18,0.36,0.18,0.36,3.5,3.5,1.8,5.3,0.31,0.16,0.48,0.31,0.48,https://fbref.com/en/players/daa78200/Andreas-Voglsammer
2021,Arminia,Bundesliga,Reinhold Yabo,GER,"MF,FW",28,1992,13,8,647,7.2,1,0,1,0,0,1,0,0.14,0,0.14,0.14,0.14,0.6,0.6,0,0.6,0.09,0,0.09,0.09,0.09,https://fbref.com/en/players/7dca49f6/Reinhold-Yabo
2021,Augsburg,Bundesliga,Noah Joel Sarenren Bazee,NGA,"FW,MF",23,1996,5,0,36,0.4,0,1,0,0,0,1,0,0,2.5,2.5,0,2.5,0,0,0.7,0.7,0,1.77,1.77,0,1.77,https://fbref.com/en/players/fbbc8e15/Noah-Joel-Sarenren-Bazee
2021,Augsburg,Bundesliga,László Bénes,SVK,"MF,FW",22,1997,12,9,660,7.3,1,1,1,0,0,3,0,0.14,0.14,0.27,0.14,0.27,0.4,0.4,0.6,1.1,0.06,0.09,0.14,0.06,0.14,https://fbref.com/en/players/fe888e39/Laszlo-Benes
2021,Augsburg,Bundesliga,Daniel Caligiuri,ITA,"MF,DF",32,1988,33,31,2665,29.6,6,4,4,2,3,5,0,0.2,0.14,0.34,0.14,0.27,4.8,2.6,3.7,6.3,0.16,0.13,0.29,0.09,0.21,https://fbref.com/en/players/d1273f09/Daniel-Caligiuri
2021,Augsburg,Bundesliga,Tim Civeja,GER,"MF,DF",18,2002,3,0,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/59a48c59/Tim-Civeja
2021,Augsburg,Bundesliga,Ohis Felix Uduokhai,GER,DF,22,1997,29,29,2610,29,1,0,1,0,0,5,0,0.03,0,0.03,0.03,0.03,1.2,1.2,0.2,1.4,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/677da306/Ohis-Felix-Uduokhai
2021,Augsburg,Bundesliga,Alfreð Finnbogason,ISL,FW,31,1989,17,4,544,6,0,1,0,0,2,0,0,0,0.17,0.17,0,0.17,3.1,1.6,1.4,3,0.51,0.24,0.75,0.26,0.5,https://fbref.com/en/players/f9e7c4ac/Alfred-Finnbogason
2021,Augsburg,Bundesliga,Raphael Framberger,GER,DF,24,1995,21,19,1540,17.1,0,1,0,0,0,6,1,0,0.06,0.06,0,0.06,0,0,2,2,0,0.12,0.12,0,0.12,https://fbref.com/en/players/626fab5f/Raphael-Framberger
2021,Augsburg,Bundesliga,Rafał Gikiewicz,POL,GK,32,1987,34,34,3060,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/17376543/Rafal-Gikiewicz
2021,Augsburg,Bundesliga,Jeffrey Gouweleeuw,NED,DF,29,1991,32,32,2835,31.5,1,0,1,0,0,9,0,0.03,0,0.03,0.03,0.03,0.4,0.4,0.2,0.6,0.01,0.01,0.02,0.01,0.02,https://fbref.com/en/players/1025db8e/Jeffrey-Gouweleeuw
2021,Augsburg,Bundesliga,Michael Gregoritsch,AUT,"FW,MF",26,1994,24,9,835,9.3,1,2,1,0,0,1,0,0.11,0.22,0.32,0.11,0.32,1,1,1.3,2.4,0.11,0.14,0.25,0.11,0.25,https://fbref.com/en/players/8e235926/Michael-Gregoritsch
2021,Augsburg,Bundesliga,Carlos Gruezo,ECU,MF,25,1995,28,23,2084,23.2,0,0,0,0,0,4,0,0,0,0,0,0,0.3,0.3,0.6,0.9,0.01,0.03,0.04,0.01,0.04,https://fbref.com/en/players/f2dd9a21/Carlos-Gruezo
2021,Augsburg,Bundesliga,Robert Gumny,POL,DF,22,1998,24,14,1377,15.3,1,0,1,0,0,4,0,0.07,0,0.07,0.07,0.07,0.8,0.8,0.5,1.3,0.05,0.03,0.08,0.05,0.08,https://fbref.com/en/players/1df0c0b9/Robert-Gumny
2021,Augsburg,Bundesliga,André Hahn,GER,"FW,MF",29,1990,29,24,2037,22.6,8,3,8,0,0,4,0,0.35,0.13,0.49,0.35,0.49,5.4,5.4,1.8,7.2,0.24,0.08,0.32,0.24,0.32,https://fbref.com/en/players/cd82452e/Andre-Hahn
2021,Augsburg,Bundesliga,Iago,BRA,DF,23,1997,18,18,1560,17.3,1,1,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,0.9,0.9,1.1,2,0.05,0.06,0.12,0.05,0.12,https://fbref.com/en/players/054849d2/Iago
2021,Augsburg,Bundesliga,Fredrik Jensen,FIN,"FW,MF",22,1997,13,1,377,4.2,0,1,0,0,0,0,0,0,0.24,0.24,0,0.24,0.3,0.3,1,1.3,0.06,0.25,0.31,0.06,0.31,https://fbref.com/en/players/3eeb80e0/Fredrik-Jensen
2021,Augsburg,Bundesliga,Rani Khedira,GER,MF,26,1994,27,23,1818,20.2,1,0,1,0,0,5,0,0.05,0,0.05,0.05,0.05,1,1,0.2,1.2,0.05,0.01,0.06,0.05,0.06,https://fbref.com/en/players/59e4b92e/Rani-Khedira
2021,Augsburg,Bundesliga,Jan Morávek,CZE,MF,30,1989,5,3,267,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.2,0.05,0.01,0.06,0.05,0.06,https://fbref.com/en/players/e7d22eae/Jan-Moravek
2021,Augsburg,Bundesliga,Florian Niederlechner,GER,FW,29,1990,28,21,1737,19.3,5,4,5,0,0,3,1,0.26,0.21,0.47,0.26,0.47,6.7,6.7,3,9.7,0.35,0.16,0.5,0.35,0.5,https://fbref.com/en/players/d6862409/Florian-Niederlechner
2021,Augsburg,Bundesliga,Reece Oxford,ENG,DF,21,1998,24,13,1358,15.1,0,0,0,0,0,2,0,0,0,0,0,0,0.7,0.7,0.1,0.7,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/8b6e0db2/Reece-Oxford
2021,Augsburg,Bundesliga,Mads Pedersen,DEN,DF,23,1996,15,9,887,9.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,0.8,0,0.08,0.08,0,0.08,https://fbref.com/en/players/582a5247/Mads-Pedersen
2021,Augsburg,Bundesliga,Lukas Petkov,GER,MF,19,2000,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/f503ef6e/Lukas-Petkov
2021,Augsburg,Bundesliga,Marco Richter,GER,"FW,MF",22,1997,29,16,1416,15.7,3,1,3,0,0,4,1,0.19,0.06,0.25,0.19,0.25,4.9,4.9,1.6,6.5,0.31,0.1,0.41,0.31,0.41,https://fbref.com/en/players/f972644c/Marco-Richter
2021,Augsburg,Bundesliga,Tobias Strobl,GER,MF,30,1990,29,21,1846,20.5,0,0,0,0,0,4,0,0,0,0,0,0,0.5,0.5,0.9,1.4,0.03,0.04,0.07,0.03,0.07,https://fbref.com/en/players/17780d2b/Tobias-Strobl
2021,Augsburg,Bundesliga,Marek Suchý,CZE,DF,32,1988,5,3,305,3.4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/c5224618/Marek-Suchy
2021,Augsburg,Bundesliga,Ruben Vargas,SUI,"MF,FW",21,1998,30,18,1612,17.9,6,3,6,0,0,2,1,0.33,0.17,0.5,0.33,0.5,3.8,3.8,2.7,6.5,0.21,0.15,0.36,0.21,0.36,https://fbref.com/en/players/6ecbddf6/Ruben-Vargas
2021,Bayern Munich,Bundesliga,David Alaba,AUT,"DF,MF",28,1992,32,30,2675,29.7,2,4,2,0,0,4,0,0.07,0.13,0.2,0.07,0.2,1.3,1.3,2.3,3.6,0.04,0.08,0.12,0.04,0.12,https://fbref.com/en/players/05439de2/David-Alaba
2021,Bayern Munich,Bundesliga,Jérôme Boateng,GER,DF,31,1988,29,29,2368,26.3,1,1,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,0.3,0.3,0.6,0.9,0.01,0.02,0.03,0.01,0.03,https://fbref.com/en/players/2db2fd7b/Jerome-Boateng
2021,Bayern Munich,Bundesliga,Kingsley Coman,FRA,"FW,MF",24,1996,29,23,1752,19.5,5,10,5,0,0,1,0,0.26,0.51,0.77,0.26,0.77,4.1,4.1,6.6,10.8,0.21,0.34,0.55,0.21,0.55,https://fbref.com/en/players/042e8a49/Kingsley-Coman
2021,Bayern Munich,Bundesliga,Douglas Costa,BRA,"FW,MF",29,1990,11,3,320,3.6,1,1,1,0,0,0,0,0.28,0.28,0.56,0.28,0.56,0.1,0.1,0.7,0.8,0.04,0.19,0.23,0.04,0.23,https://fbref.com/en/players/4fa7cb9b/Douglas-Costa
2021,Bayern Munich,Bundesliga,Mickaël Cuisance,FRA,FW,20,1999,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/5722eced/Mickael-Cuisance
2021,Bayern Munich,Bundesliga,Tiago Dantas,POR,MF,19,2000,2,1,69,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,https://fbref.com/en/players/234204f4/Tiago-Dantas
2021,Bayern Munich,Bundesliga,Alphonso Davies,CAN,DF,19,2000,23,22,1763,19.6,1,2,1,0,0,2,1,0.05,0.1,0.15,0.05,0.15,0.2,0.2,0.8,1,0.01,0.04,0.05,0.01,0.05,https://fbref.com/en/players/d781d855/Alphonso-Davies
2021,Bayern Munich,Bundesliga,Serge Gnabry,GER,"FW,MF",25,1995,27,20,1644,18.3,10,2,10,0,0,4,0,0.55,0.11,0.66,0.55,0.66,8,8,4.6,12.5,0.44,0.25,0.69,0.44,0.69,https://fbref.com/en/players/88e357ef/Serge-Gnabry
2021,Bayern Munich,Bundesliga,Leon Goretzka,GER,MF,25,1995,24,18,1705,18.9,5,5,5,0,0,2,0,0.26,0.26,0.53,0.26,0.53,4.1,4.1,2.6,6.7,0.21,0.14,0.35,0.21,0.35,https://fbref.com/en/players/cc86b9a3/Leon-Goretzka
2021,Bayern Munich,Bundesliga,Lucas Hernández,FRA,DF,24,1996,23,18,1597,17.7,0,2,0,0,0,4,0,0,0.11,0.11,0,0.11,0.8,0.8,1.2,2,0.05,0.07,0.11,0.05,0.11,https://fbref.com/en/players/c3ee18ef/Lucas-Hernandez
2021,Bayern Munich,Bundesliga,Joshua Kimmich,GER,MF,25,1995,27,25,2194,24.4,4,10,4,0,0,4,0,0.16,0.41,0.57,0.16,0.57,2.5,2.5,6.6,9,0.1,0.27,0.37,0.1,0.37,https://fbref.com/en/players/49296448/Joshua-Kimmich
2021,Bayern Munich,Bundesliga,Robert Lewandowski,POL,FW,31,1988,29,28,2458,27.3,41,7,33,8,9,4,0,1.5,0.26,1.76,1.21,1.46,31.6,24.7,3.6,28.4,1.16,0.13,1.29,0.9,1.04,https://fbref.com/en/players/8d78e732/Robert-Lewandowski
2021,Bayern Munich,Bundesliga,Javi Martínez,ESP,"DF,MF",31,1988,19,4,466,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.4,0.06,0.03,0.09,0.06,0.09,https://fbref.com/en/players/7f97771d/Javi-Martinez
2021,Bayern Munich,Bundesliga,Eric Maxim Choupo-Moting,CMR,"FW,MF",31,1989,22,8,820,9.1,3,0,3,0,0,2,0,0.33,0,0.33,0.33,0.33,3.2,3.2,1.6,4.8,0.35,0.17,0.52,0.35,0.52,https://fbref.com/en/players/0e6bc38c/Eric-Maxim-Choupo-Moting
2021,Bayern Munich,Bundesliga,Thomas Müller,GER,MF,30,1989,32,31,2674,29.7,11,19,10,1,1,0,0,0.37,0.64,1.01,0.34,0.98,7.1,6.4,11.5,17.9,0.24,0.39,0.63,0.21,0.6,https://fbref.com/en/players/3c6089ab/Thomas-Muller
2021,Bayern Munich,Bundesliga,Jamal Musiala,GER,"FW,MF",17,2003,26,7,881,9.8,6,1,6,0,0,0,0,0.61,0.1,0.72,0.61,0.72,3.1,3.1,0.9,4,0.31,0.09,0.41,0.31,0.41,https://fbref.com/en/players/2c0558b8/Jamal-Musiala
2021,Bayern Munich,Bundesliga,Manuel Neuer,GER,GK,34,1986,33,33,2970,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0,0.01,0.01,0,0.01,https://fbref.com/en/players/8778c910/Manuel-Neuer
2021,Bayern Munich,Bundesliga,Tanguy Nianzou,FRA,"DF,MF",18,2002,6,0,118,1.3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/5853ac44/Tanguy-Nianzou
2021,Bayern Munich,Bundesliga,Alexander Nübel,GER,GK,23,1996,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/afb0c500/Alexander-Nubel
2021,Bayern Munich,Bundesliga,Benjamin Pavard,FRA,DF,24,1996,24,22,1943,21.6,0,0,0,0,0,3,0,0,0,0,0,0,0.4,0.4,1.9,2.3,0.02,0.09,0.11,0.02,0.11,https://fbref.com/en/players/45a03961/Benjamin-Pavard
2021,Bayern Munich,Bundesliga,Chris Richards,USA,DF,20,2000,3,1,89,1,0,1,0,0,0,0,0,0,1.01,1.01,0,1.01,0,0,0.3,0.3,0,0.26,0.26,0,0.26,https://fbref.com/en/players/0a3d6d2b/Chris-Richards
2021,Bayern Munich,Bundesliga,Marc Roca,ESP,MF,23,1996,6,2,177,2,0,0,0,0,0,1,0,0,0,0,0,0,0.3,0.3,0,0.3,0.13,0.01,0.14,0.13,0.14,https://fbref.com/en/players/da27e268/Marc-Roca
2021,Bayern Munich,Bundesliga,Leroy Sané,GER,"FW,MF",24,1996,32,18,1805,20.1,6,9,6,0,0,2,0,0.3,0.45,0.75,0.3,0.75,5.6,5.6,6.4,12,0.28,0.32,0.6,0.28,0.6,https://fbref.com/en/players/2b114be3/Leroy-Sane
2021,Bayern Munich,Bundesliga,Bouna Sarr,SEN,DF,28,1992,8,5,452,5,0,1,0,0,0,1,0,0,0.2,0.2,0,0.2,0.1,0.1,0.1,0.2,0.02,0.02,0.04,0.02,0.04,https://fbref.com/en/players/1a4b9094/Bouna-Sarr
2021,Bayern Munich,Bundesliga,Christopher Scott,GER,FW,18,2002,2,0,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.09,0.09,0.09,https://fbref.com/en/players/2723ce5d/Christopher-Scott
2021,Bayern Munich,Bundesliga,Josip Stanišić,CRO,DF,20,2000,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.16,0,0.16,0.16,0.16,https://fbref.com/en/players/7ed08d5c/Josip-Stanisic
2021,Bayern Munich,Bundesliga,Niklas Süle,GER,DF,24,1995,20,16,1505,16.7,1,0,1,0,0,1,0,0.06,0,0.06,0.06,0.06,1.1,1.1,0.3,1.4,0.07,0.02,0.09,0.07,0.09,https://fbref.com/en/players/e33c06cf/Niklas-Sule
2021,Bayern Munich,Bundesliga,Corentin Tolisso,FRA,MF,25,1994,16,7,781,8.7,1,0,1,0,0,1,1,0.12,0,0.12,0.12,0.12,2.3,2.3,0.5,2.8,0.26,0.06,0.32,0.26,0.32,https://fbref.com/en/players/652d4c37/Corentin-Tolisso
2021,Bayern Munich,Bundesliga,Joshua Zirkzee,NED,FW,19,2001,3,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.5,0.35,0.17,0.52,0.35,0.52,https://fbref.com/en/players/028e70b9/Joshua-Zirkzee
2021,Dortmund,Bundesliga,Manuel Akanji,SUI,DF,25,1995,28,26,2350,26.1,2,0,2,0,0,4,0,0.08,0,0.08,0.08,0.08,1.8,1.8,0.1,1.9,0.07,0,0.07,0.07,0.07,https://fbref.com/en/players/89ac64a6/Manuel-Akanji
2021,Dortmund,Bundesliga,Jude Bellingham,ENG,MF,17,2003,29,19,1697,18.9,1,3,1,0,0,6,1,0.05,0.16,0.21,0.05,0.21,3,3,3.3,6.3,0.16,0.18,0.33,0.16,0.33,https://fbref.com/en/players/57d88cf9/Jude-Bellingham
2021,Dortmund,Bundesliga,Julian Brandt,GER,"FW,MF",24,1996,31,17,1495,16.6,3,2,3,0,0,0,0,0.18,0.12,0.3,0.18,0.3,3,3,2.8,5.9,0.18,0.17,0.35,0.18,0.35,https://fbref.com/en/players/a167537f/Julian-Brandt
2021,Dortmund,Bundesliga,Roman Bürki,SUI,GK,29,1990,19,18,1665,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/9d12e142/Roman-Burki
2021,Dortmund,Bundesliga,Emre Can,GER,"DF,MF",26,1994,28,23,2133,23.7,1,4,1,0,0,5,0,0.04,0.17,0.21,0.04,0.21,0.8,0.8,2.4,3.2,0.03,0.1,0.13,0.03,0.13,https://fbref.com/en/players/a65ce836/Emre-Can
2021,Dortmund,Bundesliga,Mahmoud Dahoud,GER,MF,24,1996,21,15,1258,14,1,1,1,0,0,2,0,0.07,0.07,0.14,0.07,0.14,0.5,0.5,1.2,1.7,0.04,0.08,0.12,0.04,0.12,https://fbref.com/en/players/db4ed67b/Mahmoud-Dahoud
2021,Dortmund,Bundesliga,Thomas Delaney,DEN,MF,28,1991,20,14,1286,14.3,1,1,1,0,0,6,0,0.07,0.07,0.14,0.07,0.14,0.4,0.4,0.2,0.6,0.03,0.01,0.04,0.03,0.04,https://fbref.com/en/players/fe641c1a/Thomas-Delaney
2021,Dortmund,Bundesliga,Raphaël Guerreiro,POR,DF,26,1993,27,25,2218,24.6,5,10,5,0,0,1,0,0.2,0.41,0.61,0.2,0.61,3.8,3.8,7,10.9,0.16,0.28,0.44,0.16,0.44,https://fbref.com/en/players/048a1cbc/Raphael-Guerreiro
2021,Dortmund,Bundesliga,Erling Haaland,NOR,FW,20,2000,28,27,2407,26.7,27,6,25,2,4,2,0,1.01,0.22,1.23,0.93,1.16,23.7,20.5,5.4,25.9,0.89,0.2,1.09,0.77,0.97,https://fbref.com/en/players/1f44ac21/Erling-Haaland
2021,Dortmund,Bundesliga,Thorgan Hazard,BEL,"FW,MF",27,1993,16,8,654,7.3,1,3,1,0,0,0,0,0.14,0.41,0.55,0.14,0.55,0.6,0.6,2.8,3.4,0.08,0.39,0.47,0.08,0.47,https://fbref.com/en/players/50871bcc/Thorgan-Hazard
2021,Dortmund,Bundesliga,Marwin Hitz,SUI,GK,32,1987,16,16,1395,15.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/2e7ff968/Marwin-Hitz
2021,Dortmund,Bundesliga,Mats Hummels,GER,DF,31,1988,33,32,2813,31.3,5,0,5,0,0,6,0,0.16,0,0.16,0.16,0.16,3.4,3.4,0.9,4.4,0.11,0.03,0.14,0.11,0.14,https://fbref.com/en/players/05d548d8/Mats-Hummels
2021,Dortmund,Bundesliga,Ansgar Knauff,GER,"FW,MF",18,2002,4,0,71,0.8,1,1,1,0,0,0,0,1.27,1.27,2.54,1.27,2.54,0.1,0.1,1,1.1,0.12,1.23,1.36,0.12,1.36,https://fbref.com/en/players/19a967ab/Ansgar-Knauff
2021,Dortmund,Bundesliga,Thomas Meunier,BEL,DF,28,1991,21,17,1472,16.4,1,1,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,0.9,0.9,1.7,2.6,0.06,0.1,0.16,0.06,0.16,https://fbref.com/en/players/e162b013/Thomas-Meunier
2021,Dortmund,Bundesliga,Mateu Morey,ESP,DF,20,2000,13,10,829,9.2,0,2,0,0,0,1,0,0,0.22,0.22,0,0.22,0.1,0.1,0.6,0.7,0.01,0.07,0.07,0.01,0.07,https://fbref.com/en/players/5fd5e542/Mateu-Morey
2021,Dortmund,Bundesliga,Youssoufa Moukoko,GER,"FW,MF",15,2004,14,2,422,4.7,3,0,3,0,0,0,0,0.64,0,0.64,0.64,0.64,2.8,2.8,0.7,3.5,0.59,0.15,0.74,0.59,0.74,https://fbref.com/en/players/6ce43701/Youssoufa-Moukoko
2021,Dortmund,Bundesliga,Felix Passlack,GER,DF,22,1998,7,3,362,4,1,0,1,0,0,0,0,0.25,0,0.25,0.25,0.25,0.9,0.9,0.2,1.2,0.23,0.06,0.29,0.23,0.29,https://fbref.com/en/players/5c899683/Felix-Passlack
2021,Dortmund,Bundesliga,Łukasz Piszczek,POL,DF,35,1985,11,5,455,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.06,0.07,0,0.07,https://fbref.com/en/players/fe2db476/Lukasz-Piszczek
2021,Dortmund,Bundesliga,Reinier,BRA,"MF,FW",18,2002,14,1,257,2.9,1,1,1,0,0,0,0,0.35,0.35,0.7,0.35,0.7,0.9,0.9,0.4,1.3,0.3,0.14,0.44,0.3,0.44,https://fbref.com/en/players/6b21b7b5/Reinier
2021,Dortmund,Bundesliga,Marco Reus,GER,"MF,FW",31,1989,32,27,2279,25.3,8,6,8,0,2,1,0,0.32,0.24,0.55,0.32,0.55,10,7.4,8.1,15.5,0.4,0.32,0.72,0.29,0.61,https://fbref.com/en/players/36a3ff67/Marco-Reus
2021,Dortmund,Bundesliga,Gio Reyna,USA,"FW,MF",17,2002,32,23,1976,22,4,5,4,0,0,1,0,0.18,0.23,0.41,0.18,0.41,4.5,4.5,4.3,8.8,0.2,0.2,0.4,0.2,0.4,https://fbref.com/en/players/7fa4e703/Gio-Reyna
2021,Dortmund,Bundesliga,Jadon Sancho,ENG,"FW,MF",20,2000,26,24,2062,22.9,8,11,7,1,1,0,0,0.35,0.48,0.83,0.31,0.79,7.4,6.6,6.8,13.4,0.32,0.3,0.62,0.29,0.58,https://fbref.com/en/players/dbf053da/Jadon-Sancho
2021,Dortmund,Bundesliga,Nico Schulz,GER,DF,27,1993,13,6,610,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0.3,0.5,0.02,0.05,0.07,0.02,0.07,https://fbref.com/en/players/fa274d97/Nico-Schulz
2021,Dortmund,Bundesliga,Steffen Tigges,GER,"FW,DF",22,1998,6,0,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.26,0,0.26,0.26,0.26,https://fbref.com/en/players/6b8887c2/Steffen-Tigges
2021,Dortmund,Bundesliga,Axel Witsel,BEL,MF,31,1989,15,13,1130,12.6,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0.6,1.6,0.08,0.05,0.13,0.08,0.13,https://fbref.com/en/players/5dfc6ad5/Axel-Witsel
2021,Dortmund,Bundesliga,Dan-Axel Zagadou,FRA,DF,21,1999,9,3,276,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,https://fbref.com/en/players/a4effc55/Dan-Axel-Zagadou
2021,Eint Frankfurt,Bundesliga,David Abraham,ARG,DF,34,1986,14,14,1222,13.6,1,0,1,0,0,5,1,0.07,0,0.07,0.07,0.07,0.7,0.7,0.5,1.1,0.05,0.03,0.08,0.05,0.08,https://fbref.com/en/players/565bf0da/David-Abraham
2021,Eint Frankfurt,Bundesliga,Ragnar Ache,GER,"FW,DF",22,1998,7,0,100,1.1,1,0,1,0,0,1,0,0.9,0,0.9,0.9,0.9,0.3,0.3,0,0.3,0.24,0,0.24,0.24,0.24,https://fbref.com/en/players/dc38e3bc/Ragnar-Ache
2021,Eint Frankfurt,Bundesliga,Aymen Barkok,MAR,"MF,FW",22,1998,26,9,977,10.9,2,3,2,0,0,5,0,0.18,0.28,0.46,0.18,0.46,1.6,1.6,3,4.6,0.15,0.27,0.42,0.15,0.42,https://fbref.com/en/players/a2a85828/Aymen-Barkok
2021,Eint Frankfurt,Bundesliga,Elias Bördner,GER,GK,18,2002,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/8758ddf4/Elias-Bordner
2021,Eint Frankfurt,Bundesliga,Timothy Chandler,USA,DF,30,1990,15,3,432,4.8,1,0,1,0,0,2,0,0.21,0,0.21,0.21,0.21,0.9,0.9,0.3,1.2,0.18,0.07,0.25,0.18,0.25,https://fbref.com/en/players/b3b7f5a6/Timothy-Chandler
2021,Eint Frankfurt,Bundesliga,Danny da Costa,GER,DF,27,1993,6,1,110,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.14,0,0.14,0.14,0.14,https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa
2021,Eint Frankfurt,Bundesliga,Bas Dost,NED,FW,31,1989,12,9,817,9.1,4,2,3,1,1,3,0,0.44,0.22,0.66,0.33,0.55,4.3,3.5,2.3,5.8,0.47,0.25,0.73,0.39,0.64,https://fbref.com/en/players/dc90cfbe/Bas-Dost
2021,Eint Frankfurt,Bundesliga,Erik Durm,GER,DF,28,1992,21,19,1480,16.4,1,2,1,0,0,1,0,0.06,0.12,0.18,0.06,0.18,1.6,1.6,2.1,3.8,0.1,0.13,0.23,0.1,0.23,https://fbref.com/en/players/cf623c78/Erik-Durm
2021,Eint Frankfurt,Bundesliga,Makoto Hasebe,JPN,"DF,MF",36,1984,29,26,2288,25.4,0,0,0,0,0,5,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.01,0.01,0.01,0.01,0.01,https://fbref.com/en/players/9ab16552/Makoto-Hasebe
2021,Eint Frankfurt,Bundesliga,Martin Hinteregger,AUT,DF,27,1992,29,29,2527,28.1,2,1,2,0,0,4,0,0.07,0.04,0.11,0.07,0.11,2,2,0.7,2.7,0.07,0.03,0.1,0.07,0.1,https://fbref.com/en/players/080440a4/Martin-Hinteregger
