Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,GA,GA90,SoTA,Saves,Save_percent,W,D,L,CS,CS_percent,PKatt_Penalty,PKA_Penalty,PKsv_Penalty,PKm_Penalty,Save_percent_Penalty,Url
2018,Real Sociedad,La Liga,Gerónimo Rulli,ARG,GK,25,1992,26,26,2340,26,45,1.73,102,61,59.8,10,5,11,6,23.1,5,4,1,0,20,https://fbref.com/en/players/625c144a/Geronimo-Rulli
2018,Rennes,Ligue 1,Abdoulaye Diallo,SEN,GK,25,1992,3,3,270,3,5,1.67,16,12,75,0,2,1,0,0,1,1,0,0,0,https://fbref.com/en/players/26383ea5/Abdoulaye-Diallo
2018,Rennes,Ligue 1,Tomáš Koubek,CZE,GK,24,1992,34,34,3060,34,36,1.06,130,98,73.8,16,8,10,10,29.4,3,2,1,0,33.3,https://fbref.com/en/players/dc366c36/Tomas-Koubek
2018,Rennes,Ligue 1,Raïs M'Bolhi,ALG,GK,31,1986,1,1,90,1,3,3,5,4,80,0,0,1,0,0,2,2,0,0,0,https://fbref.com/en/players/c121a641/Rais-MBolhi
2018,Roma,Serie A,Alisson,BRA,GK,24,1992,37,37,3330,37,28,0.76,135,107,81.5,22,8,7,17,45.9,5,3,2,0,40,https://fbref.com/en/players/7a2e46a8/Alisson
2018,Roma,Serie A,Łukasz Skorupski,POL,GK,26,1991,1,1,90,1,0,0,3,3,100,1,0,0,1,100,0,0,0,0,NA,https://fbref.com/en/players/ab4449d6/Lukasz-Skorupski
2018,Saint-Étienne,Ligue 1,Jessy Moulin,FRA,GK,31,1986,4,3,304,3.4,6,1.78,27,22,81.5,1,0,2,1,33.3,1,1,0,0,0,https://fbref.com/en/players/28a65a2c/Jessy-Moulin
2018,Saint-Étienne,Ligue 1,Stéphane Ruffier,FRA,GK,30,1986,35,35,3112,34.6,44,1.27,150,112,74,14,10,11,12,34.3,6,5,1,0,16.7,https://fbref.com/en/players/cac76a72/Stephane-Ruffier
2018,Sampdoria,Serie A,Vid Belec,SVN,GK,27,1990,2,2,180,2,5,2.5,15,11,73.3,0,0,2,0,0,1,1,0,0,0,https://fbref.com/en/players/4f8ce0e1/Vid-Belec
2018,Sampdoria,Serie A,Christian Puggioni,ITA,GK,36,1981,9,9,810,9,12,1.33,49,40,81.6,5,2,2,5,55.6,3,3,0,0,0,https://fbref.com/en/players/b39dfab0/Christian-Puggioni
2018,Sampdoria,Serie A,Emiliano Viviano,ITA,GK,31,1985,27,27,2430,27,43,1.59,129,89,68.2,11,4,12,6,22.2,6,2,4,0,66.7,https://fbref.com/en/players/03760df0/Emiliano-Viviano
2018,Sassuolo,Serie A,Andrea Consigli,ITA,GK,30,1987,37,37,3316,36.8,58,1.57,172,117,67.4,11,10,16,10,27,3,2,1,0,33.3,https://fbref.com/en/players/8cabdc1e/Andrea-Consigli
2018,Sassuolo,Serie A,Gianluca Pegolo,ITA,GK,36,1981,2,1,104,1.2,1,0.87,5,5,80,0,0,1,0,0,0,0,0,0,NA,https://fbref.com/en/players/f058ed1f/Gianluca-Pegolo
2018,Schalke 04,Bundesliga,Ralf Fährmann,GER,GK,28,1988,34,34,3015,33.5,37,1.1,121,87,71.9,18,9,7,12,35.3,6,3,2,1,40,https://fbref.com/en/players/1e43fad8/Ralf-Fahrmann
2018,Schalke 04,Bundesliga,Alexander Nübel,GER,GK,20,1996,1,0,45,0.5,0,0,2,2,100,0,0,0,0,NA,0,0,0,0,NA,https://fbref.com/en/players/afb0c500/Alexander-Nubel
2018,Sevilla,La Liga,Sergio Rico,ESP,GK,23,1993,24,23,2155,24,39,1.63,87,51,58.6,10,3,10,9,39.1,5,3,1,1,25,https://fbref.com/en/players/5f0241b2/Sergio-Rico
2018,Sevilla,La Liga,David Soria,ESP,GK,24,1993,15,15,1265,14,19,1.35,57,41,70.2,7,4,4,5,33.3,3,2,0,1,0,https://fbref.com/en/players/8f8c6934/David-Soria
2018,Southampton,Premier League,Fraser Forster,ENG,GK,29,1988,20,20,1800,20,30,1.5,98,67,69.4,4,7,9,4,20,1,0,1,0,100,https://fbref.com/en/players/c3e39f12/Fraser-Forster
2018,Southampton,Premier League,Alex McCarthy,ENG,GK,27,1989,18,18,1620,18,26,1.44,67,41,62.7,3,8,7,4,22.2,1,1,0,0,0,https://fbref.com/en/players/36c2ca73/Alex-McCarthy
2018,SPAL,Serie A,Alfred Gomis,SEN,GK,23,1993,26,25,2261,25.1,43,1.71,136,99,72.8,6,7,12,3,12,7,6,1,0,14.3,https://fbref.com/en/players/cecbce23/Alfred-Gomis
2018,SPAL,Serie A,Gabriele Marchegiani,ITA,GK,21,1996,1,0,1,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,https://fbref.com/en/players/8cf63012/Gabriele-Marchegiani
2018,SPAL,Serie A,Alex Meret,ITA,GK,20,1997,13,13,1158,12.9,16,1.24,56,45,76.8,2,7,4,4,30.8,6,3,2,1,40,https://fbref.com/en/players/9413b19f/Alex-Meret
2018,Stoke City,Premier League,Jack Butland,ENG,GK,24,1993,35,35,3150,35,61,1.74,198,144,71.7,7,11,17,6,17.1,5,5,0,0,0,https://fbref.com/en/players/cc70a1d5/Jack-Butland
2018,Stoke City,Premier League,Lee Grant,ENG,GK,34,1983,3,3,270,3,7,2.33,14,7,50,0,1,2,1,33.3,0,0,0,0,NA,https://fbref.com/en/players/9dab6e3b/Lee-Grant
2018,Strasbourg,Ligue 1,Landry Bonnefoi,FRA,GK,33,1983,4,3,271,3,6,1.99,17,11,64.7,2,0,1,0,0,0,0,0,0,NA,https://fbref.com/en/players/e65dd8dc/Landry-Bonnefoi
2018,Strasbourg,Ligue 1,Bingourou Kamara,SEN,GK,20,1996,19,19,1692,18.8,32,1.7,90,60,66.7,4,6,9,2,10.5,2,2,0,0,0,https://fbref.com/en/players/3814120d/Bingourou-Kamara
2018,Strasbourg,Ligue 1,Alexandre Oukidja,ALG,GK,29,1988,17,16,1457,16.2,29,1.79,70,45,64.3,3,5,8,2,12.5,5,4,1,0,20,https://fbref.com/en/players/ae7d0ecd/Alexandre-Oukidja
2018,Stuttgart,Bundesliga,Ron-Robert Zieler,GER,GK,28,1989,34,34,3060,34,36,1.06,146,113,78.1,15,6,13,12,35.3,6,4,2,0,33.3,https://fbref.com/en/players/a0606ae8/Ron-Robert-Zieler
2018,Swansea City,Premier League,Łukasz Fabiański,POL,GK,32,1985,38,38,3420,38,56,1.47,182,129,70.9,8,9,21,9,23.7,7,3,3,1,50,https://fbref.com/en/players/9328b835/Lukasz-Fabianski
2018,Torino,Serie A,Vanja Milinković-Savić,SRB,GK,20,1997,1,1,90,1,1,1,4,3,75,1,0,0,0,0,0,0,0,0,NA,https://fbref.com/en/players/9fa26bc2/Vanja-Milinkovic-Savic
2018,Torino,Serie A,Salvatore Sirigu,ITA,GK,30,1987,37,37,3330,37,45,1.22,160,120,75,12,15,10,10,27,8,5,3,0,37.5,https://fbref.com/en/players/10dc46f0/Salvatore-Sirigu
2018,Tottenham,Premier League,Paulo Gazzaniga,ARG,GK,25,1992,1,1,90,1,0,0,3,3,100,1,0,0,1,100,0,0,0,0,NA,https://fbref.com/en/players/63d17038/Paulo-Gazzaniga
2018,Tottenham,Premier League,Hugo Lloris,FRA,GK,30,1986,36,36,3240,36,35,0.97,116,82,71.6,22,7,7,15,41.7,3,2,1,0,33.3,https://fbref.com/en/players/8f62b6ee/Hugo-Lloris
2018,Tottenham,Premier League,Michel Vorm,NED,GK,33,1983,1,1,90,1,1,1,4,4,75,0,1,0,0,0,0,0,0,0,NA,https://fbref.com/en/players/1bebde9d/Michel-Vorm
2018,Toulouse,Ligue 1,Alban Lafont,FRA,GK,18,1999,38,38,3420,38,54,1.42,161,113,70.2,9,10,19,12,31.6,6,6,0,0,0,https://fbref.com/en/players/4e7db402/Alban-Lafont
2018,Troyes,Ligue 1,Mamadou Samassa,MLI,GK,27,1990,21,21,1890,21,31,1.48,108,81,73.1,6,3,12,5,23.8,3,2,1,0,33.3,https://fbref.com/en/players/cfe852d8/Mamadou-Samassa
2018,Troyes,Ligue 1,Erwin Zelazny,FRA,GK,25,1991,17,17,1530,17,28,1.65,94,68,72.3,3,3,11,3,17.6,2,2,0,0,0,https://fbref.com/en/players/e750cba4/Erwin-Zelazny
2018,Udinese,Serie A,Albano Bizzarri,ARG,GK,39,1977,32,32,2880,32,52,1.62,137,91,63.5,11,4,17,8,25,5,2,2,1,50,https://fbref.com/en/players/32b9b5fa/Albano-Bizzarri
2018,Udinese,Serie A,Simone Scuffet,ITA,GK,21,1996,6,6,540,6,11,1.83,26,16,57.7,1,0,5,1,16.7,1,0,1,0,100,https://fbref.com/en/players/41bd99ea/Simone-Scuffet
2018,Valencia,La Liga,Jaume Doménech,ESP,GK,26,1990,5,5,450,5,5,1,21,16,76.2,4,0,1,2,40,0,0,0,0,NA,https://fbref.com/en/players/c9cb972b/Jaume-Domenech
2018,Valencia,La Liga,Neto,BRA,GK,28,1989,33,33,2970,33,33,1,149,117,79.9,18,7,8,10,30.3,5,3,2,0,40,https://fbref.com/en/players/a9dc785c/Neto
2018,Villarreal,La Liga,Sergio Asenjo,ESP,GK,28,1989,23,23,2070,23,30,1.3,91,62,70.3,12,3,8,6,26.1,5,3,2,0,40,https://fbref.com/en/players/9f0ea33f/Sergio-Asenjo
2018,Villarreal,La Liga,Mariano Barbosa,ARG,GK,33,1984,13,12,1125,12.5,14,1.12,48,35,72.9,6,3,3,5,41.7,1,1,0,0,0,https://fbref.com/en/players/aad4f74f/Mariano-Barbosa
2018,Villarreal,La Liga,Andrés Fernández,ESP,GK,30,1986,3,3,225,2.5,6,2.4,15,10,66.7,0,1,2,0,0,1,1,0,0,0,https://fbref.com/en/players/307fcd26/Andres-Fernandez
2018,Watford,Premier League,Heurelho Gomes,BRA,GK,36,1981,24,24,2128,23.6,40,1.69,97,60,61.9,7,5,12,5,20.8,3,3,0,0,0,https://fbref.com/en/players/d596e193/Heurelho-Gomes
2018,Watford,Premier League,Orestis Karnezis,GRE,GK,32,1985,15,14,1292,14.4,24,1.67,54,33,61.1,4,3,7,4,28.6,3,3,0,0,0,https://fbref.com/en/players/85b011bb/Orestis-Karnezis
2018,Werder Bremen,Bundesliga,Jiří Pavlenka,CZE,GK,25,1992,34,34,3060,34,40,1.18,157,119,75.8,10,12,12,8,23.5,4,2,1,1,33.3,https://fbref.com/en/players/0a1cb833/Jiri-Pavlenka
2018,West Brom,Premier League,Ben Foster,ENG,GK,34,1983,37,37,3330,37,55,1.49,152,98,64.5,6,12,19,10,27,1,1,0,0,0,https://fbref.com/en/players/d0b3ceb9/Ben-Foster
2018,West Brom,Premier League,Boaz Myhill,WAL,GK,34,1982,1,1,90,1,1,1,3,2,66.7,0,1,0,0,0,0,0,0,0,NA,https://fbref.com/en/players/7ca2d989/Boaz-Myhill
2018,West Ham,Premier League,Adrián,ESP,GK,30,1987,19,19,1710,19,29,1.53,96,66,70.8,7,6,6,6,31.6,1,1,0,0,0,https://fbref.com/en/players/f76e6b4e/Adrian
2018,West Ham,Premier League,Joe Hart,ENG,GK,30,1987,19,19,1710,19,39,2.05,84,47,58.3,3,6,10,4,21.1,5,4,1,0,20,https://fbref.com/en/players/cb4f24c6/Joe-Hart
2018,Wolfsburg,Bundesliga,Koen Casteels,BEL,GK,25,1992,34,34,3060,34,48,1.41,143,102,70.6,6,15,13,8,23.5,10,6,3,1,33.3,https://fbref.com/en/players/db401046/Koen-Casteels
2019,Alavés,La Liga,Fernando Pacheco,ESP,GK,26,1992,35,35,3150,35,46,1.31,145,105,72.4,11,11,13,8,22.9,6,6,0,0,0,https://fbref.com/en/players/97852360/Fernando-Pacheco
2019,Alavés,La Liga,Antonio Sivera,ESP,GK,21,1996,3,3,270,3,4,1.33,14,10,71.4,2,0,1,0,0,0,0,0,0,NA,https://fbref.com/en/players/9970da54/Antonio-Sivera
2019,Amiens,Ligue 1,Régis Gurtner,FRA,GK,31,1986,38,38,3420,38,52,1.37,155,109,70.3,9,11,18,11,28.9,9,6,2,1,25,https://fbref.com/en/players/bc270726/Regis-Gurtner
2019,Angers,Ligue 1,Zacharie Boucher,FRA,GK,26,1992,2,2,180,2,1,0.5,4,3,75,1,1,0,1,50,0,0,0,0,NA,https://fbref.com/en/players/249cdcff/Zacharie-Boucher
2019,Angers,Ligue 1,Ludovic Butelle,FRA,GK,35,1983,36,36,3239,36,48,1.33,156,112,71.2,9,15,12,12,33.3,5,3,2,0,40,https://fbref.com/en/players/26975a92/Ludovic-Butelle
2019,Arsenal,Premier League,Petr Čech,CZE,GK,36,1982,7,7,585,6.5,9,1.38,35,26,74.3,5,0,2,2,28.6,0,0,0,0,NA,https://fbref.com/en/players/71672fa0/Petr-Cech
2019,Arsenal,Premier League,Bernd Leno,GER,GK,26,1992,32,31,2835,31.5,42,1.33,139,104,74.8,16,7,8,7,22.6,7,7,0,0,0,https://fbref.com/en/players/2628fd2b/Bernd-Leno
2019,Atalanta,Serie A,Etrit Berisha,ALB,GK,29,1989,18,18,1620,18,25,1.39,64,43,62.5,9,3,6,5,27.8,2,1,0,1,0,https://fbref.com/en/players/ee833569/Etrit-Berisha
2019,Atalanta,Serie A,Pierluigi Gollini,ITA,GK,23,1995,20,20,1800,20,21,1.05,68,50,73.5,11,6,3,4,20,3,3,0,0,0,https://fbref.com/en/players/f0f7f62f/Pierluigi-Gollini
2019,Atalanta,Serie A,Francesco Rossi,ITA,GK,27,1991,1,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,https://fbref.com/en/players/7b5f516f/Francesco-Rossi
2019,Athletic Club,La Liga,Iago Herrerín,ESP,GK,30,1988,31,31,2790,31,32,1.03,85,56,65.9,12,10,9,10,32.3,3,3,0,0,0,https://fbref.com/en/players/9109185e/Iago-Herrerin
2019,Athletic Club,La Liga,Unai Simón,ESP,GK,21,1997,7,7,630,7,13,1.86,31,20,64.5,1,4,2,0,0,2,2,0,0,0,https://fbref.com/en/players/5dcf3e90/Unai-Simon
2019,Atlético Madrid,La Liga,Antonio Adán,ESP,GK,31,1987,2,1,90,1,2,2,7,5,71.4,0,1,0,0,0,0,0,0,0,NA,https://fbref.com/en/players/65d62814/Antonio-Adan
2019,Atlético Madrid,La Liga,Jan Oblak,SVN,GK,25,1993,37,37,3330,37,27,0.73,123,103,82.1,22,9,6,20,54.1,5,5,0,0,0,https://fbref.com/en/players/ee8508c0/Jan-Oblak
2019,Augsburg,Bundesliga,Fabian Giefer,GER,GK,28,1990,4,4,360,4,7,1.75,18,11,61.1,1,1,2,0,0,0,0,0,0,NA,https://fbref.com/en/players/fbefefdb/Fabian-Giefer
2019,Augsburg,Bundesliga,Gregor Kobel,SUI,GK,20,1997,16,16,1390,15.4,42,2.72,85,44,51.8,4,2,10,3,18.8,2,1,1,0,50,https://fbref.com/en/players/cd59b9df/Gregor-Kobel
2019,Augsburg,Bundesliga,Andreas Luthe,GER,GK,31,1987,15,14,1310,14.6,22,1.51,77,56,71.4,3,5,6,2,14.3,0,0,0,0,NA,https://fbref.com/en/players/7fe12375/Andreas-Luthe
2019,Barcelona,La Liga,Jasper Cillessen,NED,GK,29,1989,3,3,270,3,4,1.33,13,10,76.9,1,1,1,1,33.3,1,1,0,0,0,https://fbref.com/en/players/04ac8285/Jasper-Cillessen
2019,Barcelona,La Liga,Marc-André ter Stegen,GER,GK,26,1992,35,35,3150,35,32,0.91,116,86,73.3,25,8,2,16,45.7,1,1,0,0,0,https://fbref.com/en/players/6f51e382/Marc-Andre-ter-Stegen
2019,Bayern Munich,Bundesliga,Manuel Neuer,GER,GK,32,1986,26,26,2303,25.6,23,0.9,51,32,60.8,20,3,3,10,38.5,3,3,0,0,0,https://fbref.com/en/players/8778c910/Manuel-Neuer
2019,Bayern Munich,Bundesliga,Sven Ulreich,GER,GK,29,1988,9,8,757,8.4,9,1.07,20,13,65,4,3,1,2,25,3,2,0,1,0,https://fbref.com/en/players/7d3e7da6/Sven-Ulreich
2019,Betis,La Liga,Pau López,ESP,GK,23,1994,33,33,2970,33,47,1.42,135,91,67.4,12,7,14,10,30.3,4,3,1,0,25,https://fbref.com/en/players/20b9f052/Pau-Lopez
2019,Betis,La Liga,Joel Robles,ESP,GK,28,1990,5,5,450,5,5,1,21,17,81,2,1,2,1,20,1,1,0,0,0,https://fbref.com/en/players/cda0b317/Joel-Robles
2019,Bologna,Serie A,Łukasz Skorupski,POL,GK,27,1991,38,38,3420,38,56,1.47,173,121,69.9,11,11,16,10,26.3,4,4,0,0,0,https://fbref.com/en/players/ab4449d6/Lukasz-Skorupski
2019,Bordeaux,Ligue 1,Benoît Costil,FRA,GK,31,1987,37,37,3330,37,42,1.14,146,110,75.3,9,11,17,10,27,7,6,1,0,14.3,https://fbref.com/en/players/2434f24a/Benoit-Costil
2019,Bordeaux,Ligue 1,Gaëtan Poussin,FRA,GK,19,1999,1,1,90,1,0,0,1,1,100,1,0,0,1,100,0,0,0,0,NA,https://fbref.com/en/players/c252c705/Gaetan-Poussin
2019,Bournemouth,Premier League,Asmir Begović,BIH,GK,31,1987,24,24,2160,24,47,1.96,103,58,56.3,8,3,13,5,20.8,2,2,0,0,0,https://fbref.com/en/players/7b4de647/Asmir-Begovic
2019,Bournemouth,Premier League,Artur Boruc,POL,GK,38,1980,12,12,1080,12,18,1.5,53,36,71.7,4,3,5,4,33.3,3,3,0,0,0,https://fbref.com/en/players/34ccf6fa/Artur-Boruc
2019,Bournemouth,Premier League,Mark Travers,IRL,GK,19,1999,2,2,180,2,5,2.5,13,9,61.5,1,0,1,1,50,0,0,0,0,NA,https://fbref.com/en/players/fe558029/Mark-Travers
2019,Brighton,Premier League,David Button,ENG,GK,29,1989,4,4,360,4,5,1.25,16,12,81.3,1,1,2,1,25,2,2,0,0,0,https://fbref.com/en/players/e608ed4c/David-Button
2019,Brighton,Premier League,Mathew Ryan,AUS,GK,26,1992,34,34,3060,34,55,1.62,139,92,66.2,8,8,18,6,17.6,8,8,0,0,0,https://fbref.com/en/players/4535e4bb/Mathew-Ryan
2019,Burnley,Premier League,Joe Hart,ENG,GK,31,1987,19,19,1710,19,41,2.16,115,73,65.2,3,3,13,4,21.1,2,1,1,0,50,https://fbref.com/en/players/cb4f24c6/Joe-Hart
2019,Burnley,Premier League,Tom Heaton,ENG,GK,32,1986,19,19,1710,19,27,1.42,81,57,67.9,8,4,7,4,21.1,1,1,0,0,0,https://fbref.com/en/players/a6de6361/Tom-Heaton
2019,Caen,Ligue 1,Brice Samba,CGO,GK,24,1994,38,38,3420,38,54,1.42,182,134,73.6,7,12,19,9,23.7,8,6,2,0,25,https://fbref.com/en/players/60d90c55/Brice-Samba
2019,Cagliari,Serie A,Alessio Cragno,ITA,GK,24,1994,38,38,3420,38,54,1.42,195,147,76.4,10,11,17,7,18.4,10,8,2,0,20,https://fbref.com/en/players/f554e29b/Alessio-Cragno
2019,Cardiff City,Premier League,Neil Etheridge,PHI,GK,28,1990,38,38,3420,38,69,1.82,199,132,67.3,10,4,24,10,26.3,7,4,3,0,42.9,https://fbref.com/en/players/2642bf6c/Neil-Etheridge
2019,Celta Vigo,La Liga,Sergio Álvarez,ESP,GK,31,1986,13,13,1170,13,22,1.69,57,38,64.9,3,5,5,2,15.4,2,2,0,0,0,https://fbref.com/en/players/8875b8c9/Sergio-Alvarez
2019,Celta Vigo,La Liga,Rubén Blanco,ESP,GK,23,1995,25,25,2250,25,40,1.6,106,70,66,7,6,12,6,24,5,4,0,1,0,https://fbref.com/en/players/967f34d3/Ruben-Blanco
2019,Chelsea,Premier League,Kepa Arrizabalaga,ESP,GK,23,1994,36,36,3240,36,39,1.08,119,79,68.1,20,8,8,14,38.9,2,1,1,0,50,https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga
2019,Chelsea,Premier League,Willy Caballero,ARG,GK,36,1981,2,2,180,2,0,0,3,3,100,1,1,0,2,100,0,0,0,0,NA,https://fbref.com/en/players/a179d516/Willy-Caballero
2019,Chievo,Serie A,Andrea Seculin,ITA,GK,28,1990,2,1,90,1,6,6,12,5,50,0,0,1,0,0,0,0,0,0,NA,https://fbref.com/en/players/c4f573f4/Andrea-Seculin
2019,Chievo,Serie A,Adrian Šemper,CRO,GK,20,1998,6,6,540,6,8,1.33,31,23,74.2,1,3,2,2,33.3,0,0,0,0,NA,https://fbref.com/en/players/f02dde20/Adrian-Semper
2019,Chievo,Serie A,Stefano Sorrentino,ITA,GK,39,1979,31,31,2790,31,61,1.97,167,111,64.7,1,11,19,5,16.1,4,2,2,0,50,https://fbref.com/en/players/048877f5/Stefano-Sorrentino
2019,Crystal Palace,Premier League,Vicente Guaita,ESP,GK,31,1987,20,20,1755,19.5,23,1.18,84,60,73.8,10,4,6,7,35,1,1,0,0,0,https://fbref.com/en/players/ab13a5aa/Vicente-Guaita
2019,Crystal Palace,Premier League,Wayne Hennessey,WAL,GK,31,1987,18,17,1575,17.5,26,1.49,65,42,64.6,4,3,10,5,29.4,4,3,1,0,25,https://fbref.com/en/players/76eca7e2/Wayne-Hennessey
2019,Crystal Palace,Premier League,Julián Speroni,ARG,GK,39,1979,1,1,90,1,4,4,10,6,60,0,0,1,0,0,0,0,0,0,NA,https://fbref.com/en/players/8e65a5e5/Julian-Speroni
2019,Dijon,Ligue 1,Rúnar Alex Rúnarsson,ISL,GK,23,1995,25,25,2250,25,43,1.72,96,55,57.3,7,5,13,5,20,2,2,0,0,0,https://fbref.com/en/players/8fa8f8d2/Runar-Alex-Runarsson
2019,Dijon,Ligue 1,Bobby Allain,FRA,GK,26,1991,13,13,1170,13,17,1.31,74,58,78.4,2,2,9,1,7.7,1,1,0,0,0,https://fbref.com/en/players/8870154f/Bobby-Allain
2019,Dortmund,Bundesliga,Roman Bürki,SUI,GK,27,1990,32,32,2880,32,40,1.25,125,88,71.2,21,7,4,10,31.3,4,4,0,0,0,https://fbref.com/en/players/9d12e142/Roman-Burki
2019,Dortmund,Bundesliga,Marwin Hitz,SUI,GK,30,1987,2,2,180,2,4,2,5,1,20,2,0,0,0,0,1,0,0,1,NA,https://fbref.com/en/players/2e7ff968/Marwin-Hitz
2019,Düsseldorf,Bundesliga,Jaroslav Drobný,CZE,GK,38,1979,2,2,180,2,3,1.5,9,6,66.7,1,0,1,0,0,0,0,0,0,NA,https://fbref.com/en/players/e4a30d8c/Jaroslav-Drobny
2019,Düsseldorf,Bundesliga,Michael Rensing,GER,GK,34,1984,32,32,2880,32,62,1.94,164,107,66.5,12,5,15,5,15.6,7,7,0,0,0,https://fbref.com/en/players/c476b0c0/Michael-Rensing
2019,Eibar,La Liga,Marko Dmitrović,SRB,GK,26,1992,24,24,2160,24,30,1.25,81,54,66.7,9,6,9,5,20.8,4,3,1,0,25,https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic
2019,Eibar,La Liga,Asier Riesgo,ESP,GK,34,1983,15,14,1260,14,20,1.43,45,26,55.6,2,8,4,4,28.6,0,0,0,0,NA,https://fbref.com/en/players/581c5276/Asier-Riesgo
2019,Eint Frankfurt,Bundesliga,Frederik Rønnow,DEN,GK,25,1992,2,1,122,1.4,0,0,8,8,100,1,0,0,1,100,0,0,0,0,NA,https://fbref.com/en/players/a70b8345/Frederik-Ronnow
2019,Eint Frankfurt,Bundesliga,Kevin Trapp,GER,GK,28,1990,33,33,2938,32.6,48,1.47,159,113,70.4,14,9,10,8,24.2,1,1,0,0,0,https://fbref.com/en/players/ce17b5eb/Kevin-Trapp
2019,Empoli,Serie A,Bartłomiej Drągowski,POL,GK,20,1997,14,14,1260,14,24,1.71,91,70,76.9,5,2,7,3,21.4,4,3,1,0,25,https://fbref.com/en/players/085e71a7/Bartlomiej-Dragowski
2019,Empoli,Serie A,Ivan Provedel,ITA,GK,24,1994,16,16,1440,16,36,2.25,101,69,67.3,4,4,8,0,0,4,3,0,1,0,https://fbref.com/en/players/277da414/Ivan-Provedel
2019,Empoli,Serie A,Pietro Terracciano,ITA,GK,28,1990,8,8,720,8,10,1.25,34,25,70.6,1,2,5,2,25,0,0,0,0,NA,https://fbref.com/en/players/e1b0a70d/Pietro-Terracciano
2019,Espanyol,La Liga,Diego López,ESP,GK,36,1981,38,38,3420,38,50,1.32,156,114,71.8,14,11,13,10,26.3,8,6,2,0,25,https://fbref.com/en/players/73683fa9/Diego-Lopez
2019,Everton,Premier League,Jordan Pickford,ENG,GK,24,1994,38,38,3420,38,46,1.21,131,87,66.4,15,9,14,14,36.8,5,2,3,0,60,https://fbref.com/en/players/4806ec67/Jordan-Pickford
2019,Fiorentina,Serie A,Bartłomiej Drągowski,POL,GK,20,1997,3,2,225,2.5,2,0.8,7,5,71.4,0,1,1,1,50,0,0,0,0,NA,https://fbref.com/en/players/085e71a7/Bartlomiej-Dragowski
2019,Fiorentina,Serie A,Alban Lafont,FRA,GK,19,1999,34,34,3015,33.5,40,1.19,118,86,70.3,8,15,11,9,26.5,6,5,1,0,16.7,https://fbref.com/en/players/4e7db402/Alban-Lafont
2019,Fiorentina,Serie A,Pietro Terracciano,ITA,GK,28,1990,2,2,180,2,3,1.5,11,7,72.7,0,1,1,0,0,0,0,0,0,NA,https://fbref.com/en/players/e1b0a70d/Pietro-Terracciano
2019,Freiburg,Bundesliga,Mark Flekken,NED,GK,25,1993,1,1,90,1,1,1,5,4,80,1,0,0,0,0,0,0,0,0,NA,https://fbref.com/en/players/a92ab7be/Mark-Flekken
2019,Freiburg,Bundesliga,Alexander Schwolow,GER,GK,26,1992,33,33,2970,33,60,1.82,162,108,67.3,7,12,14,5,15.2,7,7,0,0,0,https://fbref.com/en/players/0d55d942/Alexander-Schwolow
2019,Frosinone,Serie A,Francesco Bardi,ITA,GK,26,1992,3,3,270,3,5,1.67,11,6,54.5,0,1,2,1,33.3,0,0,0,0,NA,https://fbref.com/en/players/0acda699/Francesco-Bardi
2019,Frosinone,Serie A,Marco Sportiello,ITA,GK,26,1992,35,35,3150,35,64,1.83,198,140,70.2,5,9,21,8,22.9,5,5,0,0,0,https://fbref.com/en/players/ac4003af/Marco-Sportiello
2019,Fulham,Premier League,Marcus Bettinelli,ENG,GK,26,1992,7,7,630,7,20,2.86,38,18,50,1,2,4,0,0,3,1,1,1,50,https://fbref.com/en/players/0d85a4e8/Marcus-Bettinelli
2019,Fulham,Premier League,Fabricio,ESP,GK,30,1987,2,2,180,2,5,2.5,22,16,77.3,0,0,2,0,0,0,0,0,0,NA,https://fbref.com/en/players/af245161/Fabricio
2019,Fulham,Premier League,Sergio Rico,ESP,GK,24,1993,29,29,2610,29,56,1.93,159,107,67.3,6,3,20,5,17.2,4,4,0,0,0,https://fbref.com/en/players/5f0241b2/Sergio-Rico
2019,Genoa,Serie A,Jandrei,BRA,GK,25,1993,1,1,90,1,1,1,2,0,50,0,0,1,0,0,0,0,0,0,NA,https://fbref.com/en/players/85ea4399/Jandrei
2019,Genoa,Serie A,Federico Marchetti,ITA,GK,35,1983,4,4,360,4,10,2.5,19,10,47.4,2,0,2,1,25,0,0,0,0,NA,https://fbref.com/en/players/f794b426/Federico-Marchetti
2019,Genoa,Serie A,Ionuț Radu,ROU,GK,21,1997,33,33,2970,33,46,1.39,142,102,71.1,6,14,13,6,18.2,6,5,1,0,16.7,https://fbref.com/en/players/67f649be/Ionut-Radu
2019,Getafe,La Liga,Leandro Chichizola,ARG,GK,28,1990,1,1,90,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,https://fbref.com/en/players/8d957256/Leandro-Chichizola
2019,Getafe,La Liga,David Soria,ESP,GK,25,1993,37,37,3330,37,34,0.92,127,100,76.4,14,14,9,13,35.1,7,4,2,1,33.3,https://fbref.com/en/players/8f8c6934/David-Soria
