Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec_percent_Receiving,Prog_Receiving,Url
2021,Köln,Bundesliga,Ondrej Duda,SVK,"FW,MF",25,1994,28.2,1601,26,206,888,600,53,1435,56,78,71.8,59,3,1004,4774,1960,95,31,8,70,40,1452,1065,73.3,143,https://fbref.com/en/players/79ca3e23/Ondrej-Duda
2021,Köln,Bundesliga,Kingsley Ehizibue,NED,DF,25,1995,12.6,751,51,244,343,200,13,622,19,31,61.3,19,2,382,2048,1185,50,17,0,13,14,433,368,85,30,https://fbref.com/en/players/76b2817e/Kingsley-Ehizibue
2021,Köln,Bundesliga,Jonas Hector,GER,MF,30,1990,14.3,758,30,175,399,223,41,717,6,12,50,6,0,398,1798,872,43,10,2,23,13,620,477,76.9,82,https://fbref.com/en/players/c2009df3/Jonas-Hector
2021,Köln,Bundesliga,Marco Höger,GER,"DF,MF",30,1989,0.6,42,0,17,17,10,1,38,1,1,100,1,0,19,109,68,1,0,0,2,0,19,19,100,1,https://fbref.com/en/players/4114f306/Marco-Hoger
2021,Köln,Bundesliga,Jannes Horn,GER,DF,23,1997,19.6,1101,79,473,499,214,7,965,7,13,53.8,8,0,607,4191,2381,66,24,0,5,9,678,626,92.3,20,https://fbref.com/en/players/2b83fa49/Jannes-Horn
2021,Köln,Bundesliga,Timo Horn,GER,GK,27,1993,33.4,1411,1239,1402,10,1,0,1103,3,3,100,3,0,687,2782,1656,0,0,0,0,0,761,757,99.5,0,https://fbref.com/en/players/3cd9e95a/Timo-Horn
2021,Köln,Bundesliga,Ismail Jakobs,GER,"DF,MF",20,1999,19.2,915,44,231,354,379,51,818,11,25,44,13,1,502,2721,1422,67,23,12,32,23,750,548,73.1,100,https://fbref.com/en/players/a0415710/Ismail-Jakobs
2021,Köln,Bundesliga,Florian Kainz,AUT,"FW,MF",27,1992,5,242,3,32,120,109,12,230,9,13,69.2,9,0,167,902,536,29,11,2,5,10,204,167,81.9,19,https://fbref.com/en/players/94c18565/Florian-Kainz
2021,Köln,Bundesliga,Noah Katterbach,GER,DF,19,2001,12.3,792,25,263,352,236,4,684,22,33,66.7,24,0,516,2499,1521,70,22,0,12,17,544,482,88.6,13,https://fbref.com/en/players/e27de4fa/Noah-Katterbach
2021,Köln,Bundesliga,Dimitris Limnios,GRE,"MF,FW",22,1998,4.2,188,4,31,84,92,13,180,6,12,50,7,1,131,902,525,19,8,3,9,5,180,128,71.1,27,https://fbref.com/en/players/62c7067a/Dimitris-Limnios
2021,Köln,Bundesliga,Jorge Meré,ESP,DF,23,1997,14.4,825,118,508,333,22,2,803,1,1,100,1,1,452,2018,978,16,2,0,2,3,514,498,96.9,2,https://fbref.com/en/players/9f979eb2/Jorge-Mere
2021,Köln,Bundesliga,Max Meyer,GER,MF,24,1995,3.9,301,4,50,168,103,13,291,3,3,100,3,0,210,966,407,22,5,2,8,6,261,221,84.7,13,https://fbref.com/en/players/eba42d2b/Max-Meyer
2021,Köln,Bundesliga,Anthony Modeste,FRA,"FW,MF",32,1988,2.5,74,2,7,41,27,12,70,0,1,0,0,0,37,60,19,2,1,1,7,2,131,53,40.5,9,https://fbref.com/en/players/34e4343c/Anthony-Modeste
2021,Köln,Bundesliga,Salih Özcan,TUR,"MF,FW",22,1998,15.2,880,34,225,543,167,17,841,7,16,43.8,9,0,544,2775,1342,46,14,1,29,31,693,561,81,57,https://fbref.com/en/players/15413fa5/Salih-Ozcan
2021,Köln,Bundesliga,Elvis Rexhbeçaj,GER,"MF,FW",22,1997,20.4,933,25,202,465,317,26,866,13,30,43.3,15,1,555,2561,1207,60,24,6,40,33,739,535,72.4,80,https://fbref.com/en/players/1ae836b1/Elvis-Rexhbecaj
2021,Köln,Bundesliga,Benno Schmitz,GER,DF,25,1994,4.6,303,20,91,145,81,6,252,0,1,0,0,0,148,674,415,18,5,0,4,3,189,168,88.9,13,https://fbref.com/en/players/ad00b1a8/Benno-Schmitz
2021,Köln,Bundesliga,Ellyes Skhiri,TUN,MF,25,1995,30.9,1867,141,783,945,261,29,1789,14,24,58.3,16,0,1021,5105,2370,50,22,0,24,23,1174,1082,92.2,36,https://fbref.com/en/players/c2211709/Ellyes-Skhiri
2021,Köln,Bundesliga,Frederik Sørensen,DEN,"DF,MF",28,1992,1.1,58,4,23,35,3,2,55,2,2,100,2,0,28,88,38,2,0,0,0,0,37,33,89.2,2,https://fbref.com/en/players/68635c10/Frederik-Sorensen
2021,Köln,Bundesliga,Jan Thielmann,GER,"FW,MF",18,2002,11.4,474,5,68,210,225,21,459,5,8,62.5,6,0,310,1603,778,43,11,2,31,19,519,311,59.9,50,https://fbref.com/en/players/fd53759d/Jan-Thielmann
2021,Köln,Bundesliga,Marius Wolf,GER,"DF,MF",25,1995,28.3,1627,71,422,822,510,80,1436,45,83,54.2,53,0,1017,5611,3640,166,41,16,45,65,1285,1025,79.8,79,https://fbref.com/en/players/fa661778/Marius-Wolf
2021,Köln,Bundesliga,Ron-Robert Zieler,GER,GK,31,1989,0.6,24,22,24,0,0,0,16,0,0,NA,0,0,9,39,25,0,0,0,0,0,8,8,100,0,https://fbref.com/en/players/a0606ae8/Ron-Robert-Zieler
2021,Leverkusen,Bundesliga,Lucas Alario,ARG,FW,27,1992,13.8,469,11,39,209,245,79,452,20,26,76.9,21,0,315,1062,312,13,6,4,41,21,652,365,56,144,https://fbref.com/en/players/834d0be5/Lucas-Alario
2021,Leverkusen,Bundesliga,Nadiem Amiri,GER,MF,23,1996,21,1364,19,179,799,485,33,1274,18,36,50,21,2,978,5255,2635,134,45,7,47,29,1219,1029,84.4,94,https://fbref.com/en/players/555d5edd/Nadiem-Amiri
2021,Leverkusen,Bundesliga,Charles Aránguiz,CHI,MF,31,1989,18.5,1339,51,321,886,191,14,1302,10,13,76.9,10,0,886,3284,1436,49,11,4,13,20,964,923,95.7,29,https://fbref.com/en/players/56413b1f/Charles-Aranguiz
2021,Leverkusen,Bundesliga,Santiago Arias,COL,DF,28,1992,1,64,3,21,29,16,2,58,0,0,NA,0,0,37,157,74,4,1,0,0,0,35,35,100,2,https://fbref.com/en/players/fdd60087/Santiago-Arias
2021,Leverkusen,Bundesliga,Leon Bailey,JAM,"FW,MF",22,1997,23.8,1297,10,113,560,761,116,1204,87,153,56.9,90,1,1018,5924,3502,174,64,36,54,48,1262,928,73.5,204,https://fbref.com/en/players/3a233281/Leon-Bailey
2021,Leverkusen,Bundesliga,Julian Baumgartlinger,AUT,MF,32,1988,11.9,781,20,165,506,138,10,764,7,7,100,7,0,498,1685,610,23,4,0,5,8,566,520,91.9,13,https://fbref.com/en/players/69374ff5/Julian-Baumgartlinger
2021,Leverkusen,Bundesliga,Karim Bellarabi,GER,"FW,MF",30,1990,8.9,542,8,70,214,308,52,522,27,40,67.5,27,2,427,2108,1343,82,26,13,24,22,501,397,79.2,76,https://fbref.com/en/players/bee0bab1/Karim-Bellarabi
2021,Leverkusen,Bundesliga,Lars Bender,GER,DF,31,1989,10.4,823,41,220,494,165,13,725,7,12,58.3,8,0,493,2272,1107,44,24,0,9,6,536,517,96.5,19,https://fbref.com/en/players/c50281a0/Lars-Bender
2021,Leverkusen,Bundesliga,Sven Bender,GER,DF,31,1989,13,1138,107,597,594,22,12,1119,1,3,33.3,2,0,789,3970,1703,22,1,0,2,2,840,829,98.7,9,https://fbref.com/en/players/070ec0b1/Sven-Bender
2021,Leverkusen,Bundesliga,Kerem Demirbay,GER,MF,27,1993,19.4,1474,34,222,857,493,33,1354,25,42,59.5,27,4,989,4794,2579,128,39,7,38,45,1147,1036,90.3,80,https://fbref.com/en/players/54b4dc4e/Kerem-Demirbay
2021,Leverkusen,Bundesliga,Moussa Diaby,FRA,"FW,MF",21,1999,26.5,1252,11,112,622,680,114,1227,57,122,46.7,65,9,1049,6536,3803,196,74,49,53,56,1382,1002,72.5,186,https://fbref.com/en/players/aeed5c06/Moussa-Diaby
2021,Leverkusen,Bundesliga,Aleksandar Dragović,AUT,DF,29,1991,12.6,1163,66,409,712,126,6,1082,5,5,100,5,0,760,3510,1950,60,22,1,3,1,818,800,97.8,7,https://fbref.com/en/players/6fd8a334/Aleksandar-Dragovic
2021,Leverkusen,Bundesliga,Timothy Fosu-Mensah,NED,DF,22,1998,4.5,400,16,101,241,74,4,357,4,7,57.1,4,0,266,861,408,18,5,1,2,7,292,279,95.5,10,https://fbref.com/en/players/a9142dc3/Timothy-Fosu-Mensah
2021,Leverkusen,Bundesliga,Jeremie Frimpong,NED,"DF,FW",19,2000,4.8,362,10,72,177,149,16,322,18,36,50,20,0,278,1730,1177,49,18,5,13,13,295,261,88.5,17,https://fbref.com/en/players/74f2e748/Jeremie-Frimpong
2021,Leverkusen,Bundesliga,Emrehan Gedikli,GER,FW,17,2003,0.3,7,0,1,3,4,1,6,0,0,NA,0,0,5,8,4,0,0,0,2,0,7,5,71.4,0,https://fbref.com/en/players/62f94e47/Emrehan-Gedikli
2021,Leverkusen,Bundesliga,Demarai Gray,ENG,FW,24,1996,4.9,244,3,25,93,147,36,224,13,21,61.9,14,2,188,1239,727,39,11,13,11,10,215,175,81.4,31,https://fbref.com/en/players/4468ec10/Demarai-Gray
2021,Leverkusen,Bundesliga,Lennart Grill,GER,GK,21,1999,4,177,150,176,1,0,0,147,0,0,NA,0,0,92,379,151,0,0,0,0,0,101,101,100,0,https://fbref.com/en/players/37998008/Lennart-Grill
2021,Leverkusen,Bundesliga,Lukáš Hrádecký,FIN,GK,30,1989,28.5,1454,1197,1443,16,0,0,1227,0,0,NA,0,0,901,4290,2273,0,0,0,1,0,913,912,99.9,0,https://fbref.com/en/players/ad3389d5/Lukas-Hradecky
2021,Leverkusen,Bundesliga,Tin Jedvaj,CRO,DF,24,1995,1.7,156,11,56,91,14,1,138,0,1,0,0,0,97,355,165,6,1,0,1,2,106,104,98.1,0,https://fbref.com/en/players/f820504e/Tin-Jedvaj
2021,Leverkusen,Bundesliga,Niklas Lomb,GER,GK,27,1993,1.5,64,47,64,0,0,0,53,0,0,NA,0,0,41,107,64,0,0,0,1,0,37,37,100,0,https://fbref.com/en/players/9321b8ed/Niklas-Lomb
2021,Leverkusen,Bundesliga,Exequiel Palacios,ARG,MF,21,1998,6.4,516,19,136,324,79,4,505,4,5,80,4,0,350,1172,589,14,3,0,7,7,372,354,95.2,8,https://fbref.com/en/players/e82adcab/Exequiel-Palacios
2021,Leverkusen,Bundesliga,Paulinho,BRA,FW,20,2000,0.7,35,0,0,20,17,4,34,2,3,66.7,3,0,28,110,59,3,1,1,2,3,38,31,81.6,7,https://fbref.com/en/players/53070b63/Paulinho
2021,Leverkusen,Bundesliga,Joel Pohjanpalo,FIN,MF,25,1994,0.1,3,0,1,0,2,0,3,0,0,NA,0,0,1,0,0,0,0,0,0,0,4,2,50,1,https://fbref.com/en/players/ea003d07/Joel-Pohjanpalo
2021,Leverkusen,Bundesliga,Patrik Schick,CZE,FW,24,1996,20.7,659,24,39,324,320,118,628,25,38,65.8,26,2,346,1434,594,29,9,14,60,29,993,499,50.3,182,https://fbref.com/en/players/5d4f7d61/Patrik-Schick
2021,Leverkusen,Bundesliga,Daley Sinkgraven,NED,DF,25,1995,17.4,1494,48,397,922,293,19,1319,35,44,79.5,36,2,1002,5382,2813,124,44,3,14,26,1026,966,94.2,22,https://fbref.com/en/players/73000a79/Daley-Sinkgraven
2021,Leverkusen,Bundesliga,Jonathan Tah,GER,DF,24,1996,24.7,2227,193,991,1301,111,23,2168,7,8,87.5,7,0,1540,8538,4098,86,10,1,8,15,1613,1576,97.7,8,https://fbref.com/en/players/bd142efb/Jonathan-Tah
2021,Leverkusen,Bundesliga,Edmond Tapsoba,BFA,DF,21,1999,29.5,3108,318,1603,1678,127,22,3023,18,25,72,18,0,2310,13159,7634,149,34,0,10,13,2314,2272,98.2,8,https://fbref.com/en/players/a73c8f95/Edmond-Tapsoba
2021,Leverkusen,Bundesliga,Mitchell Weiser,GER,DF,26,1994,2.5,243,7,47,141,65,11,212,2,4,50,2,0,167,617,325,19,4,1,4,3,172,164,95.3,3,https://fbref.com/en/players/30c220c3/Mitchell-Weiser
2021,Leverkusen,Bundesliga,Wendell,BRA,DF,27,1993,16.2,1410,54,400,834,274,18,1276,13,22,59.1,14,0,905,4298,2526,96,28,3,12,10,956,903,94.5,33,https://fbref.com/en/players/f9acca3a/Wendell
2021,Leverkusen,Bundesliga,Florian Wirtz,GER,MF,17,2003,24.7,1324,16,159,727,540,84,1285,62,92,67.4,65,3,981,5069,2858,145,48,9,56,50,1288,980,76.1,195,https://fbref.com/en/players/e7fcf289/Florian-Wirtz
2021,M'Gladbach,Bundesliga,László Bénes,SVK,MF,22,1997,1.7,130,5,28,79,32,2,109,0,1,0,0,0,67,274,130,6,4,0,1,1,89,78,87.6,7,https://fbref.com/en/players/fe888e39/Laszlo-Benes
2021,M'Gladbach,Bundesliga,Ramy Bensebaini,ALG,DF,25,1995,20.1,1533,101,610,763,231,33,1365,16,22,72.7,16,0,897,3789,1922,65,14,2,22,16,928,877,94.5,26,https://fbref.com/en/players/378825c7/Ramy-Bensebaini
2021,M'Gladbach,Bundesliga,Louis Beyer,GER,DF,20,2000,2.1,114,20,52,62,5,0,107,2,2,100,2,0,65,347,232,6,1,0,2,0,62,61,98.4,1,https://fbref.com/en/players/9af1f9ff/Louis-Beyer
2021,M'Gladbach,Bundesliga,Nico Elvedi,SUI,DF,23,1996,28.2,2213,313,1286,1039,33,18,2162,2,3,66.7,2,0,1443,7375,3781,57,3,0,6,3,1510,1488,98.5,5,https://fbref.com/en/players/48035304/Nico-Elvedi
2021,M'Gladbach,Bundesliga,Breel Embolo,SUI,"FW,MF",23,1997,16,733,8,57,408,313,95,711,41,63,65.1,45,6,521,2088,1213,61,19,18,55,62,884,552,62.4,144,https://fbref.com/en/players/0b4f388a/Breel-Embolo
2021,M'Gladbach,Bundesliga,Matthias Ginter,GER,DF,26,1994,34,2683,310,1360,1343,169,41,2605,10,13,76.9,11,2,1775,9855,5881,171,37,1,4,4,1959,1919,98,9,https://fbref.com/en/players/f521b80a/Matthias-Ginter
2021,M'Gladbach,Bundesliga,Patrick Herrmann,GER,FW,29,1991,9.7,458,13,74,175,236,46,417,10,16,62.5,10,1,263,1417,888,43,13,11,13,8,401,281,70.1,72,https://fbref.com/en/players/dfb6490a/Patrick-Herrmann
2021,M'Gladbach,Bundesliga,Jonas Hofmann,GER,"FW,MF",28,1992,20.2,1225,23,222,606,477,76,1050,13,28,46.4,13,0,735,3938,2020,89,32,23,29,24,927,772,83.3,96,https://fbref.com/en/players/2903a856/Jonas-Hofmann
2021,M'Gladbach,Bundesliga,Tony Jantschke,GER,DF,30,1990,3,285,21,120,172,10,3,282,1,1,100,1,0,218,806,342,6,0,0,1,0,213,213,100,0,https://fbref.com/en/players/34b54da7/Tony-Jantschke
2021,M'Gladbach,Bundesliga,Christoph Kramer,GER,MF,29,1991,22.6,1539,77,447,963,213,17,1497,23,26,88.5,23,0,939,4291,2291,95,11,4,13,14,1065,1007,94.6,26,https://fbref.com/en/players/496aeede/Christoph-Kramer
2021,M'Gladbach,Bundesliga,Stefan Lainer,AUT,DF,27,1992,30.8,2075,118,595,983,627,59,1788,19,36,52.8,20,1,1201,5739,3531,176,58,11,29,34,1408,1268,90.1,91,https://fbref.com/en/players/4aea5077/Stefan-Lainer
2021,M'Gladbach,Bundesliga,Valentino Lazaro,AUT,"DF,FW",24,1996,13.8,721,28,160,359,243,37,648,12,25,48,13,0,424,2075,1023,54,16,9,14,14,554,449,81,50,https://fbref.com/en/players/016ff750/Valentino-Lazaro
2021,M'Gladbach,Bundesliga,Florian Neuhaus,GER,MF,23,1997,29.1,2087,101,561,1328,362,43,2045,46,67,68.7,49,0,1521,7855,4845,190,47,9,32,35,1631,1535,94.1,62,https://fbref.com/en/players/36a59ba4/Florian-Neuhaus
2021,M'Gladbach,Bundesliga,Alassane Pléa,FRA,FW,27,1993,20,923,10,69,464,445,103,892,26,42,61.9,26,0,636,3177,1964,106,31,18,60,29,1074,741,69,207,https://fbref.com/en/players/bc6bd723/Alassane-Plea
2021,M'Gladbach,Bundesliga,Rocco Reitz,GER,MF,18,2002,0.7,55,2,22,29,7,0,55,2,2,100,2,0,39,73,52,1,0,0,1,1,33,31,93.9,0,https://fbref.com/en/players/cc971106/Rocco-Reitz
2021,M'Gladbach,Bundesliga,Tobias Sippel,GER,GK,32,1988,3.8,166,154,166,0,0,0,107,0,0,NA,0,0,73,333,186,0,0,0,1,1,65,65,100,0,https://fbref.com/en/players/0d8a37c2/Tobias-Sippel
2021,M'Gladbach,Bundesliga,Yann Sommer,SUI,GK,31,1988,30.1,1293,1017,1284,12,0,0,1025,0,0,NA,0,0,760,3263,1486,0,0,0,1,0,755,755,100,0,https://fbref.com/en/players/420c18a1/Yann-Sommer
2021,M'Gladbach,Bundesliga,Lars Stindl,GER,"MF,FW",31,1988,21.8,1306,18,159,752,452,65,1243,6,14,42.9,6,0,783,2693,1460,74,29,6,41,34,1203,972,80.8,160,https://fbref.com/en/players/7cd6badb/Lars-Stindl
2021,M'Gladbach,Bundesliga,Marcus Thuram,FRA,FW,22,1997,19.2,908,21,114,482,387,113,892,41,62,66.1,43,0,621,3348,2124,108,37,33,55,52,1002,668,66.7,147,https://fbref.com/en/players/6f8cd6d0/Marcus-Thuram
2021,M'Gladbach,Bundesliga,Ibrahima Traoré,GUI,"FW,DF",32,1988,1.1,63,0,13,21,30,4,59,1,3,33.3,2,1,36,131,77,8,1,2,0,2,55,42,76.4,7,https://fbref.com/en/players/096a77c4/Ibrahima-Traore
2021,M'Gladbach,Bundesliga,Oscar Wendt,SWE,DF,34,1985,13.9,838,36,210,449,203,16,687,3,3,100,3,0,434,1355,556,29,9,0,6,8,523,467,89.3,30,https://fbref.com/en/players/b69261a0/Oscar-Wendt
2021,M'Gladbach,Bundesliga,Hannes Wolf,AUT,"MF,FW",21,1999,15.3,759,9,92,426,292,50,752,19,36,52.8,20,3,548,2346,1416,86,27,15,31,47,716,528,73.7,97,https://fbref.com/en/players/be42a291/Hannes-Wolf
2021,M'Gladbach,Bundesliga,Denis Zakaria,SUI,"MF,DF",23,1996,15.8,834,76,307,481,111,17,825,26,36,72.2,27,0,579,3036,1660,61,14,2,16,15,619,568,91.8,29,https://fbref.com/en/players/384d58d9/Denis-Zakaria
2021,Mainz 05,Bundesliga,Issah Abbas,GHA,"DF,FW",21,1998,0.2,18,0,5,6,8,1,15,1,2,50,2,0,11,47,40,2,1,0,0,1,12,11,91.7,2,https://fbref.com/en/players/2590ddf7/Issah-Abbas
2021,Mainz 05,Bundesliga,Ridle Baku,GER,DF,22,1998,2,113,9,46,49,26,1,96,2,2,100,2,0,57,339,244,12,5,0,1,2,62,56,90.3,1,https://fbref.com/en/players/442b56fa/Ridle-Baku
2021,Mainz 05,Bundesliga,Leandro Barreiro Martins,LUX,MF,20,2000,25.6,1052,82,298,515,273,53,1041,7,15,46.7,8,0,461,1624,743,38,12,6,25,16,589,455,77.2,56,https://fbref.com/en/players/00242b75/Leandro-Barreiro-Martins
2021,Mainz 05,Bundesliga,Stefan Bell,GER,DF,28,1991,14.1,739,124,469,280,28,15,709,0,0,NA,0,0,320,1914,1010,10,0,0,1,4,324,314,96.9,4,https://fbref.com/en/players/857a5abe/Stefan-Bell
2021,Mainz 05,Bundesliga,Jean-Paul Boëtius,NED,"MF,FW",26,1994,22.9,1088,14,182,588,393,56,1071,27,40,67.5,30,1,690,3243,1772,82,23,7,43,34,894,707,79.1,106,https://fbref.com/en/players/635f2732/Jean-Paul-Boetius
2021,Mainz 05,Bundesliga,Daniel Brosinski,GER,DF,32,1988,15.9,977,57,279,429,314,8,717,9,20,45,12,3,450,2104,1335,54,19,2,5,9,536,470,87.7,26,https://fbref.com/en/players/a7813ac4/Daniel-Brosinski
2021,Mainz 05,Bundesliga,Jonathan Burkardt,GER,"FW,DF",20,2000,15.3,647,22,95,312,287,76,607,23,50,46,25,0,432,2182,1252,59,20,17,44,29,681,391,57.4,98,https://fbref.com/en/players/05f99a4a/Jonathan-Burkardt
2021,Mainz 05,Bundesliga,Danny da Costa,GER,DF,27,1993,13.4,651,32,206,262,223,18,516,19,26,73.1,19,2,319,1737,859,42,20,5,15,5,350,291,83.1,18,https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa
2021,Mainz 05,Bundesliga,Finn Dahmen,GER,GK,22,1998,3,96,90,96,0,0,0,65,0,0,NA,0,0,39,213,100,0,0,0,0,0,32,32,100,0,https://fbref.com/en/players/dee3013b/Finn-Dahmen
2021,Mainz 05,Bundesliga,Ji Dong-won,KOR,"FW,DF",29,1991,0.7,30,0,6,15,9,2,29,0,0,NA,0,0,9,35,14,1,0,0,1,0,28,16,57.1,4,https://fbref.com/en/players/7d841904/Ji-Dong-won
2021,Mainz 05,Bundesliga,Edimilson Fernandes,SUI,"MF,DF",24,1996,9.3,465,35,137,249,108,5,426,4,6,66.7,4,0,275,1222,559,15,8,0,6,17,293,260,88.7,12,https://fbref.com/en/players/3bb625ac/Edimilson-Fernandes
2021,Mainz 05,Bundesliga,Robert Glatzel,GER,FW,26,1994,4,201,3,11,97,101,35,197,7,14,50,7,1,124,571,282,22,4,6,14,5,280,146,52.1,39,https://fbref.com/en/players/18a9efe4/Robert-Glatzel
2021,Mainz 05,Bundesliga,Alexander Hack,GER,DF,26,1993,15.2,901,152,542,383,29,15,858,7,8,87.5,7,1,430,2277,1417,27,5,0,5,3,439,426,97,3,https://fbref.com/en/players/a5ec3ede/Alexander-Hack
2021,Mainz 05,Bundesliga,Luca Kilian,GER,DF,20,1999,4.2,262,30,160,114,6,2,255,0,0,NA,0,0,163,910,394,3,0,0,1,1,171,169,98.8,1,https://fbref.com/en/players/610aa1e9/Luca-Kilian
2021,Mainz 05,Bundesliga,Dominik Kohr,GER,MF,26,1994,14.1,720,38,179,412,163,21,715,3,6,50,3,1,351,1605,887,41,13,4,13,15,428,379,88.6,32,https://fbref.com/en/players/0fbecd11/Dominik-Kohr
2021,Mainz 05,Bundesliga,Pierre Kunde,CMR,MF,25,1995,5.7,353,16,80,223,69,1,335,1,4,25,1,0,228,1222,616,15,6,0,4,5,242,221,91.3,8,https://fbref.com/en/players/9ceb7642/Pierre-Kunde
2021,Mainz 05,Bundesliga,Danny Latza,GER,MF,30,1989,20,989,46,250,512,273,31,936,16,23,69.6,16,3,552,2440,1052,48,14,2,23,27,683,528,77.3,44,https://fbref.com/en/players/33b554b7/Danny-Latza
2021,Mainz 05,Bundesliga,Aarón Martín,ESP,DF,23,1997,2.9,184,6,43,89,59,1,141,5,7,71.4,5,0,117,465,200,8,1,0,4,1,145,116,80,7,https://fbref.com/en/players/2f3e911a/Aaron-Martin
2021,Mainz 05,Bundesliga,Jean-Philippe Mateta,FRA,FW,23,1997,11.1,395,10,35,199,183,55,366,15,25,60,17,1,246,727,247,20,3,6,38,35,549,288,52.5,100,https://fbref.com/en/players/50e6dc35/Jean-Philippe-Mateta
2021,Mainz 05,Bundesliga,Phillipp Mwene,AUT,DF,26,1994,18.6,802,45,240,333,271,14,705,11,21,52.4,11,0,423,2308,1189,50,21,3,20,15,455,378,83.1,24,https://fbref.com/en/players/2ff76adc/Phillipp-Mwene
2021,Mainz 05,Bundesliga,Paul Nebel,GER,"MF,FW",17,2002,0.6,34,0,6,22,8,0,33,1,2,50,1,0,27,127,71,4,0,0,0,1,33,25,75.8,4,https://fbref.com/en/players/1b6d8083/Paul-Nebel
2021,Mainz 05,Bundesliga,Moussa Niakhate,FRA,DF,24,1996,31.8,1833,212,887,839,228,24,1602,14,19,73.7,14,0,1014,6541,3687,93,33,6,11,13,1038,998,96.1,14,https://fbref.com/en/players/00242715/Moussa-Niakhate
2021,Mainz 05,Bundesliga,Karim Onisiwo,AUT,FW,28,1992,20.5,763,14,54,310,451,112,731,35,78,44.9,44,2,514,2709,1682,84,28,22,79,58,1059,530,50,167,https://fbref.com/en/players/f26834c7/Karim-Onisiwo
2021,Mainz 05,Bundesliga,Levin Öztunalı,GER,"DF,FW",24,1996,8.4,393,17,117,174,135,21,351,12,18,66.7,13,0,211,1391,956,33,12,7,15,12,253,194,76.7,30,https://fbref.com/en/players/66385c46/Levin-Oztunali
2021,Mainz 05,Bundesliga,Matondo-Merveille Papela,GER,DF,19,2001,0,1,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,https://fbref.com/en/players/b4b08774/Matondo-Merveille-Papela
2021,Mainz 05,Bundesliga,Robin Quaison,SWE,"FW,MF",26,1993,16.4,513,9,53,286,210,49,504,25,40,62.5,27,1,340,1607,817,38,22,4,29,28,687,349,50.8,95,https://fbref.com/en/players/74c7c2db/Robin-Quaison
2021,Mainz 05,Bundesliga,Jerry St. Juste,NED,DF,23,1996,32,1724,218,904,801,153,30,1618,26,33,78.8,27,0,972,6565,3702,82,25,4,15,13,995,945,95,9,https://fbref.com/en/players/90339309/Jerry-St-Juste
2021,Mainz 05,Bundesliga,Kevin Stöger,AUT,"MF,FW",26,1993,6,456,9,66,237,182,13,399,5,5,100,5,0,277,1645,1032,46,13,2,6,6,336,279,83,29,https://fbref.com/en/players/e5649a78/Kevin-Stoger
2021,Mainz 05,Bundesliga,Ádám Szalai,HUN,FW,32,1987,8.1,326,4,31,138,169,52,321,12,18,66.7,13,2,192,524,237,11,4,2,34,24,506,238,47,57,https://fbref.com/en/players/53e07d0b/Adam-Szalai
2021,Mainz 05,Bundesliga,Niklas Tauer,GER,"MF,DF",19,2001,0.8,37,3,9,20,8,1,32,0,0,NA,0,0,11,51,26,2,0,0,0,0,15,10,66.7,1,https://fbref.com/en/players/27270af4/Niklas-Tauer
2021,Mainz 05,Bundesliga,Robin Zentner,GER,GK,25,1994,31,1156,1015,1147,7,4,1,842,1,1,100,1,0,533,2649,1328,0,0,0,0,0,459,457,99.6,1,https://fbref.com/en/players/5c4bf6ba/Robin-Zentner
2021,RB Leipzig,Bundesliga,Tyler Adams,USA,"DF,MF",21,1999,20.6,1615,57,394,961,372,20,1520,18,21,85.7,18,0,1067,5237,2594,106,34,4,18,31,1188,1088,91.6,47,https://fbref.com/en/players/2b09d998/Tyler-Adams
2021,RB Leipzig,Bundesliga,Angeliño,ESP,"DF,FW",23,1997,24,1744,39,357,772,705,91,1465,18,40,45,22,1,1005,4417,2424,116,29,14,21,22,1313,1105,84.2,149,https://fbref.com/en/players/30941e96/Angelino
2021,RB Leipzig,Bundesliga,Dennis Borkowski,GER,"MF,FW",18,2002,0.1,11,0,1,5,5,1,11,0,1,0,0,0,7,32,6,0,0,0,1,0,11,9,81.8,5,https://fbref.com/en/players/78b9e99c/Dennis-Borkowski
2021,RB Leipzig,Bundesliga,Emil Forsberg,SWE,"FW,MF",28,1991,17.1,775,3,37,373,414,77,713,27,34,79.4,27,0,526,2113,970,61,25,11,34,31,898,592,65.9,165,https://fbref.com/en/players/9a2e0ccc/Emil-Forsberg
2021,RB Leipzig,Bundesliga,Péter Gulácsi,HUN,GK,30,1990,33,1214,926,1197,20,0,0,995,0,0,NA,0,0,760,2763,1168,0,0,0,0,1,692,690,99.7,0,https://fbref.com/en/players/bcb2ccd8/Peter-Gulacsi
