Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,Url
2021,Arminia,Bundesliga,Christian Gebauer,AUT,"MF,FW",26,1993,7.6,14,1.83,12,0,0,2,0,0,1,0.13,1,0,0,0,0,0,https://fbref.com/en/players/d847944b/Christian-Gebauer
2021,Arminia,Bundesliga,Marcel Hartel,GER,MF,24,1996,18.7,29,1.55,22,5,2,0,0,0,1,0.05,1,0,0,0,0,0,https://fbref.com/en/players/614eca9b/Marcel-Hartel
2021,Arminia,Bundesliga,Fabian Klos,GER,FW,32,1987,30.1,59,1.96,47,0,1,4,6,1,6,0.2,5,0,1,0,0,0,https://fbref.com/en/players/e21042ae/Fabian-Klos
2021,Arminia,Bundesliga,Fabian Kunze,GER,MF,22,1998,14.1,16,1.13,12,0,2,1,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/d25fee56/Fabian-Kunze
2021,Arminia,Bundesliga,Anderson Lucoqui,ANG,DF,23,1997,17.8,16,0.9,13,0,1,1,1,0,2,0.11,2,0,0,0,0,0,https://fbref.com/en/players/5569bf9a/Anderson-Lucoqui
2021,Arminia,Bundesliga,Arne Maier,GER,MF,21,1999,11.5,23,2,15,5,0,2,0,1,2,0.17,2,0,0,0,0,0,https://fbref.com/en/players/ab700320/Arne-Maier
2021,Arminia,Bundesliga,Nathan de Medina,BEL,DF,22,1997,7.1,5,0.7,5,0,0,0,0,0,1,0.14,1,0,0,0,0,0,https://fbref.com/en/players/d686dbc0/Nathan-de-Medina
2021,Arminia,Bundesliga,Sebastian Müller,GER,"MF,DF",19,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/d3585b17/Sebastian-Muller
2021,Arminia,Bundesliga,Joakim Nilsson,SWE,DF,26,1994,24,7,0.29,6,1,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/c562c5b4/Joakim-Nilsson
2021,Arminia,Bundesliga,Masaya Okugawa,JPN,"MF,FW",24,1996,10.2,16,1.58,8,1,0,1,4,2,4,0.39,0,0,0,1,2,1,https://fbref.com/en/players/63b9cc6d/Masaya-Okugawa
2021,Arminia,Bundesliga,Stefan Ortega,GER,GK,27,1992,34,18,0.53,15,3,0,0,0,0,3,0.09,3,0,0,0,0,0,https://fbref.com/en/players/c1242d4e/Stefan-Ortega
2021,Arminia,Bundesliga,Amos Pieper,GER,DF,22,1998,29.8,17,0.57,16,0,0,0,0,1,2,0.07,1,0,0,0,0,1,https://fbref.com/en/players/526ea7cc/Amos-Pieper
2021,Arminia,Bundesliga,Manuel Prietl,AUT,MF,28,1991,28,31,1.11,20,0,3,1,1,6,5,0.18,4,0,0,0,0,1,https://fbref.com/en/players/901c0f97/Manuel-Prietl
2021,Arminia,Bundesliga,Sven Schipplock,GER,"FW,MF",31,1988,8.3,16,1.94,11,0,1,0,3,1,1,0.12,1,0,0,0,0,0,https://fbref.com/en/players/53eeaf6a/Sven-Schipplock
2021,Arminia,Bundesliga,Nils Seufert,GER,"MF,FW",23,1997,3.8,6,1.57,4,1,0,0,1,0,1,0.26,1,0,0,0,0,0,https://fbref.com/en/players/0da32a38/Nils-Seufert
2021,Arminia,Bundesliga,Jóan Símun Edmundsson,FRO,"MF,FW",29,1991,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/1be390b3/Joan-Simun-Edmundsson
2021,Arminia,Bundesliga,Cebio Soukou,BEN,"FW,MF",27,1992,5.1,8,1.57,6,0,1,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/3c4b7820/Cebio-Soukou
2021,Arminia,Bundesliga,Michel Vlap,NED,"MF,FW",23,1997,4.1,11,2.67,6,4,0,0,0,1,2,0.49,1,1,0,0,0,0,https://fbref.com/en/players/02760e49/Michel-Vlap
2021,Arminia,Bundesliga,Andreas Voglsammer,GER,"FW,MF",28,1992,11.1,24,2.16,19,0,0,3,2,0,3,0.27,2,0,0,1,0,0,https://fbref.com/en/players/daa78200/Andreas-Voglsammer
2021,Arminia,Bundesliga,Reinhold Yabo,GER,"MF,FW",28,1992,7.2,7,0.97,5,0,0,0,2,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/7dca49f6/Reinhold-Yabo
2021,Augsburg,Bundesliga,Noah Joel Sarenren Bazee,NGA,"FW,MF",23,1996,0.4,1,2.5,1,0,0,0,0,0,1,2.5,1,0,0,0,0,0,https://fbref.com/en/players/fbbc8e15/Noah-Joel-Sarenren-Bazee
2021,Augsburg,Bundesliga,László Bénes,SVK,"MF,FW",22,1997,7.3,23,3.14,10,7,1,1,4,0,1,0.14,0,1,0,0,0,0,https://fbref.com/en/players/fe888e39/Laszlo-Benes
2021,Augsburg,Bundesliga,Daniel Caligiuri,ITA,"MF,DF",32,1988,29.6,87,2.94,44,26,10,0,5,2,9,0.3,6,2,1,0,0,0,https://fbref.com/en/players/d1273f09/Daniel-Caligiuri
2021,Augsburg,Bundesliga,Tim Civeja,GER,"MF,DF",18,2002,0.4,1,2.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/59a48c59/Tim-Civeja
2021,Augsburg,Bundesliga,Ohis Felix Uduokhai,GER,DF,22,1997,29,10,0.34,8,0,0,0,1,1,1,0.03,1,0,0,0,0,0,https://fbref.com/en/players/677da306/Ohis-Felix-Uduokhai
2021,Augsburg,Bundesliga,Alfreð Finnbogason,ISL,FW,31,1989,6,19,3.14,15,0,2,2,0,0,1,0.17,1,0,0,0,0,0,https://fbref.com/en/players/f9e7c4ac/Alfred-Finnbogason
2021,Augsburg,Bundesliga,Raphael Framberger,GER,DF,24,1995,17.1,21,1.23,17,2,1,0,0,1,1,0.06,1,0,0,0,0,0,https://fbref.com/en/players/626fab5f/Raphael-Framberger
2021,Augsburg,Bundesliga,Rafał Gikiewicz,POL,GK,32,1987,34,3,0.09,2,1,0,0,0,0,1,0.03,0,1,0,0,0,0,https://fbref.com/en/players/17376543/Rafal-Gikiewicz
2021,Augsburg,Bundesliga,Jeffrey Gouweleeuw,NED,DF,29,1991,31.5,24,0.76,16,2,1,1,1,3,1,0.03,1,0,0,0,0,0,https://fbref.com/en/players/1025db8e/Jeffrey-Gouweleeuw
2021,Augsburg,Bundesliga,Michael Gregoritsch,AUT,"FW,MF",26,1994,9.3,15,1.62,10,1,2,0,2,0,4,0.43,3,0,0,0,1,0,https://fbref.com/en/players/8e235926/Michael-Gregoritsch
2021,Augsburg,Bundesliga,Carlos Gruezo,ECU,MF,25,1995,23.2,22,0.95,18,0,2,0,1,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/f2dd9a21/Carlos-Gruezo
2021,Augsburg,Bundesliga,Robert Gumny,POL,DF,22,1998,15.3,15,0.98,11,1,0,1,2,0,2,0.13,1,0,0,0,1,0,https://fbref.com/en/players/1df0c0b9/Robert-Gumny
2021,Augsburg,Bundesliga,André Hahn,GER,"FW,MF",29,1990,22.6,32,1.41,19,1,2,4,3,3,8,0.35,4,0,1,1,1,1,https://fbref.com/en/players/cd82452e/Andre-Hahn
2021,Augsburg,Bundesliga,Iago,BRA,DF,23,1997,17.3,30,1.73,24,1,1,2,0,2,3,0.17,2,0,0,1,0,0,https://fbref.com/en/players/054849d2/Iago
2021,Augsburg,Bundesliga,Fredrik Jensen,FIN,"FW,MF",22,1997,4.2,9,2.15,6,0,1,2,0,0,3,0.72,1,0,1,1,0,0,https://fbref.com/en/players/3eeb80e0/Fredrik-Jensen
2021,Augsburg,Bundesliga,Rani Khedira,GER,MF,26,1994,20.2,13,0.64,11,0,0,1,0,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/59e4b92e/Rani-Khedira
2021,Augsburg,Bundesliga,Jan Morávek,CZE,MF,30,1989,3,5,1.69,4,0,0,1,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e7d22eae/Jan-Moravek
2021,Augsburg,Bundesliga,Florian Niederlechner,GER,FW,29,1990,19.3,28,1.45,20,0,3,0,4,1,5,0.26,5,0,0,0,0,0,https://fbref.com/en/players/d6862409/Florian-Niederlechner
2021,Augsburg,Bundesliga,Reece Oxford,ENG,DF,21,1998,15.1,4,0.27,3,0,0,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/8b6e0db2/Reece-Oxford
2021,Augsburg,Bundesliga,Mads Pedersen,DEN,DF,23,1996,9.9,19,1.93,10,6,0,0,3,0,1,0.1,0,0,0,0,1,0,https://fbref.com/en/players/582a5247/Mads-Pedersen
2021,Augsburg,Bundesliga,Lukas Petkov,GER,MF,19,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/f503ef6e/Lukas-Petkov
2021,Augsburg,Bundesliga,Marco Richter,GER,"FW,MF",22,1997,15.7,46,2.92,23,6,10,2,4,1,6,0.38,3,0,0,1,1,1,https://fbref.com/en/players/f972644c/Marco-Richter
2021,Augsburg,Bundesliga,Tobias Strobl,GER,MF,30,1990,20.5,25,1.22,24,1,0,0,0,0,1,0.05,1,0,0,0,0,0,https://fbref.com/en/players/17780d2b/Tobias-Strobl
2021,Augsburg,Bundesliga,Marek Suchý,CZE,DF,32,1988,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/c5224618/Marek-Suchy
2021,Augsburg,Bundesliga,Ruben Vargas,SUI,"MF,FW",21,1998,17.9,41,2.29,31,0,2,2,6,0,3,0.17,3,0,0,0,0,0,https://fbref.com/en/players/6ecbddf6/Ruben-Vargas
2021,Bayern Munich,Bundesliga,David Alaba,AUT,"DF,MF",28,1992,29.7,49,1.65,44,1,0,3,0,1,6,0.2,5,1,0,0,0,0,https://fbref.com/en/players/05439de2/David-Alaba
2021,Bayern Munich,Bundesliga,Jérôme Boateng,GER,DF,31,1988,26.3,15,0.57,14,0,0,0,0,1,3,0.11,3,0,0,0,0,0,https://fbref.com/en/players/2db2fd7b/Jerome-Boateng
2021,Bayern Munich,Bundesliga,Kingsley Coman,FRA,"FW,MF",24,1996,19.5,88,4.52,68,0,12,6,2,0,18,0.92,13,0,3,1,1,0,https://fbref.com/en/players/042e8a49/Kingsley-Coman
2021,Bayern Munich,Bundesliga,Douglas Costa,BRA,"FW,MF",29,1990,3.6,17,4.78,8,7,2,0,0,0,2,0.56,1,0,1,0,0,0,https://fbref.com/en/players/4fa7cb9b/Douglas-Costa
2021,Bayern Munich,Bundesliga,Mickaël Cuisance,FRA,FW,20,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/5722eced/Mickael-Cuisance
2021,Bayern Munich,Bundesliga,Tiago Dantas,POR,MF,19,2000,0.8,1,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/234204f4/Tiago-Dantas
2021,Bayern Munich,Bundesliga,Alphonso Davies,CAN,DF,19,2000,19.6,47,2.4,41,0,3,0,3,0,5,0.26,3,0,1,0,1,0,https://fbref.com/en/players/d781d855/Alphonso-Davies
2021,Bayern Munich,Bundesliga,Serge Gnabry,GER,"FW,MF",25,1995,18.3,79,4.32,64,7,4,3,1,0,11,0.6,9,1,0,0,1,0,https://fbref.com/en/players/88e357ef/Serge-Gnabry
2021,Bayern Munich,Bundesliga,Leon Goretzka,GER,MF,25,1995,18.9,46,2.43,35,0,2,5,2,2,14,0.74,10,0,2,2,0,0,https://fbref.com/en/players/cc86b9a3/Leon-Goretzka
2021,Bayern Munich,Bundesliga,Lucas Hernández,FRA,DF,24,1996,17.7,24,1.35,22,0,0,0,1,1,4,0.23,3,0,0,0,1,0,https://fbref.com/en/players/c3ee18ef/Lucas-Hernandez
2021,Bayern Munich,Bundesliga,Joshua Kimmich,GER,MF,25,1995,24.4,117,4.8,72,38,1,3,2,1,17,0.7,11,6,0,0,0,0,https://fbref.com/en/players/49296448/Joshua-Kimmich
2021,Bayern Munich,Bundesliga,Robert Lewandowski,POL,FW,31,1988,27.3,74,2.71,53,1,5,9,5,1,18,0.66,12,0,3,1,2,0,https://fbref.com/en/players/8d78e732/Robert-Lewandowski
2021,Bayern Munich,Bundesliga,Javi Martínez,ESP,"DF,MF",31,1988,5.2,3,0.58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/7f97771d/Javi-Martinez
2021,Bayern Munich,Bundesliga,Eric Maxim Choupo-Moting,CMR,"FW,MF",31,1989,9.1,21,2.3,17,0,2,0,2,0,1,0.11,0,0,0,0,1,0,https://fbref.com/en/players/0e6bc38c/Eric-Maxim-Choupo-Moting
2021,Bayern Munich,Bundesliga,Thomas Müller,GER,MF,30,1989,29.7,143,4.81,128,1,5,4,3,2,29,0.98,25,0,1,2,1,0,https://fbref.com/en/players/3c6089ab/Thomas-Muller
2021,Bayern Munich,Bundesliga,Jamal Musiala,GER,"FW,MF",17,2003,9.8,34,3.47,22,1,6,1,2,2,6,0.61,4,0,2,0,0,0,https://fbref.com/en/players/2c0558b8/Jamal-Musiala
2021,Bayern Munich,Bundesliga,Manuel Neuer,GER,GK,34,1986,33,4,0.12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/8778c910/Manuel-Neuer
2021,Bayern Munich,Bundesliga,Tanguy Nianzou,FRA,"DF,MF",18,2002,1.3,2,1.53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/5853ac44/Tanguy-Nianzou
2021,Bayern Munich,Bundesliga,Alexander Nübel,GER,GK,23,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/afb0c500/Alexander-Nubel
2021,Bayern Munich,Bundesliga,Benjamin Pavard,FRA,DF,24,1996,21.6,28,1.3,25,2,0,0,1,0,2,0.09,2,0,0,0,0,0,https://fbref.com/en/players/45a03961/Benjamin-Pavard
2021,Bayern Munich,Bundesliga,Chris Richards,USA,DF,20,2000,1,3,3.03,3,0,0,0,0,0,1,1.01,1,0,0,0,0,0,https://fbref.com/en/players/0a3d6d2b/Chris-Richards
2021,Bayern Munich,Bundesliga,Marc Roca,ESP,MF,23,1996,2,2,1.02,1,0,1,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/da27e268/Marc-Roca
2021,Bayern Munich,Bundesliga,Leroy Sané,GER,"FW,MF",24,1996,20.1,86,4.29,65,2,14,4,1,0,21,1.05,18,0,1,2,0,0,https://fbref.com/en/players/2b114be3/Leroy-Sane
2021,Bayern Munich,Bundesliga,Bouna Sarr,SEN,DF,28,1992,5,9,1.79,8,0,1,0,0,0,3,0.6,3,0,0,0,0,0,https://fbref.com/en/players/1a4b9094/Bouna-Sarr
2021,Bayern Munich,Bundesliga,Christopher Scott,GER,FW,18,2002,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/2723ce5d/Christopher-Scott
2021,Bayern Munich,Bundesliga,Josip Stanišić,CRO,DF,20,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/7ed08d5c/Josip-Stanisic
2021,Bayern Munich,Bundesliga,Niklas Süle,GER,DF,24,1995,16.7,27,1.61,24,0,1,2,0,0,4,0.24,4,0,0,0,0,0,https://fbref.com/en/players/e33c06cf/Niklas-Sule
2021,Bayern Munich,Bundesliga,Corentin Tolisso,FRA,MF,25,1994,8.7,19,2.19,14,3,1,0,1,0,2,0.23,2,0,0,0,0,0,https://fbref.com/en/players/652d4c37/Corentin-Tolisso
2021,Bayern Munich,Bundesliga,Joshua Zirkzee,NED,FW,19,2001,1,2,1.96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/028e70b9/Joshua-Zirkzee
2021,Dortmund,Bundesliga,Manuel Akanji,SUI,DF,25,1995,26.1,15,0.57,10,1,0,2,1,1,1,0.04,1,0,0,0,0,0,https://fbref.com/en/players/89ac64a6/Manuel-Akanji
2021,Dortmund,Bundesliga,Jude Bellingham,ENG,MF,17,2003,18.9,41,2.17,34,0,1,1,3,2,7,0.37,7,0,0,0,0,0,https://fbref.com/en/players/57d88cf9/Jude-Bellingham
2021,Dortmund,Bundesliga,Julian Brandt,GER,"FW,MF",24,1996,16.6,67,4.03,56,2,4,2,3,0,9,0.54,6,0,2,0,1,0,https://fbref.com/en/players/a167537f/Julian-Brandt
2021,Dortmund,Bundesliga,Roman Bürki,SUI,GK,29,1990,18.5,1,0.05,1,0,0,0,0,0,1,0.05,1,0,0,0,0,0,https://fbref.com/en/players/9d12e142/Roman-Burki
2021,Dortmund,Bundesliga,Emre Can,GER,"DF,MF",26,1994,23.7,34,1.43,29,0,3,0,0,2,6,0.25,6,0,0,0,0,0,https://fbref.com/en/players/a65ce836/Emre-Can
2021,Dortmund,Bundesliga,Mahmoud Dahoud,GER,MF,24,1996,14,36,2.58,27,0,3,3,1,2,5,0.36,4,0,0,0,0,1,https://fbref.com/en/players/db4ed67b/Mahmoud-Dahoud
2021,Dortmund,Bundesliga,Thomas Delaney,DEN,MF,28,1991,14.3,16,1.12,12,0,0,1,1,2,0,0,0,0,0,0,0,0,https://fbref.com/en/players/fe641c1a/Thomas-Delaney
2021,Dortmund,Bundesliga,Raphaël Guerreiro,POR,DF,26,1993,24.6,87,3.53,75,4,5,1,1,1,16,0.65,14,1,0,1,0,0,https://fbref.com/en/players/048a1cbc/Raphael-Guerreiro
2021,Dortmund,Bundesliga,Erling Haaland,NOR,FW,20,2000,26.7,62,2.32,39,0,10,9,3,1,16,0.6,10,0,4,2,0,0,https://fbref.com/en/players/1f44ac21/Erling-Haaland
2021,Dortmund,Bundesliga,Thorgan Hazard,BEL,"FW,MF",27,1993,7.3,20,2.75,13,4,1,0,1,1,3,0.41,2,1,0,0,0,0,https://fbref.com/en/players/50871bcc/Thorgan-Hazard
2021,Dortmund,Bundesliga,Marwin Hitz,SUI,GK,32,1987,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/2e7ff968/Marwin-Hitz
2021,Dortmund,Bundesliga,Mats Hummels,GER,DF,31,1988,31.3,27,0.86,24,0,0,2,1,0,2,0.06,2,0,0,0,0,0,https://fbref.com/en/players/05d548d8/Mats-Hummels
2021,Dortmund,Bundesliga,Ansgar Knauff,GER,"FW,MF",18,2002,0.8,8,10.14,5,0,2,0,1,0,2,2.54,1,0,1,0,0,0,https://fbref.com/en/players/19a967ab/Ansgar-Knauff
2021,Dortmund,Bundesliga,Thomas Meunier,BEL,DF,28,1991,16.4,24,1.47,18,1,1,2,1,1,1,0.06,0,0,0,1,0,0,https://fbref.com/en/players/e162b013/Thomas-Meunier
2021,Dortmund,Bundesliga,Mateu Morey,ESP,DF,20,2000,9.2,19,2.06,17,0,0,0,2,0,3,0.33,3,0,0,0,0,0,https://fbref.com/en/players/5fd5e542/Mateu-Morey
2021,Dortmund,Bundesliga,Youssoufa Moukoko,GER,"FW,MF",15,2004,4.7,17,3.63,6,0,2,4,3,2,2,0.43,1,0,1,0,0,0,https://fbref.com/en/players/6ce43701/Youssoufa-Moukoko
2021,Dortmund,Bundesliga,Felix Passlack,GER,DF,22,1998,4,6,1.49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/5c899683/Felix-Passlack
2021,Dortmund,Bundesliga,Łukasz Piszczek,POL,DF,35,1985,5.1,7,1.38,6,1,0,0,0,0,1,0.2,1,0,0,0,0,0,https://fbref.com/en/players/fe2db476/Lukasz-Piszczek
2021,Dortmund,Bundesliga,Reinier,BRA,"MF,FW",18,2002,2.9,7,2.45,5,0,0,0,1,1,1,0.35,1,0,0,0,0,0,https://fbref.com/en/players/6b21b7b5/Reinier
2021,Dortmund,Bundesliga,Marco Reus,GER,"MF,FW",31,1989,25.3,92,3.63,57,11,6,6,10,2,12,0.47,6,2,0,1,2,1,https://fbref.com/en/players/36a3ff67/Marco-Reus
2021,Dortmund,Bundesliga,Gio Reyna,USA,"FW,MF",17,2002,22,69,3.14,43,7,7,2,10,0,10,0.46,6,1,1,1,1,0,https://fbref.com/en/players/7fa4e703/Gio-Reyna
2021,Dortmund,Bundesliga,Jadon Sancho,ENG,"FW,MF",20,2000,22.9,125,5.46,87,21,11,3,2,1,22,0.96,17,1,1,1,2,0,https://fbref.com/en/players/dbf053da/Jadon-Sancho
2021,Dortmund,Bundesliga,Nico Schulz,GER,DF,27,1993,6.8,12,1.77,10,1,0,0,0,1,4,0.59,3,1,0,0,0,0,https://fbref.com/en/players/fa274d97/Nico-Schulz
2021,Dortmund,Bundesliga,Steffen Tigges,GER,"FW,DF",22,1998,0.6,1,1.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/6b8887c2/Steffen-Tigges
2021,Dortmund,Bundesliga,Axel Witsel,BEL,MF,31,1989,12.6,19,1.51,17,0,0,2,0,0,1,0.08,1,0,0,0,0,0,https://fbref.com/en/players/5dfc6ad5/Axel-Witsel
2021,Dortmund,Bundesliga,Dan-Axel Zagadou,FRA,DF,21,1999,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a4effc55/Dan-Axel-Zagadou
2021,Eint Frankfurt,Bundesliga,David Abraham,ARG,DF,34,1986,13.6,2,0.15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/565bf0da/David-Abraham
2021,Eint Frankfurt,Bundesliga,Ragnar Ache,GER,"FW,DF",22,1998,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/dc38e3bc/Ragnar-Ache
2021,Eint Frankfurt,Bundesliga,Aymen Barkok,MAR,"MF,FW",22,1998,10.9,39,3.59,26,8,2,0,2,1,6,0.55,4,1,1,0,0,0,https://fbref.com/en/players/a2a85828/Aymen-Barkok
2021,Eint Frankfurt,Bundesliga,Elias Bördner,GER,GK,18,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/8758ddf4/Elias-Bordner
2021,Eint Frankfurt,Bundesliga,Timothy Chandler,USA,DF,30,1990,4.8,7,1.46,5,1,1,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/b3b7f5a6/Timothy-Chandler
2021,Eint Frankfurt,Bundesliga,Danny da Costa,GER,DF,27,1993,1.2,3,2.45,2,0,1,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa
2021,Eint Frankfurt,Bundesliga,Bas Dost,NED,FW,31,1989,9.1,18,1.98,17,0,0,1,0,0,3,0.33,3,0,0,0,0,0,https://fbref.com/en/players/dc90cfbe/Bas-Dost
2021,Eint Frankfurt,Bundesliga,Erik Durm,GER,DF,28,1992,16.4,27,1.64,18,1,2,6,0,0,5,0.3,1,0,1,3,0,0,https://fbref.com/en/players/cf623c78/Erik-Durm
2021,Eint Frankfurt,Bundesliga,Makoto Hasebe,JPN,"DF,MF",36,1984,25.4,39,1.53,34,1,0,0,2,2,1,0.04,1,0,0,0,0,0,https://fbref.com/en/players/9ab16552/Makoto-Hasebe
2021,Eint Frankfurt,Bundesliga,Martin Hinteregger,AUT,DF,27,1992,28.1,31,1.1,20,1,0,5,4,1,4,0.14,1,0,0,1,2,0,https://fbref.com/en/players/080440a4/Martin-Hinteregger
2021,Eint Frankfurt,Bundesliga,Ajdin Hrustic,AUS,"MF,FW",24,1996,3,12,3.97,8,2,1,1,0,0,3,0.99,2,0,0,1,0,0,https://fbref.com/en/players/1f2d714c/Ajdin-Hrustic
2021,Eint Frankfurt,Bundesliga,Stefan Ilsanker,AUT,"MF,DF",31,1989,17.5,13,0.74,10,0,0,2,0,1,1,0.06,0,0,0,0,0,1,https://fbref.com/en/players/8494acc4/Stefan-Ilsanker
2021,Eint Frankfurt,Bundesliga,Luka Jović,SRB,"FW,MF",22,1997,9.9,15,1.51,12,0,1,2,0,0,3,0.3,1,0,1,1,0,0,https://fbref.com/en/players/4d8cd038/Luka-Jovic
2021,Eint Frankfurt,Bundesliga,Daichi Kamada,JPN,"MF,FW",23,1996,26.2,106,4.05,63,27,3,3,6,4,21,0.8,14,3,0,1,2,1,https://fbref.com/en/players/15b287da/Daichi-Kamada
2021,Eint Frankfurt,Bundesliga,Dominik Kohr,GER,"MF,FW",26,1994,2.9,4,1.38,2,0,1,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/0fbecd11/Dominik-Kohr
2021,Eint Frankfurt,Bundesliga,Filip Kostić,SRB,DF,27,1992,28.2,120,4.26,81,29,1,5,3,1,24,0.85,16,5,1,1,1,0,https://fbref.com/en/players/b1cd37e6/Filip-Kostic
2021,Eint Frankfurt,Bundesliga,Obite N'Dicka,FRA,DF,20,1999,22.7,19,0.84,16,1,0,1,0,1,3,0.13,2,1,0,0,0,0,https://fbref.com/en/players/441197b8/Obite-NDicka
2021,Eint Frankfurt,Bundesliga,Sebastian Rode,GER,MF,29,1990,18.1,43,2.38,36,1,1,0,5,0,7,0.39,6,0,0,0,1,0,https://fbref.com/en/players/e12b0b5b/Sebastian-Rode
2021,Eint Frankfurt,Bundesliga,André Silva,POR,FW,24,1995,30.7,76,2.48,53,1,7,8,6,1,14,0.46,6,0,1,3,4,0,https://fbref.com/en/players/3effaa34/Andre-Silva
2021,Eint Frankfurt,Bundesliga,Djibril Sow,SUI,MF,23,1997,24.2,40,1.66,34,0,0,0,5,1,5,0.21,4,0,0,0,1,0,https://fbref.com/en/players/4c6facae/Djibril-Sow
2021,Eint Frankfurt,Bundesliga,Almamy Touré,MLI,DF,24,1996,7.8,25,3.2,21,1,1,0,0,2,3,0.38,3,0,0,0,0,0,https://fbref.com/en/players/c8c60119/Almamy-Toure
2021,Eint Frankfurt,Bundesliga,Kevin Trapp,GER,GK,30,1990,33,1,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/ce17b5eb/Kevin-Trapp
2021,Eint Frankfurt,Bundesliga,Tuta,BRA,DF,21,1999,16.2,12,0.74,9,1,0,0,1,1,3,0.19,0,1,0,0,1,1,https://fbref.com/en/players/35d64857/Tuta
2021,Eint Frankfurt,Bundesliga,Amin Younes,GER,"MF,FW",26,1993,15.5,54,3.49,34,5,8,3,4,0,7,0.45,4,1,2,0,0,0,https://fbref.com/en/players/228f73ae/Amin-Younes
2021,Eint Frankfurt,Bundesliga,Steven Zuber,SUI,"DF,MF",28,1991,6.5,22,3.38,19,0,1,0,1,1,4,0.62,4,0,0,0,0,0,https://fbref.com/en/players/b6a6e0a7/Steven-Zuber
2021,Freiburg,Bundesliga,Amir Abrashi,ALB,"MF,DF",30,1990,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/1c08a3c8/Amir-Abrashi
2021,Freiburg,Bundesliga,Nishan Burkart,SUI,MF,20,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/c59b67ed/Nishan-Burkart
2021,Freiburg,Bundesliga,Kwon Chang-hoon,KOR,"MF,FW",26,1994,2.4,4,1.67,3,0,0,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/7961f7aa/Kwon-Chang-hoon
2021,Freiburg,Bundesliga,Ermedin Demirović,BIH,FW,22,1998,16.6,34,2.04,20,0,3,3,6,2,11,0.66,6,0,1,2,1,1,https://fbref.com/en/players/ed79b7d3/Ermedin-Demirovic
